document_number,company_code,document_date,posting_date,document_type,reference,currency,exchange_rate
DOC00011880,1000,2023-11-09,2023-11-09,SA,BD00011880,USD,1.0
DOC00011881,1000,2023-11-14,2023-11-14,SA,BD00011881,USD,1.0
DOC00011882,1000,2023-11-17,2023-11-17,SA,BD00011882,USD,1.0
DOC00011883,1000,2023-11-13,2023-11-13,SA,BD00011883,USD,1.0
DOC00011884,1000,2023-11-07,2023-11-07,SA,BD00011884,USD,1.0
DOC00011885,1000,2023-11-16,2023-11-16,SA,BD00011885,USD,1.0
DOC00011886,1000,2023-11-16,2023-11-16,SA,BD00011886,USD,1.0
DOC00011887,1000,2023-11-08,2023-11-08,SA,BD00011887,USD,1.0
DOC00011888,1000,2023-11-08,2023-11-08,SA,BD00011888,USD,1.0
DOC00011889,1000,2023-11-08,2023-11-08,SA,BD00011889,USD,1.0
DOC00011890,1000,2023-11-13,2023-11-13,SA,BD00011890,USD,1.0
DOC00011891,1000,2023-11-13,2023-11-13,SA,BD00011891,USD,1.0
DOC00011892,1000,2023-11-17,2023-11-17,SA,BD00011892,USD,1.0
DOC00011893,1000,2023-11-15,2023-11-15,SA,BD00011893,USD,1.0
DOC00011894,1000,2023-11-10,2023-11-10,SA,BD00011894,USD,1.0
DOC00011895,1000,2023-11-09,2023-11-09,SA,BD00011895,USD,1.0
DOC00011896,1000,2023-11-14,2023-11-14,SA,BD00011896,USD,1.0
DOC00011897,1000,2023-11-15,2023-11-15,SA,BD00011897,USD,1.0
DOC00011898,1000,2023-11-13,2023-11-13,SA,BD00011898,USD,1.0
DOC00011899,1000,2023-11-07,2023-11-07,SA,BD00011899,USD,1.0
DOC00011900,1000,2023-11-10,2023-11-10,SA,BD00011900,USD,1.0
DOC00011901,1000,2023-11-13,2023-11-13,SA,BD00011901,USD,1.0
DOC00011902,1000,2023-11-13,2023-11-13,SA,BD00011902,USD,1.0
DOC00011903,1000,2023-11-15,2023-11-15,SA,BD00011903,USD,1.0
DOC00011904,1000,2023-11-13,2023-11-13,SA,BD00011904,USD,1.0
DOC00011905,1000,2023-11-09,2023-11-09,SA,BD00011905,USD,1.0
DOC00011906,1000,2023-11-07,2023-11-07,SA,BD00011906,USD,1.0
DOC00011907,1000,2023-11-15,2023-11-15,SA,BD00011907,USD,1.0
DOC00011908,1000,2023-11-09,2023-11-09,SA,BD00011908,USD,1.0
DOC00011909,1000,2023-11-08,2023-11-08,SA,BD00011909,USD,1.0
DOC00011910,1000,2023-11-13,2023-11-13,SA,BD00011910,USD,1.0
DOC00011911,1000,2023-11-13,2023-11-13,SA,BD00011911,USD,1.0
DOC00011912,1000,2023-11-16,2023-11-16,SA,BD00011912,USD,1.0
DOC00011913,1000,2023-11-10,2023-11-10,SA,BD00011913,USD,1.0
DOC00011914,1000,2023-11-09,2023-11-09,SA,BD00011914,USD,1.0
DOC00011915,1000,2023-11-07,2023-11-07,SA,BD00011915,USD,1.0
DOC00011916,1000,2023-11-08,2023-11-08,SA,BD00011916,USD,1.0
DOC00011917,1000,2023-11-07,2023-11-07,SA,BD00011917,USD,1.0
DOC00011918,1000,2023-11-17,2023-11-17,SA,BD00011918,USD,1.0
DOC00011919,1000,2023-11-08,2023-11-08,SA,BD00011919,USD,1.0
DOC00011920,1000,2023-11-07,2023-11-07,SA,BD00011920,USD,1.0
DOC00011921,1000,2023-11-17,2023-11-17,SA,BD00011921,USD,1.0
DOC00011922,1000,2023-11-09,2023-11-09,SA,BD00011922,USD,1.0
DOC00011923,1000,2023-11-13,2023-11-13,SA,BD00011923,USD,1.0
DOC00011924,1000,2023-11-10,2023-11-10,SA,BD00011924,USD,1.0
DOC00011925,1000,2023-11-10,2023-11-10,SA,BD00011925,USD,1.0
DOC00011926,1000,2023-11-14,2023-11-14,SA,BD00011926,USD,1.0
DOC00011927,1000,2023-11-13,2023-11-13,SA,BD00011927,USD,1.0
DOC00011928,1000,2023-11-16,2023-11-16,SA,BD00011928,USD,1.0
DOC00011929,1000,2023-11-16,2023-11-16,SA,BD00011929,USD,1.0
DOC00011930,1000,2023-11-13,2023-11-13,SA,BD00011930,USD,1.0
DOC00011931,1000,2023-11-07,2023-11-07,SA,BD00011931,USD,1.0
DOC00011932,1000,2023-11-15,2023-11-15,SA,BD00011932,USD,1.0
DOC00011933,1000,2023-11-10,2023-11-10,SA,BD00011933,USD,1.0
DOC00011934,1000,2023-11-09,2023-11-09,SA,BD00011934,USD,1.0
DOC00011935,1000,2023-11-09,2023-11-09,SA,BD00011935,USD,1.0
DOC00011936,1000,2023-11-13,2023-11-13,SA,BD00011936,USD,1.0
DOC00011937,1000,2023-11-10,2023-11-10,SA,BD00011937,USD,1.0
DOC00011938,1000,2023-11-13,2023-11-13,SA,BD00011938,USD,1.0
DOC00011939,1000,2023-11-13,2023-11-13,SA,BD00011939,USD,1.0
DOC00011940,1000,2023-11-17,2023-11-17,SA,BD00011940,USD,1.0
DOC00011941,1000,2023-11-10,2023-11-10,SA,BD00011941,USD,1.0
DOC00011942,1000,2023-11-09,2023-11-09,SA,BD00011942,USD,1.0
DOC00011943,1000,2023-11-07,2023-11-07,SA,BD00011943,USD,1.0
DOC00011944,1000,2023-11-08,2023-11-08,SA,BD00011944,USD,1.0
DOC00011945,1000,2023-11-16,2023-11-16,SA,BD00011945,USD,1.0
DOC00011946,1000,2023-11-17,2023-11-17,SA,BD00011946,USD,1.0
DOC00011947,1000,2023-11-16,2023-11-16,SA,BD00011947,USD,1.0
DOC00011948,1000,2023-11-14,2023-11-14,SA,BD00011948,USD,1.0
DOC00011949,1000,2023-11-10,2023-11-10,SA,BD00011949,USD,1.0
DOC00011950,1000,2023-11-09,2023-11-09,SA,BD00011950,USD,1.0
DOC00011951,1000,2023-11-16,2023-11-16,SA,BD00011951,USD,1.0
DOC00011952,1000,2023-11-20,2023-11-20,SA,BD00011952,USD,1.0
DOC00011953,1000,2023-11-14,2023-11-14,SA,BD00011953,USD,1.0
DOC00011954,1000,2023-11-16,2023-11-16,SA,BD00011954,USD,1.0
DOC00011955,1000,2023-11-08,2023-11-08,SA,BD00011955,USD,1.0
DOC00011956,1000,2023-11-15,2023-11-15,SA,BD00011956,USD,1.0
DOC00011957,1000,2023-11-14,2023-11-14,SA,BD00011957,USD,1.0
DOC00011958,1000,2023-11-09,2023-11-09,SA,BD00011958,USD,1.0
DOC00011959,1000,2023-11-10,2023-11-10,SA,BD00011959,USD,1.0
DOC00011960,1000,2023-11-09,2023-11-09,SA,BD00011960,USD,1.0
DOC00011961,1000,2023-11-13,2023-11-13,SA,BD00011961,USD,1.0
DOC00011962,1000,2023-11-09,2023-11-09,SA,BD00011962,USD,1.0
DOC00011963,1000,2023-11-13,2023-11-13,SA,BD00011963,USD,1.0
DOC00011964,1000,2023-11-14,2023-11-14,SA,BD00011964,USD,1.0
DOC00011965,1000,2023-11-15,2023-11-15,SA,BD00011965,USD,1.0
DOC00011966,1000,2023-11-13,2023-11-13,SA,BD00011966,USD,1.0
DOC00011967,1000,2023-11-10,2023-11-10,SA,BD00011967,USD,1.0
DOC00011968,1000,2023-11-16,2023-11-16,SA,BD00011968,USD,1.0
DOC00011969,1000,2023-11-14,2023-11-14,SA,BD00011969,USD,1.0
DOC00011970,1000,2023-11-09,2023-11-09,SA,BD00011970,USD,1.0
DOC00011971,1000,2023-11-20,2023-11-20,SA,BD00011971,USD,1.0
DOC00011972,1000,2023-11-08,2023-11-08,SA,BD00011972,USD,1.0
DOC00011973,1000,2023-11-15,2023-11-15,SA,BD00011973,USD,1.0
DOC00011974,1000,2023-11-13,2023-11-13,SA,BD00011974,USD,1.0
DOC00011975,1000,2023-11-14,2023-11-14,SA,BD00011975,USD,1.0
DOC00011976,1000,2023-11-09,2023-11-09,SA,BD00011976,USD,1.0
DOC00011977,1000,2023-11-13,2023-11-13,SA,BD00011977,USD,1.0
DOC00011978,1000,2023-11-16,2023-11-16,SA,BD00011978,USD,1.0
DOC00011979,1000,2023-11-13,2023-11-13,SA,BD00011979,USD,1.0
DOC00011980,1000,2023-11-16,2023-11-16,SA,BD00011980,USD,1.0
DOC00011981,1000,2023-11-17,2023-11-17,SA,BD00011981,USD,1.0
DOC00011982,1000,2023-11-15,2023-11-15,SA,BD00011982,USD,1.0
DOC00011983,1000,2023-11-10,2023-11-10,SA,BD00011983,USD,1.0
DOC00011984,1000,2023-11-10,2023-11-10,SA,BD00011984,USD,1.0
DOC00011985,1000,2023-11-13,2023-11-13,SA,BD00011985,USD,1.0
DOC00011986,1000,2023-11-08,2023-11-08,SA,BD00011986,USD,1.0
DOC00011987,1000,2023-11-08,2023-11-08,SA,BD00011987,USD,1.0
DOC00011988,1000,2023-11-13,2023-11-13,SA,BD00011988,USD,1.0
DOC00011989,1000,2023-11-13,2023-11-13,SA,BD00011989,USD,1.0
DOC00011990,1000,2023-11-09,2023-11-09,SA,BD00011990,USD,1.0
DOC00011991,1000,2023-11-15,2023-11-15,SA,BD00011991,USD,1.0
DOC00011992,1000,2023-11-09,2023-11-09,SA,BD00011992,USD,1.0
DOC00011993,1000,2023-11-14,2023-11-14,SA,BD00011993,USD,1.0
DOC00011994,1000,2023-11-08,2023-11-08,SA,BD00011994,USD,1.0
DOC00011995,1000,2023-11-13,2023-11-13,SA,BD00011995,USD,1.0
DOC00011996,1000,2023-11-15,2023-11-15,SA,BD00011996,USD,1.0
DOC00011997,1000,2023-11-13,2023-11-13,SA,BD00011997,USD,1.0
DOC00011998,1000,2023-11-13,2023-11-13,SA,BD00011998,USD,1.0
DOC00011999,1000,2023-11-13,2023-11-13,SA,BD00011999,USD,1.0
DOC00012000,1000,2023-11-10,2023-11-10,SA,BD00012000,USD,1.0
DOC00012001,1000,2023-11-13,2023-11-13,SA,BD00012001,USD,1.0
DOC00012002,1000,2023-11-14,2023-11-14,SA,BD00012002,USD,1.0
DOC00012003,1000,2023-11-17,2023-11-17,SA,BD00012003,USD,1.0
DOC00012004,1000,2023-11-10,2023-11-10,SA,BD00012004,USD,1.0
DOC00012005,1000,2023-11-15,2023-11-15,SA,BD00012005,USD,1.0
DOC00012006,1000,2023-11-16,2023-11-16,SA,BD00012006,USD,1.0
DOC00012007,1000,2023-11-13,2023-11-13,SA,BD00012007,USD,1.0
DOC00012008,1000,2023-11-14,2023-11-14,SA,BD00012008,USD,1.0
DOC00012009,1000,2023-11-13,2023-11-13,SA,BD00012009,USD,1.0
DOC00012010,1000,2023-11-13,2023-11-13,SA,BD00012010,USD,1.0
DOC00012011,1000,2023-11-10,2023-11-10,SA,BD00012011,USD,1.0
DOC00012012,1000,2023-11-10,2023-11-10,SA,BD00012012,USD,1.0
DOC00012013,1000,2023-11-13,2023-11-13,SA,BD00012013,USD,1.0
DOC00012014,1000,2023-11-17,2023-11-17,SA,BD00012014,USD,1.0
DOC00012015,1000,2023-11-08,2023-11-08,SA,BD00012015,USD,1.0
DOC00012016,1000,2023-11-17,2023-11-17,SA,BD00012016,USD,1.0
DOC00012017,1000,2023-11-17,2023-11-17,SA,BD00012017,USD,1.0
DOC00012018,1000,2023-11-14,2023-11-14,SA,BD00012018,USD,1.0
DOC00012019,1000,2023-11-14,2023-11-14,SA,BD00012019,USD,1.0
DOC00012020,1000,2023-11-13,2023-11-13,SA,BD00012020,USD,1.0
DOC00012021,1000,2023-11-20,2023-11-20,SA,BD00012021,USD,1.0
DOC00012022,1000,2023-11-08,2023-11-08,SA,BD00012022,USD,1.0
DOC00012023,1000,2023-11-16,2023-11-16,SA,BD00012023,USD,1.0
DOC00012024,1000,2023-11-10,2023-11-10,SA,BD00012024,USD,1.0
DOC00012025,1000,2023-11-13,2023-11-13,SA,BD00012025,USD,1.0
DOC00012026,1000,2023-11-15,2023-11-15,SA,BD00012026,USD,1.0
DOC00012027,1000,2023-11-10,2023-11-10,SA,BD00012027,USD,1.0
DOC00012028,1000,2023-11-15,2023-11-15,SA,BD00012028,USD,1.0
DOC00012029,1000,2023-11-08,2023-11-08,SA,BD00012029,USD,1.0
DOC00012030,1000,2023-11-17,2023-11-17,SA,BD00012030,USD,1.0
DOC00012031,1000,2023-11-17,2023-11-17,SA,BD00012031,USD,1.0
DOC00012032,1000,2023-11-13,2023-11-13,SA,BD00012032,USD,1.0
DOC00012033,1000,2023-11-08,2023-11-08,SA,BD00012033,USD,1.0
DOC00012034,1000,2023-11-13,2023-11-13,SA,BD00012034,USD,1.0
DOC00012035,1000,2023-11-16,2023-11-16,SA,BD00012035,USD,1.0
DOC00012036,1000,2023-11-14,2023-11-14,SA,BD00012036,USD,1.0
DOC00012037,1000,2023-11-15,2023-11-15,SA,BD00012037,USD,1.0
DOC00012038,1000,2023-11-13,2023-11-13,SA,BD00012038,USD,1.0
DOC00012039,1000,2023-11-17,2023-11-17,SA,BD00012039,USD,1.0
DOC00012040,1000,2023-11-16,2023-11-16,SA,BD00012040,USD,1.0
DOC00012041,1000,2023-11-13,2023-11-13,SA,BD00012041,USD,1.0
DOC00012042,1000,2023-11-13,2023-11-13,SA,BD00012042,USD,1.0
DOC00012043,1000,2023-11-10,2023-11-10,SA,BD00012043,USD,1.0
DOC00012044,1000,2023-11-13,2023-11-13,SA,BD00012044,USD,1.0
DOC00012045,1000,2023-11-20,2023-11-20,SA,BD00012045,USD,1.0
DOC00012046,1000,2023-11-17,2023-11-17,SA,BD00012046,USD,1.0
DOC00012047,1000,2023-11-16,2023-11-16,SA,BD00012047,USD,1.0
DOC00012048,1000,2023-11-10,2023-11-10,SA,BD00012048,USD,1.0
DOC00012049,1000,2023-11-17,2023-11-17,SA,BD00012049,USD,1.0
DOC00012050,1000,2023-11-14,2023-11-14,SA,BD00012050,USD,1.0
DOC00012051,1000,2023-11-15,2023-11-15,SA,BD00012051,USD,1.0
DOC00012052,1000,2023-11-14,2023-11-14,SA,BD00012052,USD,1.0
DOC00012053,1000,2023-11-15,2023-11-15,SA,BD00012053,USD,1.0
DOC00012054,1000,2023-11-15,2023-11-15,SA,BD00012054,USD,1.0
DOC00012055,1000,2023-11-14,2023-11-14,SA,BD00012055,USD,1.0
DOC00012056,1000,2023-11-13,2023-11-13,SA,BD00012056,USD,1.0
DOC00012057,1000,2023-11-20,2023-11-20,SA,BD00012057,USD,1.0
DOC00012058,1000,2023-11-15,2023-11-15,SA,BD00012058,USD,1.0
DOC00012059,1000,2023-11-13,2023-11-13,SA,BD00012059,USD,1.0
DOC00012060,1000,2023-11-16,2023-11-16,SA,BD00012060,USD,1.0
DOC00012061,1000,2023-11-20,2023-11-20,SA,BD00012061,USD,1.0
DOC00012062,1000,2023-11-13,2023-11-13,SA,BD00012062,USD,1.0
DOC00012063,1000,2023-11-14,2023-11-14,SA,BD00012063,USD,1.0
DOC00012064,1000,2023-11-17,2023-11-17,SA,BD00012064,USD,1.0
DOC00012065,1000,2023-11-20,2023-11-20,SA,BD00012065,USD,1.0
DOC00012066,1000,2023-11-20,2023-11-20,SA,BD00012066,USD,1.0
DOC00012067,1000,2023-11-20,2023-11-20,SA,BD00012067,USD,1.0
DOC00012068,1000,2023-11-13,2023-11-13,SA,BD00012068,USD,1.0
DOC00012069,1000,2023-11-16,2023-11-16,SA,BD00012069,USD,1.0
DOC00012070,1000,2023-11-17,2023-11-17,SA,BD00012070,USD,1.0
DOC00012071,1000,2023-11-13,2023-11-13,SA,BD00012071,USD,1.0
DOC00012072,1000,2023-11-16,2023-11-16,SA,BD00012072,USD,1.0
DOC00012073,1000,2023-11-17,2023-11-17,SA,BD00012073,USD,1.0
DOC00012074,1000,2023-11-17,2023-11-17,SA,BD00012074,USD,1.0
DOC00012075,1000,2023-11-14,2023-11-14,SA,BD00012075,USD,1.0
DOC00012076,1000,2023-11-16,2023-11-16,SA,BD00012076,USD,1.0
DOC00012077,1000,2023-11-13,2023-11-13,SA,BD00012077,USD,1.0
DOC00012078,1000,2023-11-13,2023-11-13,SA,BD00012078,USD,1.0
DOC00012079,1000,2023-11-13,2023-11-13,SA,BD00012079,USD,1.0
DOC00012080,1000,2023-11-15,2023-11-15,SA,BD00012080,USD,1.0
DOC00012081,1000,2023-11-21,2023-11-21,SA,BD00012081,USD,1.0
DOC00012082,1000,2023-11-15,2023-11-15,SA,BD00012082,USD,1.0
DOC00012083,1000,2023-11-13,2023-11-13,SA,BD00012083,USD,1.0
DOC00012084,1000,2023-11-20,2023-11-20,SA,BD00012084,USD,1.0
DOC00012085,1000,2023-11-13,2023-11-13,SA,BD00012085,USD,1.0
DOC00012086,1000,2023-11-20,2023-11-20,SA,BD00012086,USD,1.0
DOC00012087,1000,2023-11-20,2023-11-20,SA,BD00012087,USD,1.0
DOC00012088,1000,2023-11-13,2023-11-13,SA,BD00012088,USD,1.0
DOC00012089,1000,2023-11-13,2023-11-13,SA,BD00012089,USD,1.0
DOC00012090,1000,2023-11-15,2023-11-15,SA,BD00012090,USD,1.0
DOC00012091,1000,2023-11-20,2023-11-20,SA,BD00012091,USD,1.0
DOC00012092,1000,2023-11-21,2023-11-21,SA,BD00012092,USD,1.0
DOC00012093,1000,2023-11-17,2023-11-17,SA,BD00012093,USD,1.0
DOC00012094,1000,2023-11-20,2023-11-20,SA,BD00012094,USD,1.0
DOC00012095,1000,2023-11-13,2023-11-13,SA,BD00012095,USD,1.0
DOC00012096,1000,2023-11-20,2023-11-20,SA,BD00012096,USD,1.0
DOC00012097,1000,2023-11-20,2023-11-20,SA,BD00012097,USD,1.0
DOC00012098,1000,2023-11-21,2023-11-21,SA,BD00012098,USD,1.0
DOC00012099,1000,2023-11-20,2023-11-20,SA,BD00012099,USD,1.0
DOC00012100,1000,2023-11-15,2023-11-15,SA,BD00012100,USD,1.0
DOC00012101,1000,2023-11-15,2023-11-15,SA,BD00012101,USD,1.0
DOC00012102,1000,2023-11-17,2023-11-17,SA,BD00012102,USD,1.0
DOC00012103,1000,2023-11-16,2023-11-16,SA,BD00012103,USD,1.0
DOC00012104,1000,2023-11-20,2023-11-20,SA,BD00012104,USD,1.0
DOC00012105,1000,2023-11-15,2023-11-15,SA,BD00012105,USD,1.0
DOC00012106,1000,2023-11-20,2023-11-20,SA,BD00012106,USD,1.0
DOC00012107,1000,2023-11-16,2023-11-16,SA,BD00012107,USD,1.0
DOC00012108,1000,2023-11-14,2023-11-14,SA,BD00012108,USD,1.0
DOC00012109,1000,2023-11-20,2023-11-20,SA,BD00012109,USD,1.0
DOC00012110,1000,2023-11-15,2023-11-15,SA,BD00012110,USD,1.0
DOC00012111,1000,2023-11-16,2023-11-16,SA,BD00012111,USD,1.0
DOC00012112,1000,2023-11-20,2023-11-20,SA,BD00012112,USD,1.0
DOC00012113,1000,2023-11-17,2023-11-17,SA,BD00012113,USD,1.0
DOC00012114,1000,2023-11-17,2023-11-17,SA,BD00012114,USD,1.0
DOC00012115,1000,2023-11-20,2023-11-20,SA,BD00012115,USD,1.0
DOC00012116,1000,2023-11-17,2023-11-17,SA,BD00012116,USD,1.0
DOC00012117,1000,2023-11-20,2023-11-20,SA,BD00012117,USD,1.0
DOC00012118,1000,2023-11-21,2023-11-21,SA,BD00012118,USD,1.0
DOC00012119,1000,2023-11-17,2023-11-17,SA,BD00012119,USD,1.0
DOC00012120,1000,2023-11-13,2023-11-13,SA,BD00012120,USD,1.0
DOC00012121,1000,2023-11-13,2023-11-13,SA,BD00012121,USD,1.0
DOC00012122,1000,2023-11-15,2023-11-15,SA,BD00012122,USD,1.0
DOC00012123,1000,2023-11-21,2023-11-21,SA,BD00012123,USD,1.0
DOC00012124,1000,2023-11-20,2023-11-20,SA,BD00012124,USD,1.0
DOC00012125,1000,2023-11-13,2023-11-13,SA,BD00012125,USD,1.0
DOC00012126,1000,2023-11-20,2023-11-20,SA,BD00012126,USD,1.0
DOC00012127,1000,2023-11-16,2023-11-16,SA,BD00012127,USD,1.0
DOC00012128,1000,2023-11-20,2023-11-20,SA,BD00012128,USD,1.0
DOC00012129,1000,2023-11-20,2023-11-20,SA,BD00012129,USD,1.0
DOC00012130,1000,2023-11-14,2023-11-14,SA,BD00012130,USD,1.0
DOC00012131,1000,2023-11-16,2023-11-16,SA,BD00012131,USD,1.0
DOC00012132,1000,2023-11-21,2023-11-21,SA,BD00012132,USD,1.0
DOC00012133,1000,2023-11-22,2023-11-22,SA,BD00012133,USD,1.0
DOC00012134,1000,2023-11-14,2023-11-14,SA,BD00012134,USD,1.0
DOC00012135,1000,2023-11-20,2023-11-20,SA,BD00012135,USD,1.0
DOC00012136,1000,2023-11-16,2023-11-16,SA,BD00012136,USD,1.0
DOC00012137,1000,2023-11-17,2023-11-17,SA,BD00012137,USD,1.0
DOC00012138,1000,2023-11-22,2023-11-22,SA,BD00012138,USD,1.0
DOC00012139,1000,2023-11-13,2023-11-13,SA,BD00012139,USD,1.0
DOC00012140,1000,2023-11-20,2023-11-20,SA,BD00012140,USD,1.0
DOC00012141,1000,2023-11-20,2023-11-20,SA,BD00012141,USD,1.0
DOC00012142,1000,2023-11-13,2023-11-13,SA,BD00012142,USD,1.0
DOC00012143,1000,2023-11-22,2023-11-22,SA,BD00012143,USD,1.0
DOC00012144,1000,2023-11-16,2023-11-16,SA,BD00012144,USD,1.0
DOC00012145,1000,2023-11-17,2023-11-17,SA,BD00012145,USD,1.0
DOC00012146,1000,2023-11-15,2023-11-15,SA,BD00012146,USD,1.0
DOC00012147,1000,2023-11-21,2023-11-21,SA,BD00012147,USD,1.0
DOC00012148,1000,2023-11-20,2023-11-20,SA,BD00012148,USD,1.0
DOC00012149,1000,2023-11-20,2023-11-20,SA,BD00012149,USD,1.0
DOC00012150,1000,2023-11-16,2023-11-16,SA,BD00012150,USD,1.0
DOC00012151,1000,2023-11-13,2023-11-13,SA,BD00012151,USD,1.0
DOC00012152,1000,2023-11-21,2023-11-21,SA,BD00012152,USD,1.0
DOC00012153,1000,2023-11-20,2023-11-20,SA,BD00012153,USD,1.0
DOC00012154,1000,2023-11-16,2023-11-16,SA,BD00012154,USD,1.0
DOC00012155,1000,2023-11-20,2023-11-20,SA,BD00012155,USD,1.0
DOC00012156,1000,2023-11-20,2023-11-20,SA,BD00012156,USD,1.0
DOC00012157,1000,2023-11-15,2023-11-15,SA,BD00012157,USD,1.0
DOC00012158,1000,2023-11-15,2023-11-15,SA,BD00012158,USD,1.0
DOC00012159,1000,2023-11-16,2023-11-16,SA,BD00012159,USD,1.0
DOC00012160,1000,2023-11-13,2023-11-13,SA,BD00012160,USD,1.0
DOC00012161,1000,2023-11-14,2023-11-14,SA,BD00012161,USD,1.0
DOC00012162,1000,2023-11-20,2023-11-20,SA,BD00012162,USD,1.0
DOC00012163,1000,2023-11-13,2023-11-13,SA,BD00012163,USD,1.0
DOC00012164,1000,2023-11-20,2023-11-20,SA,BD00012164,USD,1.0
DOC00012165,1000,2023-11-17,2023-11-17,SA,BD00012165,USD,1.0
DOC00012166,1000,2023-11-20,2023-11-20,SA,BD00012166,USD,1.0
DOC00012167,1000,2023-11-22,2023-11-22,SA,BD00012167,USD,1.0
DOC00012168,1000,2023-11-14,2023-11-14,SA,BD00012168,USD,1.0
DOC00012169,1000,2023-11-13,2023-11-13,SA,BD00012169,USD,1.0
DOC00012170,1000,2023-11-14,2023-11-14,SA,BD00012170,USD,1.0
DOC00012171,1000,2023-11-20,2023-11-20,SA,BD00012171,USD,1.0
DOC00012172,1000,2023-11-20,2023-11-20,SA,BD00012172,USD,1.0
DOC00012173,1000,2023-11-17,2023-11-17,SA,BD00012173,USD,1.0
DOC00012174,1000,2023-11-13,2023-11-13,SA,BD00012174,USD,1.0
DOC00012175,1000,2023-11-20,2023-11-20,SA,BD00012175,USD,1.0
DOC00012176,1000,2023-11-20,2023-11-20,SA,BD00012176,USD,1.0
DOC00012177,1000,2023-11-13,2023-11-13,SA,BD00012177,USD,1.0
DOC00012178,1000,2023-11-20,2023-11-20,SA,BD00012178,USD,1.0
DOC00012179,1000,2023-11-15,2023-11-15,SA,BD00012179,USD,1.0
DOC00012180,1000,2023-11-20,2023-11-20,SA,BD00012180,USD,1.0
DOC00012181,1000,2023-11-20,2023-11-20,SA,BD00012181,USD,1.0
DOC00012182,1000,2023-11-16,2023-11-16,SA,BD00012182,USD,1.0
DOC00012183,1000,2023-11-13,2023-11-13,SA,BD00012183,USD,1.0
DOC00012184,1000,2023-11-21,2023-11-21,SA,BD00012184,USD,1.0
DOC00012185,1000,2023-11-20,2023-11-20,SA,BD00012185,USD,1.0
DOC00012186,1000,2023-11-21,2023-11-21,SA,BD00012186,USD,1.0
DOC00012187,1000,2023-11-14,2023-11-14,SA,BD00012187,USD,1.0
DOC00012188,1000,2023-11-20,2023-11-20,SA,BD00012188,USD,1.0
DOC00012189,1000,2023-11-15,2023-11-15,SA,BD00012189,USD,1.0
DOC00012190,1000,2023-11-13,2023-11-13,SA,BD00012190,USD,1.0
DOC00012191,1000,2023-11-17,2023-11-17,SA,BD00012191,USD,1.0
DOC00012192,1000,2023-11-15,2023-11-15,SA,BD00012192,USD,1.0
DOC00012193,1000,2023-11-20,2023-11-20,SA,BD00012193,USD,1.0
DOC00012194,1000,2023-11-22,2023-11-22,SA,BD00012194,USD,1.0
DOC00012195,1000,2023-11-17,2023-11-17,SA,BD00012195,USD,1.0
DOC00012196,1000,2023-11-16,2023-11-16,SA,BD00012196,USD,1.0
DOC00012197,1000,2023-11-20,2023-11-20,SA,BD00012197,USD,1.0
DOC00012198,1000,2023-11-13,2023-11-13,SA,BD00012198,USD,1.0
DOC00012199,1000,2023-11-16,2023-11-16,SA,BD00012199,USD,1.0
DOC00012200,1000,2023-11-17,2023-11-17,SA,BD00012200,USD,1.0
DOC00012201,1000,2023-11-14,2023-11-14,SA,BD00012201,USD,1.0
DOC00012202,1000,2023-11-13,2023-11-13,SA,BD00012202,USD,1.0
DOC00012203,1000,2023-11-22,2023-11-22,SA,BD00012203,USD,1.0
DOC00012204,1000,2023-11-20,2023-11-20,SA,BD00012204,USD,1.0
DOC00012205,1000,2023-11-20,2023-11-20,SA,BD00012205,USD,1.0
DOC00012206,1000,2023-11-13,2023-11-13,SA,BD00012206,USD,1.0
DOC00012207,1000,2023-11-21,2023-11-21,SA,BD00012207,USD,1.0
DOC00012208,1000,2023-11-22,2023-11-22,SA,BD00012208,USD,1.0
DOC00012209,1000,2023-11-13,2023-11-13,SA,BD00012209,USD,1.0
DOC00012210,1000,2023-11-16,2023-11-16,SA,BD00012210,USD,1.0
DOC00012211,1000,2023-11-16,2023-11-16,SA,BD00012211,USD,1.0
DOC00012212,1000,2023-11-13,2023-11-13,SA,BD00012212,USD,1.0
DOC00012213,1000,2023-11-22,2023-11-22,SA,BD00012213,USD,1.0
DOC00012214,1000,2023-11-20,2023-11-20,SA,BD00012214,USD,1.0
DOC00012215,1000,2023-11-17,2023-11-17,SA,BD00012215,USD,1.0
DOC00012216,1000,2023-11-15,2023-11-15,SA,BD00012216,USD,1.0
DOC00012217,1000,2023-11-20,2023-11-20,SA,BD00012217,USD,1.0
DOC00012218,1000,2023-11-20,2023-11-20,SA,BD00012218,USD,1.0
DOC00012219,1000,2023-11-17,2023-11-17,SA,BD00012219,USD,1.0
DOC00012220,1000,2023-11-16,2023-11-16,SA,BD00012220,USD,1.0
DOC00012221,1000,2023-11-16,2023-11-16,SA,BD00012221,USD,1.0
DOC00012222,1000,2023-11-15,2023-11-15,SA,BD00012222,USD,1.0
DOC00012223,1000,2023-11-20,2023-11-20,SA,BD00012223,USD,1.0
DOC00012224,1000,2023-11-23,2023-11-23,SA,BD00012224,USD,1.0
DOC00012225,1000,2023-11-13,2023-11-13,SA,BD00012225,USD,1.0
DOC00012226,1000,2023-11-22,2023-11-22,SA,BD00012226,USD,1.0
DOC00012227,1000,2023-11-17,2023-11-17,SA,BD00012227,USD,1.0
DOC00012228,1000,2023-11-14,2023-11-14,SA,BD00012228,USD,1.0
