sales_order_id,item_number,customer_id,material_id,order_date,requested_delivery_date,order_quantity,net_value,currency,sales_org,plant
SO00015151,000010,C001032,MAT010009,2023-11-17,2023-12-09,20,19908.88,USD,SO02,P001
SO00015152,000010,C001017,MAT010151,2023-11-17,2023-12-11,3,6180.3,USD,SO03,P002
SO00015153,000010,C001007,MAT010053,2023-11-17,2023-12-06,60,1126.45,USD,SO03,P002
SO00015154,000010,C001020,MAT010149,2023-11-17,2023-12-06,100,238583.97,USD,SO02,P001
SO00015155,000010,C001017,MAT010124,2023-11-17,2023-12-10,36,28093.39,USD,SO03,P002
SO00015156,000010,C001035,MAT010092,2023-11-17,2023-12-04,8,7903.59,USD,SO03,P001
SO00015157,000010,C001037,MAT010019,2023-11-17,2023-12-11,6,4610.8,USD,SO02,P002
SO00015158,000010,C001049,MAT010123,2023-11-17,2023-12-03,74,8553.7,USD,SO03,P002
SO00015159,000010,C001007,MAT010193,2023-11-17,2023-12-09,45,41960.11,USD,SO03,P001
SO00015160,000010,C001046,MAT010055,2023-11-17,2023-11-26,15,9301.04,USD,SO03,P003
SO00015161,000010,C001038,MAT010174,2023-11-17,2023-11-26,41,48424.14,USD,SO02,P001
SO00015162,000010,C001027,MAT010155,2023-11-17,2023-11-25,66,70219.48,USD,SO03,P003
SO00015163,000010,C001033,MAT010083,2023-11-17,2023-12-16,56,27259.99,USD,SO03,P003
SO00015164,000010,C001029,MAT010130,2023-11-17,2023-11-24,61,40663.42,USD,SO01,P002
SO00015165,000010,C001044,MAT010076,2023-11-17,2023-12-04,33,59041.43,USD,SO02,P002
SO00015166,000010,C001010,MAT010038,2023-11-17,2023-11-28,11,15549.01,USD,SO03,P002
SO00015167,000010,C001019,MAT010170,2023-11-17,2023-12-12,71,49311.99,USD,SO03,P002
SO00015168,000010,C001046,MAT010149,2023-11-17,2023-11-26,27,39556.63,USD,SO01,P001
SO00015169,000010,C001004,MAT010102,2023-11-17,2023-12-01,5,2530.33,USD,SO02,P001
SO00015170,000010,C001015,MAT010187,2023-11-17,2023-12-06,48,22399.28,USD,SO03,P001
SO00015171,000010,C001007,MAT010027,2023-11-17,2023-12-17,86,67695.47,USD,SO03,P003
SO00015172,000010,C001041,MAT010093,2023-11-17,2023-12-01,78,103865.44,USD,SO01,P002
SO00015173,000010,C001003,MAT010177,2023-11-17,2023-11-26,72,61695.17,USD,SO03,P002
SO00015174,000010,C001012,MAT010069,2023-11-17,2023-12-03,89,131675.29,USD,SO01,P002
SO00015175,000010,C001009,MAT010062,2023-11-17,2023-11-24,55,10397.31,USD,SO01,P001
SO00015176,000010,C001027,MAT010058,2023-11-17,2023-12-16,56,115180.52,USD,SO01,P003
SO00015177,000010,C001048,MAT010145,2023-11-17,2023-11-26,45,73550.12,USD,SO02,P001
SO00015178,000010,C001022,MAT010173,2023-11-17,2023-12-16,68,99590.3,USD,SO01,P003
SO00015179,000010,C001044,MAT010195,2023-11-17,2023-12-04,90,38433.49,USD,SO01,P002
SO00015180,000010,C001009,MAT010044,2023-11-20,2023-12-08,100,41677.31,USD,SO01,P003
SO00015181,000010,C001040,MAT010162,2023-11-20,2023-12-14,10,13194.69,USD,SO02,P003
SO00015182,000010,C001041,MAT010000,2023-11-20,2023-12-04,47,8428.99,USD,SO02,P002
SO00015183,000010,C001007,MAT010133,2023-11-20,2023-12-09,97,125293.98,USD,SO03,P001
SO00015184,000010,C001018,MAT010166,2023-11-20,2023-12-06,23,32125.58,USD,SO01,P003
SO00015185,000010,C001043,MAT010161,2023-11-20,2023-12-09,85,135421.56,USD,SO01,P003
SO00015186,000010,C001033,MAT010193,2023-11-20,2023-12-01,78,117454.78,USD,SO02,P001
SO00015187,000010,C001024,MAT010118,2023-11-20,2023-12-02,42,25292.88,USD,SO01,P001
SO00015188,000010,C001033,MAT010195,2023-11-20,2023-12-17,11,5506.42,USD,SO03,P001
SO00015189,000010,C001048,MAT010114,2023-11-20,2023-12-03,28,32064.79,USD,SO01,P001
SO00015190,000010,C001013,MAT010164,2023-11-20,2023-12-04,88,80502.1,USD,SO03,P001
SO00015191,000010,C001047,MAT010037,2023-11-20,2023-12-16,65,82950.5,USD,SO03,P002
SO00015192,000010,C001035,MAT010125,2023-11-20,2023-12-20,60,19900.84,USD,SO02,P002
SO00015193,000010,C001003,MAT010085,2023-11-20,2023-12-20,56,98483.71,USD,SO03,P003
SO00015194,000010,C001004,MAT010086,2023-11-20,2023-11-27,38,33816.17,USD,SO03,P003
SO00015195,000010,C001044,MAT010043,2023-11-20,2023-11-28,40,11172.75,USD,SO02,P001
SO00015196,000010,C001044,MAT010149,2023-11-20,2023-12-05,99,155376.09,USD,SO03,P001
SO00015197,000010,C001022,MAT010117,2023-11-20,2023-12-05,25,41405.8,USD,SO03,P002
SO00015198,000010,C001004,MAT010027,2023-11-20,2023-12-04,89,55919.75,USD,SO01,P003
SO00015199,000010,C001039,MAT010048,2023-11-20,2023-12-05,66,114261.47,USD,SO03,P002
SO00015200,000010,C001023,MAT010117,2023-11-20,2023-12-01,47,59210.61,USD,SO02,P002
SO00015201,000010,C001031,MAT010061,2023-11-20,2023-12-16,38,20261.4,USD,SO03,P002
SO00015202,000010,C001049,MAT010124,2023-11-20,2023-12-07,17,9393.9,USD,SO01,P002
SO00015203,000010,C001036,MAT010150,2023-11-20,2023-12-09,12,1153.45,USD,SO03,P001
SO00015204,000010,C001041,MAT010035,2023-11-20,2023-12-07,19,21182.08,USD,SO03,P002
SO00015205,000010,C001044,MAT010186,2023-11-20,2023-12-20,14,16759.03,USD,SO01,P003
SO00015206,000010,C001015,MAT010021,2023-11-20,2023-12-10,28,31519.79,USD,SO01,P003
SO00015207,000010,C001031,MAT010036,2023-11-20,2023-11-30,30,10975.11,USD,SO03,P003
SO00015208,000010,C001049,MAT010168,2023-11-20,2023-12-01,90,121904.22,USD,SO01,P003
SO00015209,000010,C001029,MAT010049,2023-11-20,2023-12-19,54,28243.89,USD,SO03,P001
SO00015210,000010,C001004,MAT010094,2023-11-20,2023-11-30,66,79094.01,USD,SO01,P003
SO00015211,000010,C001031,MAT010068,2023-11-20,2023-12-02,48,17248.26,USD,SO03,P001
SO00015212,000010,C001038,MAT010020,2023-11-20,2023-11-29,10,8696.15,USD,SO01,P003
SO00015213,000010,C001039,MAT010197,2023-11-20,2023-12-15,75,26963.04,USD,SO03,P001
SO00015214,000010,C001027,MAT010095,2023-11-20,2023-12-13,85,39856.08,USD,SO02,P003
SO00015215,000010,C001038,MAT010166,2023-11-20,2023-12-04,73,91778.93,USD,SO01,P001
SO00015216,000010,C001029,MAT010190,2023-11-20,2023-11-29,77,157198.14,USD,SO01,P003
SO00015217,000010,C001010,MAT010071,2023-11-20,2023-12-17,84,52076.01,USD,SO03,P003
SO00015218,000010,C001023,MAT010059,2023-11-20,2023-12-10,72,27332.16,USD,SO01,P001
SO00015219,000010,C001038,MAT010033,2023-11-20,2023-12-13,3,633.36,USD,SO01,P003
SO00015220,000010,C001017,MAT010065,2023-11-20,2023-12-18,73,21569.43,USD,SO03,P003
SO00015221,000010,C001005,MAT010142,2023-11-20,2023-11-30,82,6635.79,USD,SO02,P001
SO00015222,000010,C001032,MAT010043,2023-11-20,2023-12-17,27,9842.49,USD,SO03,P002
SO00015223,000010,C001011,MAT010144,2023-11-20,2023-12-04,23,43549.08,USD,SO02,P003
SO00015224,000010,C001014,MAT010193,2023-11-20,2023-12-08,92,128524.24,USD,SO03,P003
SO00015225,000010,C001012,MAT010120,2023-11-20,2023-12-18,100,112697.38,USD,SO03,P002
SO00015226,000010,C001049,MAT010129,2023-11-20,2023-12-10,65,2378.27,USD,SO03,P002
SO00015227,000010,C001010,MAT010156,2023-11-20,2023-12-05,73,75940.43,USD,SO02,P002
SO00015228,000010,C001029,MAT010078,2023-11-20,2023-12-03,34,50921.83,USD,SO03,P002
SO00015229,000010,C001011,MAT010099,2023-11-20,2023-12-17,74,13129.68,USD,SO03,P002
SO00015230,000010,C001041,MAT010029,2023-11-20,2023-11-27,35,55774.64,USD,SO03,P003
SO00015231,000010,C001011,MAT010090,2023-11-20,2023-12-18,100,137170.02,USD,SO02,P001
SO00015232,000010,C001047,MAT010003,2023-11-20,2023-12-12,19,20147.79,USD,SO02,P002
SO00015233,000010,C001048,MAT010157,2023-11-20,2023-12-01,19,24751.59,USD,SO03,P002
SO00015234,000010,C001034,MAT010192,2023-11-20,2023-11-28,71,43583.77,USD,SO01,P002
SO00015235,000010,C001000,MAT010130,2023-11-20,2023-12-15,60,49270.07,USD,SO03,P001
SO00015236,000010,C001033,MAT010195,2023-11-20,2023-12-18,52,16874.65,USD,SO03,P001
SO00015237,000010,C001026,MAT010079,2023-11-20,2023-12-09,43,11926.96,USD,SO02,P003
SO00015238,000010,C001024,MAT010135,2023-11-20,2023-12-13,49,3305.07,USD,SO03,P001
SO00015239,000010,C001008,MAT010096,2023-11-20,2023-12-04,35,29261.74,USD,SO02,P003
SO00015240,000010,C001007,MAT010100,2023-11-20,2023-12-05,33,49449.14,USD,SO02,P001
SO00015241,000010,C001035,MAT010149,2023-11-20,2023-12-03,54,92628.1,USD,SO03,P001
SO00015242,000010,C001002,MAT010011,2023-11-20,2023-12-05,54,15496.37,USD,SO02,P003
SO00015243,000010,C001032,MAT010049,2023-11-20,2023-12-18,57,21009.71,USD,SO01,P001
SO00015244,000010,C001011,MAT010152,2023-11-20,2023-12-15,61,25033.86,USD,SO02,P002
SO00015245,000010,C001047,MAT010023,2023-11-20,2023-12-06,12,21100.18,USD,SO02,P003
SO00015246,000010,C001038,MAT010123,2023-11-20,2023-12-13,55,8421.56,USD,SO03,P002
SO00015247,000010,C001017,MAT010045,2023-11-20,2023-12-19,75,64244.32,USD,SO03,P003
SO00015248,000010,C001012,MAT010002,2023-11-20,2023-11-28,45,23292.24,USD,SO02,P001
SO00015249,000010,C001031,MAT010067,2023-11-20,2023-12-05,50,62935.98,USD,SO01,P001
SO00015250,000010,C001016,MAT010072,2023-11-20,2023-12-17,22,1512.34,USD,SO02,P003
SO00015251,000010,C001039,MAT010187,2023-11-20,2023-12-08,54,15049.06,USD,SO03,P002
SO00015252,000010,C001016,MAT010024,2023-11-20,2023-12-15,46,19920.08,USD,SO02,P001
SO00015253,000010,C001027,MAT010118,2023-11-20,2023-12-06,77,42559.28,USD,SO01,P002
SO00015254,000010,C001048,MAT010087,2023-11-20,2023-12-05,3,2158.01,USD,SO03,P003
SO00015255,000010,C001004,MAT010146,2023-11-20,2023-12-19,37,58623.38,USD,SO03,P003
SO00015256,000010,C001049,MAT010142,2023-11-20,2023-11-29,51,6511.81,USD,SO03,P001
SO00015257,000010,C001010,MAT010117,2023-11-20,2023-12-11,64,90225.68,USD,SO03,P002
SO00015258,000010,C001036,MAT010117,2023-11-20,2023-12-01,57,88240.21,USD,SO02,P003
SO00015259,000010,C001033,MAT010119,2023-11-20,2023-12-16,28,40125.12,USD,SO03,P003
SO00015260,000010,C001030,MAT010098,2023-11-20,2023-12-13,2,1938.6,USD,SO03,P003
SO00015261,000010,C001005,MAT010185,2023-11-20,2023-12-04,61,71230.73,USD,SO03,P001
SO00015262,000010,C001001,MAT010010,2023-11-20,2023-12-16,29,43829.66,USD,SO03,P001
SO00015263,000010,C001030,MAT010061,2023-11-20,2023-12-10,60,23658.42,USD,SO02,P002
SO00015264,000010,C001043,MAT010053,2023-11-20,2023-11-27,28,549.92,USD,SO03,P003
SO00015265,000010,C001048,MAT010158,2023-11-20,2023-12-07,88,107409.26,USD,SO02,P002
SO00015266,000010,C001024,MAT010158,2023-11-20,2023-12-18,4,3656.73,USD,SO01,P001
SO00015267,000010,C001043,MAT010195,2023-11-20,2023-12-06,25,12668.92,USD,SO01,P003
SO00015268,000010,C001011,MAT010122,2023-11-20,2023-12-12,12,8290.42,USD,SO03,P001
SO00015269,000010,C001003,MAT010000,2023-11-20,2023-12-06,88,12375.99,USD,SO03,P002
SO00015270,000010,C001030,MAT010150,2023-11-20,2023-12-13,90,5465.28,USD,SO03,P002
SO00015271,000010,C001049,MAT010091,2023-11-20,2023-11-27,31,13439.25,USD,SO01,P002
SO00015272,000010,C001026,MAT010010,2023-11-20,2023-11-28,16,31402.72,USD,SO01,P002
SO00015273,000010,C001019,MAT010172,2023-11-20,2023-12-07,96,88049.72,USD,SO01,P002
SO00015274,000010,C001023,MAT010049,2023-11-20,2023-12-03,27,18518.13,USD,SO01,P001
SO00015275,000010,C001045,MAT010010,2023-11-20,2023-12-13,57,103972.94,USD,SO03,P003
SO00015276,000010,C001015,MAT010069,2023-11-20,2023-12-13,44,69584.36,USD,SO03,P003
SO00015277,000010,C001001,MAT010179,2023-11-20,2023-11-28,37,14199.73,USD,SO02,P002
SO00015278,000010,C001037,MAT010061,2023-11-20,2023-12-19,18,4802.78,USD,SO01,P001
SO00015279,000010,C001011,MAT010001,2023-11-20,2023-12-13,67,39422.66,USD,SO01,P002
SO00015280,000010,C001005,MAT010022,2023-11-20,2023-12-20,22,16216.31,USD,SO02,P001
SO00015281,000010,C001027,MAT010102,2023-11-20,2023-12-14,11,7730.12,USD,SO01,P002
SO00015282,000010,C001030,MAT010130,2023-11-20,2023-12-19,73,62303.97,USD,SO02,P003
SO00015283,000010,C001032,MAT010000,2023-11-20,2023-11-29,33,3394.25,USD,SO03,P003
SO00015284,000010,C001007,MAT010051,2023-11-21,2023-12-09,60,38606.83,USD,SO03,P001
SO00015285,000010,C001038,MAT010037,2023-11-21,2023-12-01,100,94218.19,USD,SO03,P002
SO00015286,000010,C001036,MAT010047,2023-11-21,2023-12-15,68,13807.07,USD,SO03,P001
SO00015287,000010,C001012,MAT010042,2023-11-21,2023-12-05,60,91892.47,USD,SO02,P001
SO00015288,000010,C001040,MAT010099,2023-11-21,2023-12-05,77,11155.7,USD,SO02,P002
SO00015289,000010,C001043,MAT010066,2023-11-21,2023-12-20,94,4336.87,USD,SO03,P002
SO00015290,000010,C001047,MAT010055,2023-11-21,2023-12-04,82,69656.02,USD,SO02,P002
SO00015291,000010,C001011,MAT010173,2023-11-21,2023-12-12,61,109867.8,USD,SO02,P002
SO00015292,000010,C001008,MAT010053,2023-11-21,2023-12-20,59,1071.57,USD,SO02,P001
SO00015293,000010,C001020,MAT010064,2023-11-21,2023-12-19,58,14591.85,USD,SO03,P002
SO00015294,000010,C001020,MAT010010,2023-11-21,2023-12-01,77,159519.7,USD,SO03,P003
SO00015295,000010,C001027,MAT010156,2023-11-21,2023-12-12,77,120248.98,USD,SO01,P001
SO00015296,000010,C001029,MAT010109,2023-11-21,2023-12-12,32,19954.75,USD,SO03,P001
SO00015297,000010,C001015,MAT010033,2023-11-21,2023-12-01,88,11138.86,USD,SO02,P002
SO00015298,000010,C001009,MAT010105,2023-11-21,2023-12-03,35,35574.76,USD,SO01,P002
SO00015299,000010,C001032,MAT010016,2023-11-21,2023-12-16,32,1548.14,USD,SO02,P002
SO00015300,000010,C001039,MAT010149,2023-11-21,2023-11-28,85,171917.53,USD,SO02,P003
SO00015301,000010,C001014,MAT010141,2023-11-21,2023-12-20,14,9276.78,USD,SO02,P003
SO00015302,000010,C001039,MAT010104,2023-11-21,2023-11-30,69,100794.82,USD,SO01,P002
SO00015303,000010,C001028,MAT010130,2023-11-21,2023-12-05,35,24523.7,USD,SO02,P003
SO00015304,000010,C001016,MAT010042,2023-11-21,2023-11-29,97,200410.63,USD,SO02,P001
SO00015305,000010,C001029,MAT010069,2023-11-21,2023-12-12,17,34994.18,USD,SO02,P002
SO00015306,000010,C001013,MAT010180,2023-11-21,2023-12-06,97,45663.66,USD,SO03,P003
SO00015307,000010,C001027,MAT010153,2023-11-21,2023-11-28,37,5694.48,USD,SO02,P001
SO00015308,000010,C001039,MAT010034,2023-11-21,2023-12-19,9,10668.37,USD,SO03,P003
SO00015309,000010,C001045,MAT010167,2023-11-21,2023-12-14,63,54448.01,USD,SO03,P002
SO00015310,000010,C001014,MAT010087,2023-11-21,2023-11-28,59,32734.91,USD,SO01,P003
SO00015311,000010,C001025,MAT010072,2023-11-21,2023-12-11,74,4274.23,USD,SO03,P002
SO00015312,000010,C001041,MAT010127,2023-11-21,2023-12-04,88,11189.55,USD,SO03,P003
SO00015313,000010,C001011,MAT010004,2023-11-21,2023-12-15,95,65540.24,USD,SO03,P001
SO00015314,000010,C001021,MAT010166,2023-11-21,2023-11-29,50,86374.28,USD,SO03,P002
SO00015315,000010,C001046,MAT010090,2023-11-21,2023-11-29,75,98458.78,USD,SO03,P003
SO00015316,000010,C001046,MAT010107,2023-11-21,2023-12-15,63,55119.8,USD,SO03,P003
SO00015317,000010,C001005,MAT010139,2023-11-21,2023-12-13,24,49179.34,USD,SO03,P003
SO00015318,000010,C001019,MAT010058,2023-11-21,2023-12-05,74,115412.08,USD,SO03,P001
SO00015319,000010,C001017,MAT010030,2023-11-21,2023-11-28,67,6686.72,USD,SO01,P001
SO00015320,000010,C001008,MAT010117,2023-11-21,2023-12-06,52,109443.37,USD,SO01,P003
SO00015321,000010,C001024,MAT010083,2023-11-21,2023-12-17,96,36450.22,USD,SO02,P003
SO00015322,000010,C001017,MAT010028,2023-11-21,2023-12-20,20,2824.94,USD,SO02,P002
SO00015323,000010,C001016,MAT010000,2023-11-21,2023-12-07,100,13150.25,USD,SO02,P002
SO00015324,000010,C001032,MAT010126,2023-11-21,2023-12-04,53,37543.37,USD,SO03,P003
SO00015325,000010,C001011,MAT010198,2023-11-21,2023-12-18,23,6453.98,USD,SO03,P002
SO00015326,000010,C001011,MAT010074,2023-11-21,2023-12-18,3,1438.9,USD,SO02,P002
SO00015327,000010,C001006,MAT010193,2023-11-21,2023-12-14,95,129256.26,USD,SO03,P002
SO00015328,000010,C001002,MAT010181,2023-11-21,2023-11-28,65,133731.81,USD,SO02,P003
SO00015329,000010,C001021,MAT010032,2023-11-21,2023-12-07,43,38632.17,USD,SO01,P001
SO00015330,000010,C001007,MAT010199,2023-11-21,2023-12-16,4,1025.24,USD,SO03,P001
SO00015331,000010,C001029,MAT010154,2023-11-21,2023-12-05,29,32490.97,USD,SO03,P002
SO00015332,000010,C001001,MAT010167,2023-11-21,2023-12-03,13,14041.18,USD,SO03,P002
SO00015333,000010,C001022,MAT010075,2023-11-21,2023-12-19,25,35485.33,USD,SO03,P001
SO00015334,000010,C001030,MAT010136,2023-11-21,2023-12-21,16,16591.37,USD,SO02,P001
SO00015335,000010,C001010,MAT010101,2023-11-21,2023-12-03,85,108367.09,USD,SO03,P003
SO00015336,000010,C001018,MAT010095,2023-11-21,2023-12-21,38,18852.25,USD,SO03,P002
SO00015337,000010,C001033,MAT010128,2023-11-21,2023-12-08,78,155501.19,USD,SO02,P001
SO00015338,000010,C001019,MAT010087,2023-11-21,2023-12-08,68,45659.89,USD,SO01,P003
SO00015339,000010,C001019,MAT010031,2023-11-21,2023-12-01,60,12425.96,USD,SO01,P001
SO00015340,000010,C001037,MAT010070,2023-11-21,2023-11-30,2,759.83,USD,SO02,P003
SO00015341,000010,C001022,MAT010028,2023-11-21,2023-11-29,87,10998.6,USD,SO02,P002
SO00015342,000010,C001039,MAT010137,2023-11-21,2023-12-03,1,248.04,USD,SO01,P002
SO00015343,000010,C001040,MAT010084,2023-11-21,2023-12-05,64,68759.65,USD,SO01,P003
SO00015344,000010,C001042,MAT010110,2023-11-21,2023-12-21,89,111678.96,USD,SO01,P002
SO00015345,000010,C001036,MAT010135,2023-11-21,2023-11-28,69,6250.93,USD,SO01,P002
SO00015346,000010,C001015,MAT010163,2023-11-21,2023-12-17,69,108731.67,USD,SO03,P002
SO00015347,000010,C001035,MAT010011,2023-11-21,2023-12-02,36,17713.66,USD,SO03,P001
SO00015348,000010,C001039,MAT010154,2023-11-21,2023-12-09,72,123479.94,USD,SO02,P002
SO00015349,000010,C001001,MAT010068,2023-11-21,2023-12-16,6,1780.48,USD,SO01,P001
SO00015350,000010,C001007,MAT010053,2023-11-21,2023-11-28,100,3374.92,USD,SO01,P003
SO00015351,000010,C001007,MAT010027,2023-11-21,2023-12-02,91,94276.91,USD,SO03,P001
SO00015352,000010,C001009,MAT010114,2023-11-21,2023-12-20,39,36183.06,USD,SO03,P001
SO00015353,000010,C001015,MAT010027,2023-11-21,2023-12-10,29,17492.37,USD,SO01,P001
SO00015354,000010,C001036,MAT010158,2023-11-21,2023-12-19,66,75564.6,USD,SO02,P001
SO00015355,000010,C001014,MAT010087,2023-11-21,2023-12-04,36,15677.13,USD,SO02,P002
SO00015356,000010,C001005,MAT010047,2023-11-21,2023-12-10,1,322.02,USD,SO02,P001
SO00015357,000010,C001002,MAT010008,2023-11-21,2023-12-01,48,72273.2,USD,SO03,P001
SO00015358,000010,C001045,MAT010036,2023-11-21,2023-12-01,24,9310.3,USD,SO01,P003
SO00015359,000010,C001040,MAT010044,2023-11-21,2023-12-21,92,66331.16,USD,SO03,P003
SO00015360,000010,C001040,MAT010040,2023-11-21,2023-11-28,48,5071.65,USD,SO01,P001
SO00015361,000010,C001045,MAT010126,2023-11-21,2023-12-21,23,11282.11,USD,SO01,P003
SO00015362,000010,C001038,MAT010038,2023-11-21,2023-12-04,97,203355.99,USD,SO03,P003
SO00015363,000010,C001018,MAT010117,2023-11-21,2023-12-20,82,153673.87,USD,SO03,P002
SO00015364,000010,C001006,MAT010180,2023-11-21,2023-12-07,65,44045.94,USD,SO01,P002
SO00015365,000010,C001018,MAT010143,2023-11-21,2023-12-03,30,10617.14,USD,SO01,P001
SO00015366,000010,C001013,MAT010021,2023-11-21,2023-12-17,92,132176.36,USD,SO01,P002
SO00015367,000010,C001025,MAT010127,2023-11-21,2023-11-30,12,1090.19,USD,SO03,P003
SO00015368,000010,C001000,MAT010147,2023-11-21,2023-12-02,44,49295.56,USD,SO01,P001
SO00015369,000010,C001045,MAT010137,2023-11-21,2023-12-14,43,14865.99,USD,SO03,P002
SO00015370,000010,C001036,MAT010124,2023-11-21,2023-12-19,85,73692.89,USD,SO03,P001
SO00015371,000010,C001038,MAT010191,2023-11-21,2023-12-05,38,32837.95,USD,SO03,P002
SO00015372,000010,C001039,MAT010174,2023-11-22,2023-12-19,92,160784.7,USD,SO02,P003
SO00015373,000010,C001017,MAT010087,2023-11-22,2023-12-17,91,39665.12,USD,SO02,P003
SO00015374,000010,C001014,MAT010159,2023-11-22,2023-12-14,69,151420.8,USD,SO02,P001
SO00015375,000010,C001000,MAT010058,2023-11-22,2023-12-18,3,5177.9,USD,SO03,P003
SO00015376,000010,C001016,MAT010033,2023-11-22,2023-12-10,97,11789.74,USD,SO02,P001
SO00015377,000010,C001021,MAT010118,2023-11-22,2023-12-12,94,33785.45,USD,SO03,P002
SO00015378,000010,C001033,MAT010179,2023-11-22,2023-12-08,7,2004.87,USD,SO01,P001
SO00015379,000010,C001046,MAT010174,2023-11-22,2023-12-16,39,69096.6,USD,SO03,P001
SO00015380,000010,C001014,MAT010101,2023-11-22,2023-12-20,4,5670.69,USD,SO02,P002
SO00015381,000010,C001041,MAT010068,2023-11-22,2023-11-29,19,6502.76,USD,SO03,P001
SO00015382,000010,C001001,MAT010178,2023-11-22,2023-12-19,79,128705.52,USD,SO01,P003
SO00015383,000010,C001040,MAT010186,2023-11-22,2023-12-10,64,73654.19,USD,SO01,P003
SO00015384,000010,C001005,MAT010061,2023-11-22,2023-12-05,89,40135.47,USD,SO03,P002
SO00015385,000010,C001037,MAT010055,2023-11-22,2023-12-19,17,12818.06,USD,SO03,P003
SO00015386,000010,C001032,MAT010107,2023-11-22,2023-12-19,17,8736.03,USD,SO02,P002
SO00015387,000010,C001014,MAT010044,2023-11-22,2023-12-22,45,24172.12,USD,SO02,P003
SO00015388,000010,C001048,MAT010104,2023-11-22,2023-12-12,92,74872.47,USD,SO02,P001
SO00015389,000010,C001041,MAT010036,2023-11-22,2023-12-18,19,9351.27,USD,SO02,P002
SO00015390,000010,C001025,MAT010099,2023-11-22,2023-12-06,91,10469.75,USD,SO01,P002
SO00015391,000010,C001030,MAT010035,2023-11-22,2023-12-09,74,88935.51,USD,SO01,P001
SO00015392,000010,C001035,MAT010067,2023-11-22,2023-12-08,84,169903.05,USD,SO03,P003
SO00015393,000010,C001023,MAT010105,2023-11-22,2023-12-13,59,55734.7,USD,SO03,P001
SO00015394,000010,C001037,MAT010122,2023-11-22,2023-12-12,3,1435.33,USD,SO03,P003
SO00015395,000010,C001004,MAT010063,2023-11-22,2023-12-12,61,61703.79,USD,SO01,P003
SO00015396,000010,C001009,MAT010034,2023-11-22,2023-11-30,24,30697.15,USD,SO03,P003
SO00015397,000010,C001023,MAT010132,2023-11-22,2023-12-03,18,30579.17,USD,SO03,P003
SO00015398,000010,C001006,MAT010198,2023-11-22,2023-12-07,45,14334.86,USD,SO01,P001
SO00015399,000010,C001044,MAT010055,2023-11-22,2023-12-12,52,50611.38,USD,SO02,P003
SO00015400,000010,C001044,MAT010090,2023-11-22,2023-12-20,85,91207.84,USD,SO01,P001
SO00015401,000010,C001025,MAT010074,2023-11-22,2023-12-22,41,26245.84,USD,SO03,P001
SO00015402,000010,C001019,MAT010042,2023-11-22,2023-12-16,22,31868.23,USD,SO02,P003
SO00015403,000010,C001022,MAT010070,2023-11-22,2023-11-29,15,6257.86,USD,SO02,P001
