company_code,asset_number,sub_number,fiscal_year,acquisition_value,accumulated_depreciation,net_book_value,currency
IN01,A0001214,0,2023,25551.8,2749.31,22802.49,USD
IN01,A0001214,0,2024,65154.85,13521.53,51633.32,USD
IN01,A0001214,0,2025,34184.06,10510.25,23673.81,USD
DE01,A0001215,0,2023,79655.96,10031.96,69624.0,USD
DE01,A0001215,0,2024,39375.6,8893.87,30481.73,USD
DE01,A0001215,0,2025,36359.83,11846.19,24513.64,USD
DE01,A0001216,0,2023,66821.97,14288.28,52533.69,USD
DE01,A0001216,0,2024,38990.15,12233.46,26756.69,USD
DE01,A0001216,0,2025,45888.68,18983.65,26905.03,USD
US01,A0001217,0,2023,46505.32,9014.58,37490.74,USD
US01,A0001217,0,2024,46209.46,13575.02,32634.44,USD
US01,A0001217,0,2025,39781.83,15662.22,24119.61,USD
DE01,A0001218,0,2023,55322.49,8754.66,46567.83,USD
DE01,A0001218,0,2024,57198.73,14767.53,42431.2,USD
DE01,A0001218,0,2025,33939.98,12154.28,21785.7,USD
IN01,A0001219,0,2023,63711.59,6366.8,57344.79,USD
IN01,A0001219,0,2024,47874.66,9568.38,38306.28,USD
IN01,A0001219,0,2025,50726.43,15207.51,35518.92,USD
US01,A0001220,0,2023,95110.99,16925.98,78185.01,USD
US01,A0001220,0,2024,30448.1,8461.28,21986.82,USD
US01,A0001220,0,2025,49059.73,18535.91,30523.82,USD
US01,A0001221,0,2023,55988.5,12569.63,43418.87,USD
US01,A0001221,0,2024,22166.49,7191.59,14974.9,USD
US01,A0001221,0,2025,39619.81,16813.33,22806.48,USD
US01,A0001222,0,2023,36908.65,5204.09,31704.56,USD
US01,A0001222,0,2024,25915.89,6243.94,19671.95,USD
US01,A0001222,0,2025,65761.3,22415.56,43345.74,USD
DE01,A0001223,0,2023,46525.0,4458.25,42066.75,USD
DE01,A0001224,0,2023,54638.03,12266.44,42371.59,USD
DE01,A0001224,0,2024,44498.66,14436.94,30061.72,USD
DE01,A0001224,0,2025,73984.76,31396.68,42588.08,USD
DE01,A0001225,0,2023,47776.3,5192.93,42583.37,USD
DE01,A0001225,0,2024,45910.32,9578.01,36332.31,USD
DE01,A0001225,0,2025,67001.59,20673.73,46327.86,USD
DE01,A0001226,0,2023,28695.88,6442.33,22253.55,USD
DE01,A0001226,0,2024,28449.42,9230.0,19219.42,USD
DE01,A0001226,0,2025,40335.08,17116.87,23218.21,USD
US01,A0001227,0,2023,54969.28,6019.91,48949.37,USD
US01,A0001227,0,2024,44611.41,9343.66,35267.75,USD
US01,A0001227,0,2025,62104.03,19213.57,42890.46,USD
IN01,A0001228,0,2023,64095.01,14389.57,49705.44,USD
IN01,A0001228,0,2024,66461.02,21562.3,44898.72,USD
IN01,A0001228,0,2025,39863.7,16916.83,22946.87,USD
US01,A0001229,0,2023,80518.9,10735.85,69783.05,USD
US01,A0001229,0,2024,54684.4,12755.95,41928.45,USD
US01,A0001229,0,2025,20000.07,6663.95,13336.12,USD
DE01,A0001230,0,2023,48531.26,9500.3,39030.96,USD
DE01,A0001230,0,2024,31974.7,9454.53,22520.17,USD
DE01,A0001230,0,2025,43528.91,17220.88,26308.03,USD
DE01,A0001231,0,2023,19273.79,3276.94,15996.85,USD
DE01,A0001231,0,2024,34121.69,9211.22,24910.47,USD
DE01,A0001231,0,2025,48176.43,17819.67,30356.76,USD
US01,A0001232,0,2023,29679.16,5671.75,24007.41,USD
US01,A0001232,0,2024,66656.41,19399.25,47257.16,USD
US01,A0001232,0,2025,43981.28,17195.15,26786.13,USD
DE01,A0001233,0,2023,56865.18,11723.33,45141.85,USD
DE01,A0001233,0,2024,84884.68,25982.5,58902.18,USD
DE01,A0001233,0,2025,35481.05,14406.13,21074.92,USD
IN01,A0001234,0,2023,38258.07,7426.41,30831.66,USD
IN01,A0001234,0,2024,32126.0,9446.5,22679.5,USD
IN01,A0001234,0,2025,40587.54,15990.55,24596.99,USD
IN01,A0001235,0,2023,52337.35,8138.98,44198.37,USD
IN01,A0001235,0,2024,36524.73,9329.93,27194.8,USD
IN01,A0001235,0,2025,42594.21,15136.83,27457.38,USD
US01,A0001236,0,2023,40433.71,8944.68,31489.03,USD
US01,A0001236,0,2024,40076.53,12870.57,27205.96,USD
US01,A0001236,0,2025,40228.06,16939.29,23288.77,USD
DE01,A0001237,0,2023,29736.48,6675.95,23060.53,USD
DE01,A0001237,0,2024,30225.9,9806.35,20419.55,USD
DE01,A0001237,0,2025,48173.59,20443.28,27730.31,USD
IN01,A0001238,0,2023,42921.53,7462.06,35459.47,USD
IN01,A0001238,0,2024,56014.13,15335.83,40678.3,USD
IN01,A0001238,0,2025,54312.63,20297.53,34015.1,USD
DE01,A0001239,0,2023,50208.96,5746.02,44462.94,USD
DE01,A0001239,0,2024,72771.46,15600.29,57171.17,USD
DE01,A0001239,0,2025,30801.81,9681.17,21120.64,USD
IN01,A0001240,0,2023,50968.0,11051.79,39916.21,USD
IN01,A0001240,0,2024,40312.25,12769.68,27542.57,USD
IN01,A0001240,0,2025,43408.54,18088.38,25320.16,USD
US01,A0001241,0,2023,43357.45,8309.44,35048.01,USD
US01,A0001241,0,2024,47125.11,13740.79,33384.32,USD
US01,A0001241,0,2025,59546.01,23313.02,36232.99,USD
DE01,A0001242,0,2023,39883.91,8954.09,30929.82,USD
DE01,A0001242,0,2024,61877.24,20075.16,41802.08,USD
DE01,A0001242,0,2025,52747.05,22384.1,30362.95,USD
IN01,A0001243,0,2023,40342.85,5765.63,34577.22,USD
IN01,A0001243,0,2024,47419.95,11515.81,35904.14,USD
IN01,A0001243,0,2025,21482.24,7363.66,14118.58,USD
DE01,A0001244,0,2023,38485.2,5573.9,32911.3,USD
DE01,A0001244,0,2024,52478.81,12844.92,39633.89,USD
DE01,A0001244,0,2025,52365.4,18050.11,34315.29,USD
US01,A0001245,0,2023,59336.67,11306.86,48029.81,USD
US01,A0001245,0,2024,52873.94,15359.14,37514.8,USD
US01,A0001245,0,2025,36764.46,14353.49,22410.97,USD
DE01,A0001246,0,2023,72345.06,8318.94,64026.12,USD
DE01,A0001246,0,2024,34920.46,7505.15,27415.31,USD
DE01,A0001246,0,2025,66104.34,20813.14,45291.2,USD
DE01,A0001247,0,2023,54971.52,10038.6,44932.92,USD
DE01,A0001247,0,2024,57192.76,16159.6,41033.16,USD
DE01,A0001247,0,2025,88071.89,33685.54,54386.35,USD
US01,A0001248,0,2023,66147.69,12677.18,53470.51,USD
US01,A0001248,0,2024,52652.74,15352.54,37300.2,USD
US01,A0001248,0,2025,39342.17,15402.96,23939.21,USD
DE01,A0001249,0,2023,56286.42,6210.38,50076.04,USD
DE01,A0001249,0,2024,69859.54,14689.15,55170.39,USD
DE01,A0001249,0,2025,49374.13,15315.78,34058.35,USD
US01,A0001250,0,2023,28396.34,6188.5,22207.84,USD
US01,A0001251,0,2023,41489.14,7054.01,34435.13,USD
US01,A0001251,0,2024,54007.3,14579.38,39427.92,USD
US01,A0001251,0,2025,57983.29,21447.07,36536.22,USD
DE01,A0001252,0,2023,37872.85,7963.41,29909.44,USD
DE01,A0001252,0,2024,97298.75,30181.93,67116.82,USD
DE01,A0001252,0,2025,54901.2,22516.63,32384.57,USD
DE01,A0001253,0,2023,43817.14,9837.11,33980.03,USD
DE01,A0001253,0,2024,56101.75,18201.39,37900.36,USD
DE01,A0001253,0,2025,46631.34,19788.8,26842.54,USD
DE01,A0001254,0,2023,45742.76,10269.42,35473.34,USD
DE01,A0001254,0,2024,63073.63,20463.31,42610.32,USD
DE01,A0001254,0,2025,39724.65,16857.83,22866.82,USD
IN01,A0001255,0,2023,69737.09,11971.3,57765.79,USD
IN01,A0001255,0,2024,36908.89,10024.26,26884.63,USD
IN01,A0001255,0,2025,65566.26,24359.59,41206.67,USD
DE01,A0001256,0,2023,40082.94,6683.23,33399.71,USD
DE01,A0001256,0,2024,62563.13,16683.5,45879.63,USD
DE01,A0001256,0,2025,54417.24,19949.26,34467.98,USD
DE01,A0001257,0,2023,40381.01,9065.69,31315.32,USD
DE01,A0001257,0,2024,73116.79,23721.67,49395.12,USD
DE01,A0001257,0,2025,30563.46,12970.12,17593.34,USD
US01,A0001258,0,2023,35620.29,7996.89,27623.4,USD
US01,A0001258,0,2024,65537.34,21262.63,44274.71,USD
US01,A0001258,0,2025,21565.04,9151.49,12413.55,USD
IN01,A0001259,0,2023,30349.13,5284.61,25064.52,USD
IN01,A0001259,0,2024,47717.42,13077.38,34640.04,USD
IN01,A0001259,0,2025,52314.87,19565.26,32749.61,USD
DE01,A0001260,0,2023,77768.01,17459.21,60308.8,USD
DE01,A0001260,0,2024,31856.16,10335.26,21520.9,USD
DE01,A0001260,0,2025,62505.56,26525.29,35980.27,USD
DE01,A0001261,0,2023,37603.73,7453.83,30149.9,USD
DE01,A0001261,0,2024,35642.69,10626.94,25015.75,USD
DE01,A0001261,0,2025,67706.82,26952.97,40753.85,USD
IN01,A0001262,0,2023,41785.38,9380.98,32404.4,USD
IN01,A0001262,0,2024,41661.66,13516.51,28145.15,USD
IN01,A0001262,0,2025,48527.26,20593.36,27933.9,USD
DE01,A0001263,0,2023,46210.92,10374.53,35836.39,USD
DE01,A0001263,0,2024,41871.24,13584.51,28286.73,USD
DE01,A0001263,0,2025,29114.07,12355.05,16759.02,USD
IN01,A0001264,0,2023,28282.65,3561.95,24720.7,USD
IN01,A0001264,0,2024,52233.52,11798.13,40435.39,USD
IN01,A0001264,0,2025,55761.72,18167.41,37594.31,USD
US01,A0001265,0,2023,65200.7,9228.96,55971.74,USD
US01,A0001265,0,2024,60962.12,14721.04,46241.08,USD
US01,A0001265,0,2025,52039.28,17766.73,34272.55,USD
IN01,A0001266,0,2023,73453.84,16490.66,56963.18,USD
IN01,A0001266,0,2024,65797.59,21347.06,44450.53,USD
IN01,A0001266,0,2025,63452.56,26927.16,36525.4,USD
DE01,A0001267,0,2023,60275.69,10990.72,49284.97,USD
DE01,A0001267,0,2024,64293.58,18148.3,46145.28,USD
DE01,A0001267,0,2025,64596.34,24688.98,39907.36,USD
DE01,A0001268,0,2023,46991.04,7230.38,39760.66,USD
DE01,A0001269,0,2023,50039.13,5466.29,44572.84,USD
DE01,A0001269,0,2024,58324.6,12199.86,46124.74,USD
DE01,A0001269,0,2025,63061.97,19492.67,43569.3,USD
US01,A0001270,0,2023,40990.75,4230.94,36759.81,USD
US01,A0001270,0,2024,45994.21,9343.66,36650.55,USD
US01,A0001270,0,2025,63039.46,19106.0,43933.46,USD
US01,A0001271,0,2023,37351.75,8385.61,28966.14,USD
US01,A0001271,0,2024,39284.33,12745.22,26539.11,USD
US01,A0001271,0,2025,70771.66,30033.15,40738.51,USD
US01,A0001272,0,2023,48284.1,10839.96,37444.14,USD
US01,A0001272,0,2024,37730.49,12241.1,25489.39,USD
US01,A0001272,0,2025,56921.97,24155.8,32766.17,USD
DE01,A0001273,0,2023,51146.51,10306.32,40840.19,USD
DE01,A0001273,0,2024,53094.07,16004.54,37089.53,USD
DE01,A0001273,0,2025,44325.64,17790.93,26534.71,USD
DE01,A0001274,0,2023,30677.02,4661.4,26015.62,USD
DE01,A0001274,0,2024,50495.91,12719.02,37776.89,USD
DE01,A0001274,0,2025,56800.5,19983.2,36817.3,USD
US01,A0001275,0,2023,29080.62,6385.4,22695.22,USD
US01,A0001275,0,2024,57845.11,18481.93,39363.18,USD
US01,A0001275,0,2025,37256.75,15626.92,21629.83,USD
US01,A0001276,0,2023,59032.89,13253.11,45779.78,USD
US01,A0001276,0,2024,81268.74,26366.45,54902.29,USD
US01,A0001276,0,2025,35853.99,15215.25,20638.74,USD
US01,A0001277,0,2023,62405.24,14010.21,48395.03,USD
US01,A0001277,0,2024,59394.17,19269.57,40124.6,USD
US01,A0001277,0,2025,52054.09,22090.03,29964.06,USD
US01,A0001278,0,2023,34869.0,7828.22,27040.78,USD
US01,A0001278,0,2024,52872.54,17153.72,35718.82,USD
US01,A0001278,0,2025,68329.91,28996.95,39332.96,USD
US01,A0001279,0,2023,32474.23,7050.53,25423.7,USD
DE01,A0001280,0,2023,49757.93,9181.89,40576.04,USD
DE01,A0001280,0,2024,62623.17,17813.96,44809.21,USD
DE01,A0001280,0,2025,36874.7,14174.42,22700.28,USD
US01,A0001281,0,2023,57083.5,12815.46,44268.04,USD
US01,A0001281,0,2024,-7361.6,-6625.44,0.0,USD
US01,A0001281,0,2025,36404.86,15449.02,20955.84,USD
DE01,A0001282,0,2023,41988.19,9426.51,32561.68,USD
DE01,A0001282,0,2024,47575.16,15435.06,32140.1,USD
DE01,A0001282,0,2025,33896.78,14384.67,19512.11,USD
IN01,A0001283,0,2023,69852.46,15452.65,54399.81,USD
IN01,A0001284,0,2023,37947.27,5392.1,32555.17,USD
IN01,A0001284,0,2024,38809.09,9392.81,29416.28,USD
IN01,A0001284,0,2025,58489.96,20001.08,38488.88,USD
US01,A0001285,0,2023,56401.92,12662.44,43739.48,USD
US01,A0001285,0,2024,41412.53,13435.69,27976.84,USD
US01,A0001285,0,2025,35472.65,15053.42,20419.23,USD
IN01,A0001286,0,2023,35413.32,6932.38,28480.94,USD
IN01,A0001286,0,2024,55826.29,16507.16,39319.13,USD
IN01,A0001286,0,2025,65795.16,26029.84,39765.32,USD
DE01,A0001287,0,2023,50474.33,10129.41,40344.92,USD
DE01,A0001287,0,2024,56534.04,16995.04,39539.0,USD
DE01,A0001287,0,2025,52550.99,21049.17,31501.82,USD
US01,A0001288,0,2023,51915.61,5998.19,45917.42,USD
US01,A0001288,0,2024,58468.66,12598.18,45870.48,USD
US01,A0001288,0,2025,56613.97,17856.07,38757.9,USD
US01,A0001289,0,2023,46023.35,9362.18,36661.17,USD
US01,A0001289,0,2024,64228.07,19483.83,44744.24,USD
US01,A0001289,0,2025,32698.6,13186.87,19511.73,USD
DE01,A0001290,0,2023,33999.97,7633.12,26366.85,USD
DE01,A0001290,0,2024,39976.12,12969.67,27006.45,USD
DE01,A0001290,0,2025,41458.87,17593.77,23865.1,USD
DE01,A0001291,0,2023,58985.89,8074.73,50911.16,USD
DE01,A0001291,0,2024,55827.14,13221.21,42605.93,USD
DE01,A0001291,0,2025,60004.04,20206.7,39797.34,USD
DE01,A0001292,0,2023,20064.21,3812.34,16251.87,USD
DE01,A0001292,0,2024,40884.01,11853.84,29030.17,USD
DE01,A0001292,0,2025,42498.96,16569.07,25929.89,USD
DE01,A0001293,0,2023,28237.73,4576.79,23660.94,USD
DE01,A0001293,0,2024,47979.41,12571.2,35408.21,USD
DE01,A0001293,0,2025,49193.98,17805.46,31388.52,USD
DE01,A0001294,0,2023,55612.99,11297.7,44315.29,USD
DE01,A0001294,0,2024,25401.57,7698.71,17702.86,USD
DE01,A0001294,0,2025,56869.75,22919.17,33950.58,USD
IN01,A0001295,0,2023,67818.38,15225.48,52592.9,USD
IN01,A0001295,0,2024,55224.84,17916.89,37307.95,USD
IN01,A0001295,0,2025,33422.77,14183.52,19239.25,USD
DE01,A0001296,0,2023,23124.89,5191.62,17933.27,USD
DE01,A0001296,0,2024,62060.28,20134.55,41925.73,USD
DE01,A0001296,0,2025,80985.6,34367.61,46617.99,USD
DE01,A0001297,0,2023,59892.25,11937.46,47954.79,USD
DE01,A0001297,0,2024,58862.72,17614.5,41248.22,USD
DE01,A0001297,0,2025,68800.01,27463.49,41336.52,USD
IN01,A0001298,0,2023,58498.31,7367.34,51130.97,USD
IN01,A0001298,0,2024,48083.39,10860.72,37222.67,USD
IN01,A0001298,0,2025,40529.7,13204.75,27324.95,USD
IN01,A0001299,0,2023,55566.34,11181.73,44384.61,USD
IN01,A0001299,0,2024,87566.51,26371.84,61194.67,USD
IN01,A0001299,0,2025,33651.16,13497.32,20153.84,USD
US01,A0001300,0,2023,49244.8,4085.19,45159.61,USD
US01,A0001301,0,2023,45694.95,10258.69,35436.26,USD
US01,A0001301,0,2024,43287.15,14043.88,29243.27,USD
US01,A0001301,0,2025,52843.41,22424.99,30418.42,USD
IN01,A0001302,0,2023,23806.71,5344.7,18462.01,USD
IN01,A0001302,0,2024,66862.52,21692.56,45169.96,USD
IN01,A0001302,0,2025,23091.52,9799.28,13292.24,USD
US01,A0001303,0,2023,49216.14,11049.21,38166.93,USD
US01,A0001303,0,2024,30796.9,9991.6,20805.3,USD
US01,A0001303,0,2025,65651.95,27860.51,37791.44,USD
DE01,A0001304,0,2023,61690.92,9711.78,51979.14,USD
DE01,A0001304,0,2024,65868.41,16951.76,48916.65,USD
DE01,A0001304,0,2025,47055.92,16812.59,30243.33,USD
US01,A0001305,0,2023,47953.2,5382.84,42570.36,USD
US01,A0001305,0,2024,44092.34,9355.66,34736.68,USD
US01,A0001305,0,2025,40976.88,12789.5,28187.38,USD
IN01,A0001306,0,2023,43252.03,6749.8,36502.23,USD
IN01,A0001306,0,2024,55338.59,14166.07,41172.52,USD
IN01,A0001306,0,2025,6465.14,2301.08,4164.06,USD
IN01,A0001307,0,2023,50116.82,6490.15,43626.67,USD
IN01,A0001307,0,2024,44731.37,10262.8,34468.57,USD
IN01,A0001307,0,2025,67311.83,22170.06,45141.77,USD
DE01,A0001308,0,2023,50682.87,11378.5,39304.37,USD
DE01,A0001308,0,2024,48612.54,15771.62,32840.92,USD
DE01,A0001308,0,2025,29225.86,12402.49,16823.37,USD
US01,A0001309,0,2023,48145.93,9372.14,38773.79,USD
US01,A0001309,0,2024,50505.49,14878.55,35626.94,USD
US01,A0001309,0,2025,46721.21,18432.65,28288.56,USD
DE01,A0001310,0,2023,30798.76,4679.89,26118.87,USD
DE01,A0001310,0,2024,39866.13,10041.57,29824.56,USD
DE01,A0001310,0,2025,43481.88,15297.53,28184.35,USD
IN01,A0001311,0,2023,56146.85,5749.19,50397.66,USD
IN01,A0001311,0,2024,42475.79,8594.01,33881.78,USD
IN01,A0001311,0,2025,48139.93,14550.71,33589.22,USD
US01,A0001312,0,2023,42442.52,5368.5,37074.02,USD
US01,A0001312,0,2024,30489.05,6903.34,23585.71,USD
US01,A0001312,0,2025,81767.58,26685.0,55082.58,USD
US01,A0001313,0,2023,48059.56,10789.55,37270.01,USD
US01,A0001313,0,2024,71362.09,23152.38,48209.71,USD
US01,A0001313,0,2025,28661.51,12163.0,16498.51,USD
DE01,A0001314,0,2023,61959.75,9635.36,52324.39,USD
DE01,A0001314,0,2024,50253.53,12836.84,37416.69,USD
DE01,A0001314,0,2025,49595.67,17624.96,31970.71,USD
US01,A0001315,0,2023,38474.87,5351.19,33123.68,USD
US01,A0001315,0,2024,38318.89,9158.77,29160.12,USD
US01,A0001315,0,2025,38191.64,12944.9,25246.74,USD
DE01,A0001316,0,2023,50626.29,7360.04,43266.25,USD
DE01,A0001316,0,2024,60756.87,14904.35,45852.52,USD
DE01,A0001316,0,2025,59969.65,20704.1,39265.55,USD
US01,A0001317,0,2023,43948.43,9866.59,34081.84,USD
US01,A0001317,0,2024,67052.12,21754.08,45298.04,USD
US01,A0001317,0,2025,38127.7,16180.13,21947.57,USD
US01,A0001318,0,2023,75956.67,17052.56,58904.11,USD
US01,A0001318,0,2024,23906.16,7756.0,16150.16,USD
US01,A0001318,0,2025,39958.34,16957.0,23001.34,USD
IN01,A0001319,0,2023,37786.98,8483.32,29303.66,USD
IN01,A0001319,0,2024,53853.51,17471.98,36381.53,USD
IN01,A0001319,0,2025,63357.24,26886.71,36470.53,USD
DE01,A0001320,0,2023,72374.54,16248.36,56126.18,USD
DE01,A0001320,0,2024,35701.12,11582.7,24118.42,USD
DE01,A0001320,0,2025,16804.59,7131.31,9673.28,USD
IN01,A0001321,0,2023,45591.73,8200.89,37390.84,USD
IN01,A0001321,0,2024,58519.02,16374.11,42144.91,USD
IN01,A0001321,0,2025,44084.85,16740.78,27344.07,USD
US01,A0001322,0,2023,58059.81,11476.85,46582.96,USD
US01,A0001322,0,2024,30467.2,9067.17,21400.03,USD
US01,A0001322,0,2025,71079.83,28256.79,42823.04,USD
IN01,A0001323,0,2023,47856.13,8280.65,39575.48,USD
IN01,A0001323,0,2024,39704.51,10837.89,28866.62,USD
IN01,A0001323,0,2025,33953.57,12661.13,21292.44,USD
DE01,A0001324,0,2023,48663.98,5102.89,43561.09,USD
DE01,A0001324,0,2024,48138.08,9858.26,38279.82,USD
DE01,A0001324,0,2025,68720.35,20940.66,47779.69,USD
US01,A0001325,0,2023,32872.57,6003.01,26869.56,USD
US01,A0001325,0,2024,31330.66,8852.36,22478.3,USD
US01,A0001325,0,2025,36966.84,14138.99,22827.85,USD
DE01,A0001326,0,2023,57247.37,8353.96,48893.41,USD
DE01,A0001326,0,2024,47252.56,11617.47,35635.09,USD
DE01,A0001326,0,2025,58977.4,20393.83,38583.57,USD
IN01,A0001327,0,2023,45218.44,10151.71,35066.73,USD
IN01,A0001327,0,2024,41082.18,13328.51,27753.67,USD
IN01,A0001327,0,2025,31665.54,13437.81,18227.73,USD
DE01,A0001328,0,2023,75224.87,9515.1,65709.77,USD
DE01,A0001328,0,2024,60591.81,13719.21,46872.6,USD
DE01,A0001328,0,2025,39746.84,12971.45,26775.39,USD
US01,A0001329,0,2023,52960.54,11889.84,41070.7,USD
US01,A0001329,0,2024,27824.03,9027.1,18796.93,USD
US01,A0001329,0,2025,46043.29,19539.25,26504.04,USD
IN01,A0001330,0,2023,46204.43,10373.07,35831.36,USD
IN01,A0001330,0,2024,32709.07,10611.98,22097.09,USD
IN01,A0001330,0,2025,54148.2,22978.7,31169.5,USD
DE01,A0001331,0,2023,51877.29,6774.94,45102.35,USD
DE01,A0001331,0,2024,44144.85,10176.58,33968.27,USD
DE01,A0001331,0,2025,28247.11,9334.5,18912.61,USD
DE01,A0001332,0,2023,49461.79,9276.2,40185.59,USD
DE01,A0001332,0,2024,48689.57,13997.0,34692.57,USD
DE01,A0001332,0,2025,54231.92,21009.77,33222.15,USD
DE01,A0001333,0,2023,46556.92,9343.25,37213.67,USD
DE01,A0001333,0,2024,10883.11,3271.64,7611.47,USD
DE01,A0001333,0,2025,40983.53,16415.85,24567.68,USD
US01,A0001334,0,2023,54077.93,5433.7,48644.23,USD
US01,A0001334,0,2024,35206.78,7055.81,28150.97,USD
US01,A0001334,0,2025,32595.8,9789.9,22805.9,USD
DE01,A0001335,0,2023,43150.12,9687.36,33462.76,USD
DE01,A0001335,0,2024,20036.81,6500.65,13536.16,USD
DE01,A0001335,0,2025,31075.02,13187.21,17887.81,USD
IN01,A0001336,0,2023,66042.39,14826.77,51215.62,USD
IN01,A0001336,0,2024,46670.34,15141.51,31528.83,USD
IN01,A0001336,0,2025,45401.12,19266.73,26134.39,USD
DE01,A0001337,0,2023,25057.2,5625.44,19431.76,USD
DE01,A0001337,0,2024,38374.82,12450.15,25924.67,USD
DE01,A0001337,0,2025,48502.47,20582.84,27919.63,USD
IN01,A0001338,0,2023,50435.31,5426.72,45008.59,USD
DE01,A0001339,0,2023,49288.17,11065.38,38222.79,USD
DE01,A0001339,0,2024,69765.41,22634.36,47131.05,USD
DE01,A0001339,0,2025,64835.35,27513.97,37321.38,USD
DE01,A0001340,0,2023,72940.85,9246.16,63694.69,USD
DE01,A0001340,0,2024,46882.32,10627.94,36254.38,USD
DE01,A0001340,0,2025,55895.23,18256.81,37638.42,USD
IN01,A0001341,0,2023,56823.15,5740.65,51082.5,USD
IN01,A0001341,0,2024,74893.16,15050.4,59842.76,USD
IN01,A0001341,0,2025,46804.47,14082.99,32721.48,USD
US01,A0001342,0,2023,45634.77,10245.18,35389.59,USD
US01,A0001342,0,2024,60385.68,19591.25,40794.43,USD
US01,A0001342,0,2025,63204.91,26822.07,36382.84,USD
IN01,A0001343,0,2023,31736.93,6395.18,25341.75,USD
IN01,A0001343,0,2024,36729.07,11071.51,25657.56,USD
IN01,A0001343,0,2025,60342.77,24219.71,36123.06,USD
IN01,A0001344,0,2023,33838.69,7596.91,26241.78,USD
IN01,A0001344,0,2024,60920.93,19764.9,41156.03,USD
IN01,A0001344,0,2025,63777.64,27065.12,36712.52,USD
IN01,A0001345,0,2023,21698.44,4099.09,17599.35,USD
IN01,A0001345,0,2024,51977.77,15013.43,36964.34,USD
IN01,A0001345,0,2025,21025.61,8174.23,12851.38,USD
US01,A0001346,0,2023,60967.7,13687.48,47280.22,USD
US01,A0001346,0,2024,43881.34,14236.66,29644.68,USD
US01,A0001346,0,2025,37456.63,15895.35,21561.28,USD
US01,A0001347,0,2023,49658.77,11148.58,38510.19,USD
US01,A0001347,0,2024,26685.19,8657.62,18027.57,USD
US01,A0001347,0,2025,30749.34,13049.0,17700.34,USD
DE01,A0001348,0,2023,57021.11,12582.89,44438.22,USD
DE01,A0001348,0,2024,29814.52,9558.6,20255.92,USD
DE01,A0001348,0,2025,59152.93,24875.81,34277.12,USD
DE01,A0001349,0,2023,48298.3,6267.87,42030.43,USD
DE01,A0001349,0,2024,35750.47,8212.09,27538.38,USD
DE01,A0001349,0,2025,46501.51,15328.63,31172.88,USD
DE01,A0001350,0,2023,57496.29,8689.38,48806.91,USD
DE01,A0001350,0,2024,44511.71,11175.15,33336.56,USD
DE01,A0001350,0,2025,57264.17,20099.29,37164.88,USD
US01,A0001351,0,2023,26436.98,2808.36,23628.62,USD
US01,A0001351,0,2024,46969.24,9683.19,37286.05,USD
US01,A0001351,0,2025,43891.64,13434.87,30456.77,USD
US01,A0001352,0,2023,43822.19,5243.07,38579.12,USD
US01,A0001352,0,2024,51177.27,11237.28,39939.99,USD
US01,A0001352,0,2025,76699.91,24506.17,52193.74,USD
DE01,A0001353,0,2023,77306.25,17355.54,59950.71,USD
DE01,A0001353,0,2024,50929.38,16523.29,34406.09,USD
DE01,A0001353,0,2025,41192.16,17480.59,23711.57,USD
IN01,A0001354,0,2023,48417.01,9040.49,39376.52,USD
IN01,A0001354,0,2024,31195.73,8942.35,22253.38,USD
IN01,A0001354,0,2025,-1045.54,-940.99,0.0,USD
US01,A0001355,0,2023,45845.58,9024.77,36820.81,USD
US01,A0001355,0,2024,61251.98,18178.55,43073.43,USD
US01,A0001355,0,2025,55573.93,22046.99,33526.94,USD
US01,A0001356,0,2023,48860.01,10969.26,37890.75,USD
US01,A0001356,0,2024,50149.77,16270.36,33879.41,USD
US01,A0001356,0,2025,41566.06,17639.26,23926.8,USD
DE01,A0001357,0,2023,49275.59,5558.26,43717.33,USD
DE01,A0001357,0,2024,50076.84,10652.9,39423.94,USD
DE01,A0001357,0,2025,66016.64,20640.93,45375.71,USD
DE01,A0001358,0,2023,69361.17,11868.78,57492.39,USD
DE01,A0001358,0,2024,34438.07,9334.34,25103.73,USD
DE01,A0001358,0,2025,61713.69,22894.47,38819.22,USD
