vendor_id,company_code,document_number,line_item,posting_date,document_date,clearing_date,amount_in_doc_currency,currency,debit_credit_indicator,clearing_document,open_item_status,due_date
VEND291,IN01,POINV00013772,1,2023-11-09,2023-11-09,2023-12-22,-872.22,INR,H,VPAY00013773,Cleared,2024-01-05
VEND291,IN01,VPAY00013773,1,2023-12-22,2023-12-22,2023-12-22,872.22,INR,S,POINV00013772,Cleared,
VEND384,US01,POINV00013774,1,2023-11-09,2023-11-09,2023-11-17,-1325.9,USD,H,VPAY00013775,Cleared,2023-12-31
VEND384,US01,VPAY00013775,1,2023-11-17,2023-11-17,2023-11-17,1325.9,USD,S,POINV00013774,Cleared,
VEND164,DE01,POINV00013776,1,2023-11-09,2023-11-09,,-812.69,EUR,H,,Open,2023-12-24
VEND302,DE01,POINV00013777,1,2023-11-09,2023-11-09,2023-12-26,-912.19,EUR,H,VPAY00013778,Cleared,2024-01-07
VEND302,DE01,VPAY00013778,1,2023-12-26,2023-12-26,2023-12-26,912.19,EUR,S,POINV00013777,Cleared,
VEND340,US01,POINV00013779,1,2023-11-09,2023-11-09,2023-12-13,-940.31,USD,H,VPAY00013780,Cleared,2024-01-02
VEND340,US01,VPAY00013780,1,2023-12-13,2023-12-13,2023-12-13,940.31,USD,S,POINV00013779,Cleared,
VEND180,DE01,POINV00013781,1,2023-11-09,2023-11-09,2023-11-20,-910.17,EUR,H,VPAY00013782,Cleared,2023-12-28
VEND180,DE01,VPAY00013782,1,2023-11-20,2023-11-20,2023-11-20,910.17,EUR,S,POINV00013781,Cleared,
VEND037,IN01,POINV00013783,1,2023-11-09,2023-11-09,2024-01-07,-908.49,INR,H,VPAY00013784,Cleared,2024-01-06
VEND037,IN01,VPAY00013784,1,2024-01-07,2024-01-07,2024-01-07,908.49,INR,S,POINV00013783,Cleared,
VEND412,IN01,POINV00013785,1,2023-11-09,2023-11-09,2023-12-30,-691.51,INR,H,VPAY00013786,Cleared,2024-01-06
VEND412,IN01,VPAY00013786,1,2023-12-30,2023-12-30,2023-12-30,691.51,INR,S,POINV00013785,Cleared,
VEND094,IN01,POINV00013787,1,2023-11-09,2023-11-09,2024-01-08,-1000.32,INR,H,VPAY00013788,Cleared,2023-12-25
VEND094,IN01,VPAY00013788,1,2024-01-08,2024-01-08,2024-01-08,1000.32,INR,S,POINV00013787,Cleared,
VEND058,DE01,POINV00013789,1,2023-11-09,2023-11-09,2023-11-25,-1482.47,EUR,H,VPAY00013790,Cleared,2023-12-26
VEND058,DE01,VPAY00013790,1,2023-11-25,2023-11-25,2023-11-25,1482.47,EUR,S,POINV00013789,Cleared,
VEND347,IN01,POINV00013791,1,2023-11-09,2023-11-09,,-433.73,INR,H,,Open,2024-01-06
VEND361,US01,POINV00013792,1,2023-11-09,2023-11-09,2023-12-25,-1208.65,USD,H,VPAY00013793,Cleared,2023-12-26
VEND361,US01,VPAY00013793,1,2023-12-25,2023-12-25,2023-12-25,1208.65,USD,S,POINV00013792,Cleared,
VEND148,DE01,POINV00013794,1,2023-11-09,2023-11-09,2023-12-10,-160.17,EUR,H,VPAY00013795,Cleared,2023-12-26
VEND148,DE01,VPAY00013795,1,2023-12-10,2023-12-10,2023-12-10,160.17,EUR,S,POINV00013794,Cleared,
VEND307,US01,POINV00013796,1,2023-11-09,2023-11-09,2023-12-12,-752.56,USD,H,VPAY00013797,Cleared,2023-12-25
VEND307,US01,VPAY00013797,1,2023-12-12,2023-12-12,2023-12-12,752.56,USD,S,POINV00013796,Cleared,
VEND341,US01,POINV00013798,1,2023-11-09,2023-11-09,2023-11-25,-664.4,USD,H,VPAY00013799,Cleared,2024-01-05
VEND341,US01,VPAY00013799,1,2023-11-25,2023-11-25,2023-11-25,664.4,USD,S,POINV00013798,Cleared,
VEND266,IN01,POINV00013800,1,2023-11-09,2023-11-09,2023-12-26,-826.27,INR,H,VPAY00013801,Cleared,2024-01-02
VEND266,IN01,VPAY00013801,1,2023-12-26,2023-12-26,2023-12-26,826.27,INR,S,POINV00013800,Cleared,
VEND365,US01,POINV00013802,1,2023-11-09,2023-11-09,2023-12-16,-838.65,USD,H,VPAY00013803,Cleared,2024-01-04
VEND365,US01,VPAY00013803,1,2023-12-16,2023-12-16,2023-12-16,838.65,USD,S,POINV00013802,Cleared,
VEND084,DE01,POINV00013804,1,2023-11-09,2023-11-09,2023-11-26,-637.2,EUR,H,VPAY00013805,Cleared,2024-01-07
VEND084,DE01,VPAY00013805,1,2023-11-26,2023-11-26,2023-11-26,637.2,EUR,S,POINV00013804,Cleared,
VEND195,DE01,POINV00013806,1,2023-11-09,2023-11-09,2023-11-25,-536.84,EUR,H,VPAY00013807,Cleared,2023-12-30
VEND195,DE01,VPAY00013807,1,2023-11-25,2023-11-25,2023-11-25,536.84,EUR,S,POINV00013806,Cleared,
VEND078,US01,POINV00013808,1,2023-11-09,2023-11-09,2023-11-23,-1165.39,USD,H,VPAY00013809,Cleared,2024-01-04
VEND078,US01,VPAY00013809,1,2023-11-23,2023-11-23,2023-11-23,1165.39,USD,S,POINV00013808,Cleared,
VEND284,US01,POINV00013810,1,2023-11-09,2023-11-09,2023-11-28,-1024.77,USD,H,VPAY00013811,Cleared,2023-12-30
VEND284,US01,VPAY00013811,1,2023-11-28,2023-11-28,2023-11-28,1024.77,USD,S,POINV00013810,Cleared,
VEND387,IN01,POINV00013812,1,2023-11-10,2023-11-10,2023-12-07,-498.6,INR,H,VPAY00013813,Cleared,2024-01-05
VEND387,IN01,VPAY00013813,1,2023-12-07,2023-12-07,2023-12-07,498.6,INR,S,POINV00013812,Cleared,
VEND142,IN01,POINV00013814,1,2023-11-10,2023-11-10,2024-01-09,-1201.77,INR,H,VPAY00013815,Cleared,2024-01-06
VEND142,IN01,VPAY00013815,1,2024-01-09,2024-01-09,2024-01-09,1201.77,INR,S,POINV00013814,Cleared,
VEND460,IN01,POINV00013816,1,2023-11-10,2023-11-10,,-1162.81,INR,H,,Open,2024-01-01
VEND241,DE01,POINV00013817,1,2023-11-10,2023-11-10,2023-12-31,-550.42,EUR,H,VPAY00013818,Cleared,2023-12-29
VEND241,DE01,VPAY00013818,1,2023-12-31,2023-12-31,2023-12-31,550.42,EUR,S,POINV00013817,Cleared,
VEND241,DE01,POINV00013819,1,2023-11-10,2023-11-10,2023-12-03,-1328.69,EUR,H,VPAY00013820,Cleared,2023-12-25
VEND241,DE01,VPAY00013820,1,2023-12-03,2023-12-03,2023-12-03,1328.69,EUR,S,POINV00013819,Cleared,
VEND457,IN01,POINV00013821,1,2023-11-10,2023-11-10,2023-12-13,-849.29,INR,H,VPAY00013822,Cleared,2023-12-29
VEND457,IN01,VPAY00013822,1,2023-12-13,2023-12-13,2023-12-13,849.29,INR,S,POINV00013821,Cleared,
VEND245,US01,POINV00013823,1,2023-11-10,2023-11-10,2023-11-27,-469.85,USD,H,VPAY00013824,Cleared,2024-01-03
VEND245,US01,VPAY00013824,1,2023-11-27,2023-11-27,2023-11-27,469.85,USD,S,POINV00013823,Cleared,
VEND140,IN01,POINV00013825,1,2023-11-10,2023-11-10,2023-12-10,-1043.46,INR,H,VPAY00013826,Cleared,2024-01-07
VEND140,IN01,VPAY00013826,1,2023-12-10,2023-12-10,2023-12-10,1043.46,INR,S,POINV00013825,Cleared,
VEND318,IN01,POINV00013827,1,2023-11-10,2023-11-10,2023-11-20,-675.4,INR,H,VPAY00013828,Cleared,2023-12-25
VEND318,IN01,VPAY00013828,1,2023-11-20,2023-11-20,2023-11-20,675.4,INR,S,POINV00013827,Cleared,
VEND426,IN01,POINV00013829,1,2023-11-10,2023-11-10,,-249.57,INR,H,,Open,2023-12-26
VEND133,US01,POINV00013830,1,2023-11-10,2023-11-10,2023-11-24,-678.89,USD,H,VPAY00013831,Cleared,2024-01-07
VEND133,US01,VPAY00013831,1,2023-11-24,2023-11-24,2023-11-24,678.89,USD,S,POINV00013830,Cleared,
VEND098,IN01,POINV00013832,1,2023-11-10,2023-11-10,2023-12-19,-134.75,INR,H,VPAY00013833,Cleared,2024-01-04
VEND098,IN01,VPAY00013833,1,2023-12-19,2023-12-19,2023-12-19,134.75,INR,S,POINV00013832,Cleared,
VEND076,DE01,POINV00013834,1,2023-11-10,2023-11-10,2023-12-13,-341.22,EUR,H,VPAY00013835,Cleared,2024-01-04
VEND076,DE01,VPAY00013835,1,2023-12-13,2023-12-13,2023-12-13,341.22,EUR,S,POINV00013834,Cleared,
VEND205,DE01,POINV00013836,1,2023-11-10,2023-11-10,,-1316.99,EUR,H,,Open,2024-01-01
VEND197,DE01,POINV00013837,1,2023-11-10,2023-11-10,,-790.77,EUR,H,,Open,2024-01-05
VEND146,DE01,POINV00013838,1,2023-11-10,2023-11-10,,-1046.29,EUR,H,,Open,2023-12-31
VEND489,US01,POINV00013839,1,2023-11-10,2023-11-10,2023-11-16,-729.94,USD,H,VPAY00013840,Cleared,2023-12-28
VEND489,US01,VPAY00013840,1,2023-11-16,2023-11-16,2023-11-16,729.94,USD,S,POINV00013839,Cleared,
VEND361,DE01,POINV00013841,1,2023-11-10,2023-11-10,2024-01-04,-846.34,EUR,H,VPAY00013842,Cleared,2023-12-28
VEND361,DE01,VPAY00013842,1,2024-01-04,2024-01-04,2024-01-04,846.34,EUR,S,POINV00013841,Cleared,
VEND230,IN01,POINV00013843,1,2023-11-10,2023-11-10,2023-11-15,-959.92,INR,H,VPAY00013844,Cleared,2023-12-29
VEND230,IN01,VPAY00013844,1,2023-11-15,2023-11-15,2023-11-15,959.92,INR,S,POINV00013843,Cleared,
VEND488,DE01,POINV00013845,1,2023-11-10,2023-11-10,,-674.75,EUR,H,,Open,2023-12-27
VEND146,US01,POINV00013846,1,2023-11-10,2023-11-10,2023-12-25,-1054.64,USD,H,VPAY00013847,Cleared,2024-01-06
VEND146,US01,VPAY00013847,1,2023-12-25,2023-12-25,2023-12-25,1054.64,USD,S,POINV00013846,Cleared,
VEND357,DE01,POINV00013848,1,2023-11-10,2023-11-10,2023-11-20,-679.01,EUR,H,VPAY00013849,Cleared,2023-12-27
VEND357,DE01,VPAY00013849,1,2023-11-20,2023-11-20,2023-11-20,679.01,EUR,S,POINV00013848,Cleared,
VEND002,IN01,POINV00013850,1,2023-11-10,2023-11-10,2023-11-23,-1012.28,INR,H,VPAY00013851,Cleared,2023-12-26
VEND002,IN01,VPAY00013851,1,2023-11-23,2023-11-23,2023-11-23,1012.28,INR,S,POINV00013850,Cleared,
VEND007,IN01,POINV00013852,1,2023-11-10,2023-11-10,2024-01-02,-571.63,INR,H,VPAY00013853,Cleared,2024-01-05
VEND007,IN01,VPAY00013853,1,2024-01-02,2024-01-02,2024-01-02,571.63,INR,S,POINV00013852,Cleared,
VEND340,IN01,POINV00013854,1,2023-11-10,2023-11-10,2023-12-17,-809.49,INR,H,VPAY00013855,Cleared,2023-12-27
VEND340,IN01,VPAY00013855,1,2023-12-17,2023-12-17,2023-12-17,809.49,INR,S,POINV00013854,Cleared,
VEND408,US01,POINV00013856,1,2023-11-10,2023-11-10,2023-12-10,-630.36,USD,H,VPAY00013857,Cleared,2024-01-04
VEND408,US01,VPAY00013857,1,2023-12-10,2023-12-10,2023-12-10,630.36,USD,S,POINV00013856,Cleared,
VEND029,IN01,POINV00013858,1,2023-11-10,2023-11-10,2023-12-24,-895.96,INR,H,VPAY00013859,Cleared,2023-12-25
VEND029,IN01,VPAY00013859,1,2023-12-24,2023-12-24,2023-12-24,895.96,INR,S,POINV00013858,Cleared,
VEND286,IN01,POINV00013860,1,2023-11-10,2023-11-10,2023-11-25,-1194.56,INR,H,VPAY00013861,Cleared,2024-01-02
VEND286,IN01,VPAY00013861,1,2023-11-25,2023-11-25,2023-11-25,1194.56,INR,S,POINV00013860,Cleared,
VEND323,US01,POINV00013862,1,2023-11-10,2023-11-10,,-1243.06,USD,H,,Open,2023-12-27
VEND298,IN01,POINV00013863,1,2023-11-10,2023-11-10,2023-12-24,-390.69,INR,H,VPAY00013864,Cleared,2024-01-04
VEND298,IN01,VPAY00013864,1,2023-12-24,2023-12-24,2023-12-24,390.69,INR,S,POINV00013863,Cleared,
VEND148,DE01,POINV00013865,1,2023-11-10,2023-11-10,2024-01-07,-1037.92,EUR,H,VPAY00013866,Cleared,2024-01-05
VEND148,DE01,VPAY00013866,1,2024-01-07,2024-01-07,2024-01-07,1037.92,EUR,S,POINV00013865,Cleared,
VEND017,IN01,POINV00013867,1,2023-11-10,2023-11-10,2023-12-18,-785.67,INR,H,VPAY00013868,Cleared,2024-01-03
VEND017,IN01,VPAY00013868,1,2023-12-18,2023-12-18,2023-12-18,785.67,INR,S,POINV00013867,Cleared,
VEND324,US01,POINV00013869,1,2023-11-10,2023-11-10,,-668.95,USD,H,,Open,2023-12-31
VEND300,US01,POINV00013870,1,2023-11-10,2023-11-10,2024-01-05,-994.82,USD,H,VPAY00013871,Cleared,2023-12-28
VEND300,US01,VPAY00013871,1,2024-01-05,2024-01-05,2024-01-05,994.82,USD,S,POINV00013870,Cleared,
VEND433,US01,POINV00013872,1,2023-11-10,2023-11-10,2024-01-08,-1199.95,USD,H,VPAY00013873,Cleared,2024-01-06
VEND433,US01,VPAY00013873,1,2024-01-08,2024-01-08,2024-01-08,1199.95,USD,S,POINV00013872,Cleared,
VEND483,IN01,POINV00013874,1,2023-11-10,2023-11-10,2023-11-18,-1037.47,INR,H,VPAY00013875,Cleared,2024-01-05
VEND483,IN01,VPAY00013875,1,2023-11-18,2023-11-18,2023-11-18,1037.47,INR,S,POINV00013874,Cleared,
VEND192,IN01,POINV00013876,1,2023-11-10,2023-11-10,,-201.12,INR,H,,Open,2023-12-30
VEND186,US01,POINV00013877,1,2023-11-10,2023-11-10,2023-11-28,-1186.79,USD,H,VPAY00013878,Cleared,2024-01-01
VEND186,US01,VPAY00013878,1,2023-11-28,2023-11-28,2023-11-28,1186.79,USD,S,POINV00013877,Cleared,
VEND119,DE01,POINV00013879,1,2023-11-10,2023-11-10,,-808.52,EUR,H,,Open,2024-01-07
VEND244,IN01,POINV00013880,1,2023-11-10,2023-11-10,2023-12-31,-700.3,INR,H,VPAY00013881,Cleared,2024-01-04
VEND244,IN01,VPAY00013881,1,2023-12-31,2023-12-31,2023-12-31,700.3,INR,S,POINV00013880,Cleared,
VEND316,DE01,POINV00013882,1,2023-11-10,2023-11-10,2023-12-13,-905.79,EUR,H,VPAY00013883,Cleared,2024-01-03
VEND316,DE01,VPAY00013883,1,2023-12-13,2023-12-13,2023-12-13,905.79,EUR,S,POINV00013882,Cleared,
VEND284,IN01,POINV00013884,1,2023-11-10,2023-11-10,2023-12-03,-554.77,INR,H,VPAY00013885,Cleared,2024-01-05
VEND284,IN01,VPAY00013885,1,2023-12-03,2023-12-03,2023-12-03,554.77,INR,S,POINV00013884,Cleared,
VEND128,IN01,POINV00013886,1,2023-11-10,2023-11-10,2023-11-20,-1502.54,INR,H,VPAY00013887,Cleared,2023-12-28
VEND128,IN01,VPAY00013887,1,2023-11-20,2023-11-20,2023-11-20,1502.54,INR,S,POINV00013886,Cleared,
VEND118,DE01,POINV00013888,1,2023-11-10,2023-11-10,2023-11-26,-886.29,EUR,H,VPAY00013889,Cleared,2024-01-07
VEND118,DE01,VPAY00013889,1,2023-11-26,2023-11-26,2023-11-26,886.29,EUR,S,POINV00013888,Cleared,
VEND147,US01,POINV00013890,1,2023-11-10,2023-11-10,2023-11-22,-865.49,USD,H,VPAY00013891,Cleared,2024-01-07
VEND147,US01,VPAY00013891,1,2023-11-22,2023-11-22,2023-11-22,865.49,USD,S,POINV00013890,Cleared,
VEND418,IN01,POINV00013892,1,2023-11-10,2023-11-10,2024-01-05,-789.63,INR,H,VPAY00013893,Cleared,2023-12-28
VEND418,IN01,VPAY00013893,1,2024-01-05,2024-01-05,2024-01-05,789.63,INR,S,POINV00013892,Cleared,
VEND378,US01,POINV00013894,1,2023-11-10,2023-11-10,2023-12-14,-669.35,USD,H,VPAY00013895,Cleared,2023-12-29
VEND378,US01,VPAY00013895,1,2023-12-14,2023-12-14,2023-12-14,669.35,USD,S,POINV00013894,Cleared,
VEND466,DE01,POINV00013896,1,2023-11-13,2023-11-13,2024-01-08,-1142.6,EUR,H,VPAY00013897,Cleared,2024-01-03
VEND466,DE01,VPAY00013897,1,2024-01-08,2024-01-08,2024-01-08,1142.6,EUR,S,POINV00013896,Cleared,
VEND227,US01,POINV00013898,1,2023-11-13,2023-11-13,2023-12-01,-449.04,USD,H,VPAY00013899,Cleared,2024-01-04
VEND227,US01,VPAY00013899,1,2023-12-01,2023-12-01,2023-12-01,449.04,USD,S,POINV00013898,Cleared,
VEND187,DE01,POINV00013900,1,2023-11-13,2023-11-13,2023-12-18,-836.19,EUR,H,VPAY00013901,Cleared,2023-12-29
VEND187,DE01,VPAY00013901,1,2023-12-18,2023-12-18,2023-12-18,836.19,EUR,S,POINV00013900,Cleared,
VEND104,IN01,POINV00013902,1,2023-11-13,2023-11-13,,-674.46,INR,H,,Open,2024-01-07
VEND112,DE01,POINV00013903,1,2023-11-13,2023-11-13,2023-11-21,-1115.55,EUR,H,VPAY00013904,Cleared,2023-12-28
VEND112,DE01,VPAY00013904,1,2023-11-21,2023-11-21,2023-11-21,1115.55,EUR,S,POINV00013903,Cleared,
VEND052,IN01,POINV00013905,1,2023-11-13,2023-11-13,,-818.87,INR,H,,Open,2024-01-12
VEND143,US01,POINV00013906,1,2023-11-13,2023-11-13,2023-12-07,-832.6,USD,H,VPAY00013907,Cleared,2023-12-31
VEND143,US01,VPAY00013907,1,2023-12-07,2023-12-07,2023-12-07,832.6,USD,S,POINV00013906,Cleared,
VEND088,IN01,POINV00013908,1,2023-11-13,2023-11-13,,-1351.46,INR,H,,Open,2024-01-07
VEND236,US01,POINV00013909,1,2023-11-13,2023-11-13,2023-12-27,-598.77,USD,H,VPAY00013910,Cleared,2024-01-11
VEND236,US01,VPAY00013910,1,2023-12-27,2023-12-27,2023-12-27,598.77,USD,S,POINV00013909,Cleared,
VEND172,IN01,POINV00013911,1,2023-11-13,2023-11-13,,-961.62,INR,H,,Open,2024-01-12
VEND266,US01,POINV00013912,1,2023-11-13,2023-11-13,,-902.98,USD,H,,Open,2024-01-03
VEND489,US01,POINV00013913,1,2023-11-13,2023-11-13,2023-12-17,-892.21,USD,H,VPAY00013914,Cleared,2024-01-07
VEND489,US01,VPAY00013914,1,2023-12-17,2023-12-17,2023-12-17,892.21,USD,S,POINV00013913,Cleared,
VEND379,IN01,POINV00013915,1,2023-11-13,2023-11-13,,-384.4,INR,H,,Open,2024-01-09
VEND472,DE01,POINV00013916,1,2023-11-13,2023-11-13,2023-12-07,-483.73,EUR,H,VPAY00013917,Cleared,2024-01-05
VEND472,DE01,VPAY00013917,1,2023-12-07,2023-12-07,2023-12-07,483.73,EUR,S,POINV00013916,Cleared,
VEND316,DE01,POINV00013918,1,2023-11-13,2023-11-13,2023-12-02,-889.31,EUR,H,VPAY00013919,Cleared,2024-01-04
VEND316,DE01,VPAY00013919,1,2023-12-02,2023-12-02,2023-12-02,889.31,EUR,S,POINV00013918,Cleared,
VEND265,DE01,POINV00013920,1,2023-11-13,2023-11-13,2023-12-15,-1104.33,EUR,H,VPAY00013921,Cleared,2024-01-07
VEND265,DE01,VPAY00013921,1,2023-12-15,2023-12-15,2023-12-15,1104.33,EUR,S,POINV00013920,Cleared,
VEND422,IN01,POINV00013922,1,2023-11-13,2023-11-13,2023-12-17,-634.37,INR,H,VPAY00013923,Cleared,2024-01-08
VEND422,IN01,VPAY00013923,1,2023-12-17,2023-12-17,2023-12-17,634.37,INR,S,POINV00013922,Cleared,
VEND419,IN01,POINV00013924,1,2023-11-13,2023-11-13,,-802.83,INR,H,,Open,2024-01-07
VEND225,IN01,POINV00013925,1,2023-11-13,2023-11-13,2023-12-13,-1264.48,INR,H,VPAY00013926,Cleared,2023-12-29
VEND225,IN01,VPAY00013926,1,2023-12-13,2023-12-13,2023-12-13,1264.48,INR,S,POINV00013925,Cleared,
VEND216,US01,POINV00013927,1,2023-11-13,2023-11-13,2023-12-18,-924.04,USD,H,VPAY00013928,Cleared,2024-01-09
VEND216,US01,VPAY00013928,1,2023-12-18,2023-12-18,2023-12-18,924.04,USD,S,POINV00013927,Cleared,
VEND358,DE01,POINV00013929,1,2023-11-13,2023-11-13,2023-12-06,-1016.63,EUR,H,VPAY00013930,Cleared,2024-01-08
VEND358,DE01,VPAY00013930,1,2023-12-06,2023-12-06,2023-12-06,1016.63,EUR,S,POINV00013929,Cleared,
VEND134,IN01,POINV00013931,1,2023-11-13,2023-11-13,2023-12-31,-581.1,INR,H,VPAY00013932,Cleared,2024-01-02
VEND134,IN01,VPAY00013932,1,2023-12-31,2023-12-31,2023-12-31,581.1,INR,S,POINV00013931,Cleared,
VEND492,IN01,POINV00013933,1,2023-11-13,2023-11-13,2023-12-21,-517.45,INR,H,VPAY00013934,Cleared,2024-01-09
VEND492,IN01,VPAY00013934,1,2023-12-21,2023-12-21,2023-12-21,517.45,INR,S,POINV00013933,Cleared,
VEND089,US01,POINV00013935,1,2023-11-13,2023-11-13,2023-12-13,-1181.25,USD,H,VPAY00013936,Cleared,2024-01-11
VEND089,US01,VPAY00013936,1,2023-12-13,2023-12-13,2023-12-13,1181.25,USD,S,POINV00013935,Cleared,
VEND373,US01,POINV00013937,1,2023-11-13,2023-11-13,,-510.89,USD,H,,Open,2024-01-09
VEND266,DE01,POINV00013938,1,2023-11-13,2023-11-13,2024-01-09,-511.52,EUR,H,VPAY00013939,Cleared,2023-12-31
VEND266,DE01,VPAY00013939,1,2024-01-09,2024-01-09,2024-01-09,511.52,EUR,S,POINV00013938,Cleared,
VEND239,US01,POINV00013940,1,2023-11-13,2023-11-13,2023-11-27,-892.84,USD,H,VPAY00013941,Cleared,2024-01-08
VEND239,US01,VPAY00013941,1,2023-11-27,2023-11-27,2023-11-27,892.84,USD,S,POINV00013940,Cleared,
VEND197,US01,POINV00013942,1,2023-11-13,2023-11-13,2023-11-29,-1659.3,USD,H,VPAY00013943,Cleared,2023-12-30
VEND197,US01,VPAY00013943,1,2023-11-29,2023-11-29,2023-11-29,1659.3,USD,S,POINV00013942,Cleared,
VEND107,IN01,POINV00013944,1,2023-11-13,2023-11-13,2023-12-21,-1041.5,INR,H,VPAY00013945,Cleared,2024-01-03
VEND107,IN01,VPAY00013945,1,2023-12-21,2023-12-21,2023-12-21,1041.5,INR,S,POINV00013944,Cleared,
VEND111,US01,POINV00013946,1,2023-11-13,2023-11-13,2024-01-04,-910.24,USD,H,VPAY00013947,Cleared,2024-01-04
VEND111,US01,VPAY00013947,1,2024-01-04,2024-01-04,2024-01-04,910.24,USD,S,POINV00013946,Cleared,
VEND222,US01,POINV00013948,1,2023-11-13,2023-11-13,,-650.29,USD,H,,Open,2023-12-28
VEND199,IN01,POINV00013949,1,2023-11-13,2023-11-13,2023-11-18,-1097.53,INR,H,VPAY00013950,Cleared,2024-01-12
VEND199,IN01,VPAY00013950,1,2023-11-18,2023-11-18,2023-11-18,1097.53,INR,S,POINV00013949,Cleared,
VEND112,IN01,POINV00013951,1,2023-11-13,2023-11-13,2023-12-01,-859.12,INR,H,VPAY00013952,Cleared,2023-12-28
VEND112,IN01,VPAY00013952,1,2023-12-01,2023-12-01,2023-12-01,859.12,INR,S,POINV00013951,Cleared,
VEND109,DE01,POINV00013953,1,2023-11-13,2023-11-13,2023-11-19,-437.66,EUR,H,VPAY00013954,Cleared,2024-01-03
VEND109,DE01,VPAY00013954,1,2023-11-19,2023-11-19,2023-11-19,437.66,EUR,S,POINV00013953,Cleared,
VEND253,DE01,POINV00013955,1,2023-11-13,2023-11-13,2023-12-31,-925.7,EUR,H,VPAY00013956,Cleared,2024-01-01
VEND253,DE01,VPAY00013956,1,2023-12-31,2023-12-31,2023-12-31,925.7,EUR,S,POINV00013955,Cleared,
VEND452,DE01,POINV00013957,1,2023-11-13,2023-11-13,,-505.76,EUR,H,,Open,2023-12-29
VEND418,US01,POINV00013958,1,2023-11-13,2023-11-13,,-571.05,USD,H,,Open,2023-12-28
VEND186,US01,POINV00013959,1,2023-11-13,2023-11-13,2023-11-22,-682.58,USD,H,VPAY00013960,Cleared,2024-01-10
VEND186,US01,VPAY00013960,1,2023-11-22,2023-11-22,2023-11-22,682.58,USD,S,POINV00013959,Cleared,
VEND241,IN01,POINV00013961,1,2023-11-13,2023-11-13,2023-11-23,-859.18,INR,H,VPAY00013962,Cleared,2023-12-28
VEND241,IN01,VPAY00013962,1,2023-11-23,2023-11-23,2023-11-23,859.18,INR,S,POINV00013961,Cleared,
VEND291,IN01,POINV00013963,1,2023-11-13,2023-11-13,2023-12-22,-810.63,INR,H,VPAY00013964,Cleared,2024-01-12
VEND291,IN01,VPAY00013964,1,2023-12-22,2023-12-22,2023-12-22,810.63,INR,S,POINV00013963,Cleared,
VEND171,IN01,POINV00013965,1,2023-11-13,2023-11-13,,-296.61,INR,H,,Open,2024-01-01
VEND065,IN01,POINV00013966,1,2023-11-13,2023-11-13,2024-01-02,-1004.21,INR,H,VPAY00013967,Cleared,2024-01-08
VEND065,IN01,VPAY00013967,1,2024-01-02,2024-01-02,2024-01-02,1004.21,INR,S,POINV00013966,Cleared,
VEND452,IN01,POINV00013968,1,2023-11-13,2023-11-13,2023-11-28,-990.14,INR,H,VPAY00013969,Cleared,2024-01-01
VEND452,IN01,VPAY00013969,1,2023-11-28,2023-11-28,2023-11-28,990.14,INR,S,POINV00013968,Cleared,
VEND010,US01,POINV00013970,1,2023-11-13,2023-11-13,2023-12-30,-588.96,USD,H,VPAY00013971,Cleared,2024-01-12
VEND010,US01,VPAY00013971,1,2023-12-30,2023-12-30,2023-12-30,588.96,USD,S,POINV00013970,Cleared,
VEND329,US01,POINV00013972,1,2023-11-13,2023-11-13,2024-01-01,-1241.23,USD,H,VPAY00013973,Cleared,2024-01-01
VEND329,US01,VPAY00013973,1,2024-01-01,2024-01-01,2024-01-01,1241.23,USD,S,POINV00013972,Cleared,
VEND074,IN01,POINV00013974,1,2023-11-13,2023-11-13,2023-12-30,-922.72,INR,H,VPAY00013975,Cleared,2024-01-10
VEND074,IN01,VPAY00013975,1,2023-12-30,2023-12-30,2023-12-30,922.72,INR,S,POINV00013974,Cleared,
VEND221,DE01,POINV00013976,1,2023-11-13,2023-11-13,2023-12-30,-609.48,EUR,H,VPAY00013977,Cleared,2023-12-28
VEND221,DE01,VPAY00013977,1,2023-12-30,2023-12-30,2023-12-30,609.48,EUR,S,POINV00013976,Cleared,
VEND165,IN01,POINV00013978,1,2023-11-14,2023-11-14,,-733.17,INR,H,,Open,2024-01-02
VEND317,DE01,POINV00013979,1,2023-11-14,2023-11-14,,-357.39,EUR,H,,Open,2024-01-13
VEND294,DE01,POINV00013980,1,2023-11-14,2023-11-14,2023-12-18,-705.4,EUR,H,VPAY00013981,Cleared,2024-01-07
VEND294,DE01,VPAY00013981,1,2023-12-18,2023-12-18,2023-12-18,705.4,EUR,S,POINV00013980,Cleared,
VEND303,DE01,POINV00013982,1,2023-11-14,2023-11-14,,-819.53,EUR,H,,Open,2024-01-07
VEND378,US01,POINV00013983,1,2023-11-14,2023-11-14,2023-12-27,-1029.71,USD,H,VPAY00013984,Cleared,2024-01-04
VEND378,US01,VPAY00013984,1,2023-12-27,2023-12-27,2023-12-27,1029.71,USD,S,POINV00013983,Cleared,
VEND251,IN01,POINV00013985,1,2023-11-14,2023-11-14,2024-01-01,-838.39,INR,H,VPAY00013986,Cleared,2024-01-11
VEND251,IN01,VPAY00013986,1,2024-01-01,2024-01-01,2024-01-01,838.39,INR,S,POINV00013985,Cleared,
VEND134,IN01,POINV00013987,1,2023-11-14,2023-11-14,2024-01-07,-952.31,INR,H,VPAY00013988,Cleared,2023-12-29
