ap_item_id,document_number,company_code,fiscal_year,line_item,vendor_number,posting_date,clearing_date,due_date,amount_local,currency,debit_credit_indicator,is_open
9150,AP00009150,CO03,2024,1,VEND01407,25-07-2024,23-09-2024,19-09-2024,416.99,USD,H,FALSE
9151,AP00009151,CO02,2024,1,VEND00274,25-07-2024,03-08-2024,15-09-2024,18391.34,USD,H,FALSE
9152,AP00009152,CO01,2024,1,VEND00676,25-07-2024,10-08-2024,14-09-2024,3886.86,USD,H,FALSE
9153,AP00009153,CO02,2024,1,VEND00353,25-07-2024,23-09-2024,15-09-2024,15763.47,USD,H,FALSE
9154,AP00009154,CO01,2024,1,VEND01217,25-07-2024,16-08-2024,25-09-2024,10227.92,USD,H,FALSE
9155,AP00009155,CO02,2024,1,VEND00921,25-07-2024,01-08-2024,23-09-2024,16417.77,USD,H,FALSE
9156,AP00009156,CO01,2024,1,VEND01022,25-07-2024,05-08-2024,26-09-2024,1493.18,USD,H,FALSE
9157,AP00009157,CO01,2024,1,VEND00610,25-07-2024,20-08-2024,16-09-2024,6182.96,USD,H,FALSE
9158,AP00009158,CO01,2024,1,VEND00359,25-07-2024,01-08-2024,19-09-2024,1264.41,USD,H,FALSE
9159,AP00009159,CO01,2024,1,VEND00134,25-07-2024,14-08-2024,21-09-2024,9754.82,USD,H,FALSE
9160,AP00009160,CO03,2024,1,VEND00621,25-07-2024,20-08-2024,18-09-2024,4096.11,USD,H,FALSE
9161,AP00009161,CO03,2024,1,VEND00566,25-07-2024,23-08-2024,12-09-2024,9448.82,USD,H,FALSE
9162,AP00009162,CO03,2024,1,VEND00726,25-07-2024,19-08-2024,15-09-2024,3977.23,USD,H,FALSE
9163,AP00009163,CO01,2024,1,VEND00383,25-07-2024,02-08-2024,21-09-2024,9357.86,USD,H,FALSE
9164,AP00009164,CO03,2024,1,VEND00778,25-07-2024,03-08-2024,07-09-2024,16150.76,USD,H,FALSE
9165,AP00009165,CO01,2024,1,VEND00422,25-07-2024,24-08-2024,15-09-2024,10475.61,USD,H,FALSE
9166,AP00009166,CO02,2024,1,VEND00578,25-07-2024,29-09-2024,19-09-2024,15552.38,USD,H,FALSE
9167,AP00009167,CO01,2024,1,VEND01139,25-07-2024,20-08-2024,21-09-2024,12317.17,USD,H,FALSE
9168,AP00009168,CO02,2024,1,VEND00954,25-07-2024,13-09-2024,04-09-2024,18991.3,USD,H,FALSE
9169,AP00009169,CO03,2024,1,VEND00253,25-07-2024,15-08-2024,13-09-2024,7834.07,USD,H,FALSE
9170,AP00009170,CO01,2024,1,VEND00566,26-07-2024,23-09-2024,17-09-2024,9868.82,USD,H,FALSE
9171,AP00009171,CO02,2024,1,VEND00353,26-07-2024,10-08-2024,12-09-2024,5090.7,USD,H,FALSE
9172,AP00009172,CO03,2024,1,VEND00820,26-07-2024,21-08-2024,21-09-2024,10438.76,USD,H,FALSE
9173,AP00009173,CO02,2024,1,VEND00492,26-07-2024,04-10-2024,27-09-2024,17811.66,USD,H,FALSE
9174,AP00009174,CO01,2024,1,VEND00689,26-07-2024,06-08-2024,24-09-2024,1494.88,USD,H,FALSE
9175,AP00009175,CO01,2024,1,VEND00345,26-07-2024,19-08-2024,21-09-2024,12145.32,USD,H,FALSE
9176,AP00009176,CO02,2024,1,VEND00978,26-07-2024,17-08-2024,17-09-2024,10460.58,USD,H,FALSE
9177,AP00009177,CO01,2024,1,VEND01389,26-07-2024,11-08-2024,21-09-2024,16159.95,USD,H,FALSE
9178,AP00009178,CO02,2024,1,VEND01109,26-07-2024,25-08-2024,11-09-2024,16162.91,USD,H,FALSE
9179,AP00009179,CO03,2024,1,VEND00513,26-07-2024,24-08-2024,21-09-2024,1277.53,USD,H,FALSE
9180,AP00009180,CO01,2024,1,VEND00552,26-07-2024,05-08-2024,21-09-2024,3241.09,USD,H,FALSE
9181,AP00009181,CO01,2024,1,VEND00471,26-07-2024,02-08-2024,19-09-2024,12987.74,USD,H,FALSE
9182,AP00009182,CO02,2024,1,VEND01491,26-07-2024,09-08-2024,17-09-2024,19563.64,USD,H,FALSE
9183,AP00009183,CO01,2024,1,VEND01138,26-07-2024,13-08-2024,21-09-2024,4308.26,USD,H,FALSE
9184,AP00009184,CO03,2024,1,VEND00286,26-07-2024,02-08-2024,03-09-2024,11651.37,USD,H,FALSE
9185,AP00009185,CO02,2024,1,VEND00584,26-07-2024,,27-09-2024,13120.21,USD,H,TRUE
9186,AP00009186,CO03,2024,1,VEND00590,26-07-2024,18-08-2024,20-09-2024,17661.29,USD,H,FALSE
9187,AP00009187,CO01,2024,1,VEND01123,26-07-2024,09-08-2024,19-09-2024,17170.44,USD,H,FALSE
9188,AP00009188,CO01,2024,1,VEND00561,26-07-2024,31-07-2024,16-09-2024,7762.42,USD,H,FALSE
9189,AP00009189,CO02,2024,1,VEND01250,26-07-2024,19-08-2024,21-09-2024,544.24,USD,H,FALSE
9190,AP00009190,CO01,2024,1,VEND00629,26-07-2024,06-08-2024,19-09-2024,11548.73,USD,H,FALSE
9191,AP00009191,CO02,2024,1,VEND00106,26-07-2024,27-09-2024,20-09-2024,5362.36,USD,H,FALSE
9192,AP00009192,CO03,2024,1,VEND00331,26-07-2024,04-08-2024,16-09-2024,19184.68,USD,H,FALSE
9193,AP00009193,CO03,2024,1,VEND00754,26-07-2024,15-08-2024,14-09-2024,601.35,USD,H,FALSE
9194,AP00009194,CO02,2024,1,VEND00860,26-07-2024,05-08-2024,18-09-2024,11470.33,USD,H,FALSE
9195,AP00009195,CO01,2024,1,VEND00956,26-07-2024,13-08-2024,25-09-2024,846.35,USD,H,FALSE
9196,AP00009196,CO03,2024,1,VEND00472,26-07-2024,08-08-2024,29-09-2024,5912.97,USD,H,FALSE
9197,AP00009197,CO02,2024,1,VEND00813,26-07-2024,18-08-2024,21-09-2024,17146.45,USD,H,FALSE
9198,AP00009198,CO03,2024,1,VEND00496,26-07-2024,05-08-2024,18-09-2024,11139.05,USD,H,FALSE
9199,AP00009199,CO02,2024,1,VEND01045,26-07-2024,23-08-2024,15-09-2024,10234.53,USD,H,FALSE
9200,AP00009200,CO01,2024,1,VEND00666,26-07-2024,06-08-2024,26-09-2024,7976.75,USD,H,FALSE
9201,AP00009201,CO03,2024,1,VEND00311,26-07-2024,06-08-2024,15-09-2024,9220.07,USD,H,FALSE
9202,AP00009202,CO02,2024,1,VEND01483,27-07-2024,,21-09-2024,2607.77,USD,H,TRUE
9203,AP00009203,CO01,2024,1,VEND00732,27-07-2024,,17-09-2024,8437.7,USD,H,TRUE
9204,AP00009204,CO01,2024,1,VEND00357,27-07-2024,10-08-2024,17-09-2024,17591.14,USD,H,FALSE
9205,AP00009205,CO03,2024,1,VEND00569,27-07-2024,19-08-2024,16-09-2024,13288.69,USD,H,FALSE
9206,AP00009206,CO01,2024,1,VEND00150,27-07-2024,20-08-2024,19-09-2024,3810.06,USD,H,FALSE
9207,AP00009207,CO02,2024,1,VEND00540,28-07-2024,22-08-2024,20-09-2024,9786.58,USD,H,FALSE
9208,AP00009208,CO03,2024,1,VEND00843,28-07-2024,25-09-2024,19-09-2024,14542.48,USD,H,FALSE
9209,AP00009209,CO02,2024,1,VEND00800,28-07-2024,11-08-2024,23-09-2024,11585.79,USD,H,FALSE
9210,AP00009210,CO03,2024,1,VEND00762,28-07-2024,18-08-2024,18-09-2024,5844.08,USD,H,FALSE
9211,AP00009211,CO03,2024,1,VEND00871,28-07-2024,21-08-2024,22-09-2024,15995.53,USD,H,FALSE
9212,AP00009212,CO02,2024,1,VEND01466,28-07-2024,20-08-2024,18-09-2024,2271.2,USD,H,FALSE
9213,AP00009213,CO03,2024,1,VEND00462,29-07-2024,22-08-2024,22-09-2024,14632.3,USD,H,FALSE
9214,AP00009214,CO02,2024,1,VEND00007,29-07-2024,03-08-2024,19-09-2024,432.75,USD,H,FALSE
9215,AP00009215,CO01,2024,1,VEND00973,29-07-2024,09-08-2024,14-09-2024,4479.84,USD,H,FALSE
9216,AP00009216,CO03,2024,1,VEND00717,29-07-2024,07-08-2024,26-09-2024,9782.4,USD,H,FALSE
9217,AP00009217,CO03,2024,1,VEND00060,29-07-2024,07-08-2024,01-10-2024,17131.09,USD,H,FALSE
9218,AP00009218,CO02,2024,1,VEND00830,29-07-2024,18-08-2024,02-10-2024,14271.18,USD,H,FALSE
9219,AP00009219,CO01,2024,1,VEND01388,29-07-2024,13-08-2024,17-09-2024,19354.8,USD,H,FALSE
9220,AP00009220,CO01,2024,1,VEND00205,29-07-2024,22-08-2024,16-09-2024,19530.68,USD,H,FALSE
9221,AP00009221,CO02,2024,1,VEND01380,29-07-2024,13-08-2024,05-10-2024,15122.54,USD,H,FALSE
9222,AP00009222,CO01,2024,1,VEND01174,29-07-2024,21-08-2024,18-09-2024,11543.99,USD,H,FALSE
9223,AP00009223,CO02,2024,1,VEND00510,29-07-2024,13-08-2024,28-09-2024,5967.46,USD,H,FALSE
9224,AP00009224,CO01,2024,1,VEND01023,29-07-2024,09-08-2024,20-09-2024,2685.37,USD,H,FALSE
9225,AP00009225,CO02,2024,1,VEND00005,29-07-2024,,27-09-2024,8548.47,USD,H,TRUE
9226,AP00009226,CO01,2024,1,VEND00293,29-07-2024,09-08-2024,01-10-2024,14414.37,USD,H,FALSE
9227,AP00009227,CO03,2024,1,VEND00665,29-07-2024,10-08-2024,27-09-2024,19846.04,USD,H,FALSE
9228,AP00009228,CO03,2024,1,VEND00351,29-07-2024,08-08-2024,27-09-2024,103.8,USD,H,FALSE
9229,AP00009229,CO01,2024,1,VEND01404,29-07-2024,10-08-2024,10-09-2024,12045.14,USD,H,FALSE
9230,AP00009230,CO02,2024,1,VEND00126,29-07-2024,08-08-2024,16-09-2024,17661.51,USD,H,FALSE
9231,AP00009231,CO03,2024,1,VEND00447,29-07-2024,07-08-2024,17-09-2024,12983.01,USD,H,FALSE
9232,AP00009232,CO02,2024,1,VEND00165,29-07-2024,04-08-2024,16-09-2024,7987.12,USD,H,FALSE
9233,AP00009233,CO02,2024,1,VEND01228,29-07-2024,26-08-2024,29-09-2024,16709.92,USD,H,FALSE
9234,AP00009234,CO01,2024,1,VEND00762,29-07-2024,28-09-2024,25-09-2024,13130.76,USD,H,FALSE
9235,AP00009235,CO03,2024,1,VEND01325,29-07-2024,22-08-2024,21-09-2024,2271.42,USD,H,FALSE
9236,AP00009236,CO02,2024,1,VEND00322,30-07-2024,14-08-2024,14-09-2024,16044.15,USD,H,FALSE
9237,AP00009237,CO03,2024,1,VEND01194,30-07-2024,19-09-2024,18-09-2024,2554.16,USD,H,FALSE
9238,AP00009238,CO01,2024,1,VEND00116,30-07-2024,04-08-2024,23-09-2024,12900.11,USD,H,FALSE
9239,AP00009239,CO03,2024,1,VEND01350,30-07-2024,13-08-2024,24-09-2024,9147.68,USD,H,FALSE
9240,AP00009240,CO01,2024,1,VEND01231,30-07-2024,08-08-2024,18-09-2024,6409.25,USD,H,FALSE
9241,AP00009241,CO01,2024,1,VEND00534,30-07-2024,29-08-2024,22-09-2024,17502.45,USD,H,FALSE
9242,AP00009242,CO01,2024,1,VEND00151,30-07-2024,06-10-2024,27-09-2024,17935.28,USD,H,FALSE
9243,AP00009243,CO01,2024,1,VEND01228,30-07-2024,11-08-2024,25-09-2024,18577.87,USD,H,FALSE
9244,AP00009244,CO01,2024,1,VEND01298,30-07-2024,15-08-2024,25-09-2024,7461.68,USD,H,FALSE
9245,AP00009245,CO03,2024,1,VEND00904,30-07-2024,23-08-2024,20-09-2024,4156.93,USD,H,FALSE
9246,AP00009246,CO02,2024,1,VEND00308,30-07-2024,25-08-2024,25-09-2024,4608.65,USD,H,FALSE
9247,AP00009247,CO01,2024,1,VEND00191,30-07-2024,20-09-2024,19-09-2024,7847.51,USD,H,FALSE
9248,AP00009248,CO01,2024,1,VEND01374,30-07-2024,12-08-2024,25-09-2024,14051.38,USD,H,FALSE
9249,AP00009249,CO01,2024,1,VEND01129,30-07-2024,09-08-2024,11-09-2024,15126.63,USD,H,FALSE
9250,AP00009250,CO03,2024,1,VEND00264,30-07-2024,13-08-2024,27-09-2024,14444.78,USD,H,FALSE
9251,AP00009251,CO01,2024,1,VEND01100,30-07-2024,04-08-2024,22-09-2024,6177.34,USD,H,FALSE
9252,AP00009252,CO02,2024,1,VEND00161,30-07-2024,05-08-2024,20-09-2024,12329.42,USD,H,FALSE
9253,AP00009253,CO02,2024,1,VEND01478,30-07-2024,29-08-2024,17-09-2024,928.59,USD,H,FALSE
9254,AP00009254,CO02,2024,1,VEND00457,30-07-2024,09-08-2024,23-09-2024,7687.05,USD,H,FALSE
9255,AP00009255,CO02,2024,1,VEND00163,30-07-2024,,28-09-2024,18452.23,USD,H,TRUE
9256,AP00009256,CO03,2024,1,VEND00633,30-07-2024,10-08-2024,24-09-2024,562.63,USD,H,FALSE
9257,AP00009257,CO02,2024,1,VEND01324,30-07-2024,27-08-2024,21-09-2024,8366.38,USD,H,FALSE
9258,AP00009258,CO02,2024,1,VEND00798,30-07-2024,20-08-2024,17-09-2024,17957.64,USD,H,FALSE
9259,AP00009259,CO01,2024,1,VEND00524,31-07-2024,05-08-2024,16-09-2024,13907.36,USD,H,FALSE
9260,AP00009260,CO01,2024,1,VEND01077,31-07-2024,18-08-2024,22-09-2024,3543.01,USD,H,FALSE
9261,AP00009261,CO01,2024,1,VEND01014,31-07-2024,02-10-2024,26-09-2024,9021.42,USD,H,FALSE
9262,AP00009262,CO01,2024,1,VEND00640,31-07-2024,28-08-2024,02-10-2024,4592.74,USD,H,FALSE
9263,AP00009263,CO03,2024,1,VEND00445,31-07-2024,09-08-2024,24-09-2024,10577.74,USD,H,FALSE
9264,AP00009264,CO02,2024,1,VEND00012,31-07-2024,01-10-2024,26-09-2024,19322.94,USD,H,FALSE
9265,AP00009265,CO03,2024,1,VEND00233,31-07-2024,24-08-2024,18-09-2024,8414.06,USD,H,FALSE
9266,AP00009266,CO03,2024,1,VEND00280,31-07-2024,06-08-2024,26-09-2024,17599.63,USD,H,FALSE
9267,AP00009267,CO01,2024,1,VEND00217,31-07-2024,07-08-2024,23-09-2024,17008.1,USD,H,FALSE
9268,AP00009268,CO03,2024,1,VEND01032,31-07-2024,30-08-2024,25-09-2024,12373.7,USD,H,FALSE
9269,AP00009269,CO01,2024,1,VEND01072,31-07-2024,20-08-2024,20-09-2024,12796.02,USD,H,FALSE
9270,AP00009270,CO02,2024,1,VEND01189,31-07-2024,06-08-2024,22-09-2024,16085.41,USD,H,FALSE
9271,AP00009271,CO03,2024,1,VEND00850,31-07-2024,09-08-2024,30-09-2024,690.19,USD,H,FALSE
9272,AP00009272,CO01,2024,1,VEND00592,31-07-2024,07-10-2024,02-10-2024,2669.04,USD,H,FALSE
9273,AP00009273,CO03,2024,1,VEND00974,31-07-2024,,20-09-2024,7081.59,USD,H,TRUE
9274,AP00009274,CO03,2024,1,VEND01002,31-07-2024,06-08-2024,24-09-2024,304.94,USD,H,FALSE
9275,AP00009275,CO03,2024,1,VEND01142,31-07-2024,07-08-2024,12-09-2024,7509.38,USD,H,FALSE
9276,AP00009276,CO01,2024,1,VEND01079,31-07-2024,30-08-2024,25-09-2024,4796.39,USD,H,FALSE
9277,AP00009277,CO02,2024,1,VEND00965,31-07-2024,17-08-2024,14-09-2024,13307.23,USD,H,FALSE
9278,AP00009278,CO01,2024,1,VEND01090,31-07-2024,25-08-2024,25-09-2024,10148.03,USD,H,FALSE
9279,AP00009279,CO01,2024,1,VEND01362,31-07-2024,26-08-2024,23-09-2024,12353.04,USD,H,FALSE
9280,AP00009280,CO02,2024,1,VEND01210,31-07-2024,01-10-2024,22-09-2024,10890.28,USD,H,FALSE
9281,AP00009281,CO01,2024,1,VEND01495,31-07-2024,27-08-2024,26-09-2024,14849.03,USD,H,FALSE
9282,AP00009282,CO03,2024,1,VEND00986,31-07-2024,29-08-2024,18-09-2024,7000.26,USD,H,FALSE
9283,AP00009283,CO01,2024,1,VEND01178,31-07-2024,11-08-2024,27-09-2024,10697.95,USD,H,FALSE
9284,AP00009284,CO03,2024,1,VEND00483,31-07-2024,27-08-2024,27-09-2024,5525.12,USD,H,FALSE
9285,AP00009285,CO02,2024,1,VEND00414,01-08-2024,11-08-2024,27-09-2024,7469,USD,H,FALSE
9286,AP00009286,CO02,2024,1,VEND01113,01-08-2024,21-08-2024,26-09-2024,11853.9,USD,H,FALSE
9287,AP00009287,CO02,2024,1,VEND00962,01-08-2024,,01-10-2024,13211.39,USD,H,TRUE
9288,AP00009288,CO03,2024,1,VEND01241,01-08-2024,27-08-2024,26-09-2024,4652.09,USD,H,FALSE
9289,AP00009289,CO03,2024,1,VEND00289,01-08-2024,21-08-2024,22-09-2024,2654.87,USD,H,FALSE
9290,AP00009290,CO03,2024,1,VEND00063,01-08-2024,20-08-2024,20-09-2024,8976.01,USD,H,FALSE
9291,AP00009291,CO02,2024,1,VEND00443,01-08-2024,21-08-2024,22-09-2024,2247.97,USD,H,FALSE
9292,AP00009292,CO02,2024,1,VEND00426,01-08-2024,07-10-2024,28-09-2024,10228.19,USD,H,FALSE
9293,AP00009293,CO01,2024,1,VEND00664,01-08-2024,12-08-2024,24-09-2024,2587.65,USD,H,FALSE
9294,AP00009294,CO02,2024,1,VEND01434,01-08-2024,28-09-2024,21-09-2024,12495.78,USD,H,FALSE
9295,AP00009295,CO03,2024,1,VEND00369,01-08-2024,24-08-2024,17-09-2024,15768.17,USD,H,FALSE
9296,AP00009296,CO01,2024,1,VEND00907,01-08-2024,31-08-2024,18-09-2024,18542.15,USD,H,FALSE
9297,AP00009297,CO02,2024,1,VEND00792,01-08-2024,26-09-2024,25-09-2024,14149.54,USD,H,FALSE
9298,AP00009298,CO02,2024,1,VEND01100,01-08-2024,25-09-2024,23-09-2024,2574.46,USD,H,FALSE
9299,AP00009299,CO03,2024,1,VEND01425,01-08-2024,26-08-2024,19-09-2024,12571.19,USD,H,FALSE
9300,AP00009300,CO02,2024,1,VEND00209,01-08-2024,28-08-2024,26-09-2024,13207.26,USD,H,FALSE
9301,AP00009301,CO02,2024,1,VEND00243,01-08-2024,26-08-2024,30-09-2024,16087.99,USD,H,FALSE
9302,AP00009302,CO02,2024,1,VEND00851,01-08-2024,24-08-2024,15-09-2024,3226.32,USD,H,FALSE
9303,AP00009303,CO02,2024,1,VEND01280,01-08-2024,18-08-2024,04-10-2024,8494.08,USD,H,FALSE
9304,AP00009304,CO02,2024,1,VEND00143,01-08-2024,24-08-2024,30-09-2024,18390.4,USD,H,FALSE
9305,AP00009305,CO01,2024,1,VEND00106,01-08-2024,06-08-2024,02-10-2024,12320.95,USD,H,FALSE
9306,AP00009306,CO01,2024,1,VEND01037,01-08-2024,,24-09-2024,7307.17,USD,H,TRUE
9307,AP00009307,CO02,2024,1,VEND00102,01-08-2024,10-08-2024,22-09-2024,15827.61,USD,H,FALSE
9308,AP00009308,CO03,2024,1,VEND00889,01-08-2024,15-08-2024,20-09-2024,6344.87,USD,H,FALSE
9309,AP00009309,CO02,2024,1,VEND00231,01-08-2024,06-08-2024,25-09-2024,17568.99,USD,H,FALSE
9310,AP00009310,CO01,2024,1,VEND01070,01-08-2024,08-10-2024,01-10-2024,12672.03,USD,H,FALSE
9311,AP00009311,CO01,2024,1,VEND00671,01-08-2024,12-08-2024,18-09-2024,18201.6,USD,H,FALSE
9312,AP00009312,CO02,2024,1,VEND00617,01-08-2024,22-09-2024,12-09-2024,2329.02,USD,H,FALSE
9313,AP00009313,CO01,2024,1,VEND00523,02-08-2024,18-08-2024,28-09-2024,4425.39,USD,H,FALSE
9314,AP00009314,CO02,2024,1,VEND01279,02-08-2024,13-08-2024,23-09-2024,2137.22,USD,H,FALSE
9315,AP00009315,CO02,2024,1,VEND00076,02-08-2024,05-10-2024,27-09-2024,11053.81,USD,H,FALSE
9316,AP00009316,CO03,2024,1,VEND00344,02-08-2024,25-09-2024,20-09-2024,1113.52,USD,H,FALSE
9317,AP00009317,CO02,2024,1,VEND01208,02-08-2024,24-08-2024,05-10-2024,6753.79,USD,H,FALSE
9318,AP00009318,CO03,2024,1,VEND00311,02-08-2024,09-08-2024,30-09-2024,6768.71,USD,H,FALSE
9319,AP00009319,CO03,2024,1,VEND00562,02-08-2024,30-08-2024,21-09-2024,12556.88,USD,H,FALSE
9320,AP00009320,CO02,2024,1,VEND00790,02-08-2024,04-10-2024,27-09-2024,3727.55,USD,H,FALSE
9321,AP00009321,CO03,2024,1,VEND00947,02-08-2024,28-08-2024,27-09-2024,14687.42,USD,H,FALSE
9322,AP00009322,CO03,2024,1,VEND00989,02-08-2024,21-08-2024,28-09-2024,4790.59,USD,H,FALSE
9323,AP00009323,CO02,2024,1,VEND01412,02-08-2024,14-08-2024,21-09-2024,18261.6,USD,H,FALSE
9324,AP00009324,CO02,2024,1,VEND00711,02-08-2024,22-08-2024,28-09-2024,1146.65,USD,H,FALSE
9325,AP00009325,CO01,2024,1,VEND01222,02-08-2024,14-08-2024,22-09-2024,953.87,USD,H,FALSE
9326,AP00009326,CO02,2024,1,VEND00331,02-08-2024,29-08-2024,24-09-2024,8018.95,USD,H,FALSE
9327,AP00009327,CO01,2024,1,VEND01365,02-08-2024,31-08-2024,23-09-2024,10600.94,USD,H,FALSE
9328,AP00009328,CO01,2024,1,VEND00981,02-08-2024,26-08-2024,03-10-2024,3005.52,USD,H,FALSE
9329,AP00009329,CO02,2024,1,VEND01428,02-08-2024,24-09-2024,23-09-2024,10030.26,USD,H,FALSE
9330,AP00009330,CO03,2024,1,VEND00075,02-08-2024,15-08-2024,24-09-2024,10055.97,USD,H,FALSE
9331,AP00009331,CO02,2024,1,VEND00992,02-08-2024,07-08-2024,25-09-2024,11399.76,USD,H,FALSE
9332,AP00009332,CO02,2024,1,VEND00105,02-08-2024,16-08-2024,29-09-2024,9473.24,USD,H,FALSE
9333,AP00009333,CO02,2024,1,VEND01065,02-08-2024,08-08-2024,20-09-2024,5709.64,USD,H,FALSE
9334,AP00009334,CO02,2024,1,VEND00067,02-08-2024,,22-09-2024,11079.12,USD,H,TRUE
9335,AP00009335,CO02,2024,1,VEND01444,02-08-2024,08-08-2024,29-09-2024,11585.36,USD,H,FALSE
9336,AP00009336,CO03,2024,1,VEND00357,02-08-2024,17-08-2024,23-09-2024,4861.28,USD,H,FALSE
9337,AP00009337,CO02,2024,1,VEND00924,02-08-2024,20-08-2024,26-09-2024,16330.87,USD,H,FALSE
9338,AP00009338,CO02,2024,1,VEND00095,02-08-2024,16-08-2024,26-09-2024,3790.62,USD,H,FALSE
9339,AP00009339,CO01,2024,1,VEND01409,02-08-2024,11-08-2024,29-09-2024,4118.3,USD,H,FALSE
9340,AP00009340,CO03,2024,1,VEND01096,03-08-2024,25-08-2024,24-09-2024,12304.8,USD,H,FALSE
9341,AP00009341,CO01,2024,1,VEND01021,03-08-2024,,27-09-2024,12348.04,USD,H,TRUE
9342,AP00009342,CO03,2024,1,VEND00581,03-08-2024,17-08-2024,29-09-2024,11507.1,USD,H,FALSE
9343,AP00009343,CO02,2024,1,VEND01180,03-08-2024,26-08-2024,02-10-2024,13665.6,USD,H,FALSE
9344,AP00009344,CO02,2024,1,VEND01091,04-08-2024,26-09-2024,24-09-2024,12687.98,USD,H,FALSE
9345,AP00009345,CO03,2024,1,VEND00554,04-08-2024,,03-10-2024,7868.58,USD,H,TRUE
9346,AP00009346,CO02,2024,1,VEND00412,04-08-2024,11-08-2024,24-09-2024,3588.34,USD,H,FALSE
9347,AP00009347,CO02,2024,1,VEND00729,04-08-2024,09-08-2024,26-09-2024,278.62,USD,H,FALSE
9348,AP00009348,CO02,2024,1,VEND01201,04-08-2024,23-08-2024,23-09-2024,16861.09,USD,H,FALSE
9349,AP00009349,CO03,2024,1,VEND00969,05-08-2024,17-08-2024,27-09-2024,3525.87,USD,H,FALSE
9350,AP00009350,CO03,2024,1,VEND00771,05-08-2024,03-09-2024,27-09-2024,7926.27,USD,H,FALSE
9351,AP00009351,CO01,2024,1,VEND00130,05-08-2024,02-09-2024,27-09-2024,4054.22,USD,H,FALSE
9352,AP00009352,CO01,2024,1,VEND00767,05-08-2024,18-08-2024,30-09-2024,9025.8,USD,H,FALSE
9353,AP00009353,CO03,2024,1,VEND00626,05-08-2024,29-08-2024,27-09-2024,11251.23,USD,H,FALSE
9354,AP00009354,CO01,2024,1,VEND00611,05-08-2024,,07-10-2024,1977.11,USD,H,TRUE
9355,AP00009355,CO03,2024,1,VEND00630,05-08-2024,24-09-2024,21-09-2024,17615.88,USD,H,FALSE
9356,AP00009356,CO01,2024,1,VEND00049,05-08-2024,12-08-2024,01-10-2024,14223.15,USD,H,FALSE
9357,AP00009357,CO03,2024,1,VEND00286,05-08-2024,22-08-2024,26-09-2024,7226.74,USD,H,FALSE
9358,AP00009358,CO02,2024,1,VEND00944,05-08-2024,03-09-2024,02-10-2024,18188.16,USD,H,FALSE
9359,AP00009359,CO02,2024,1,VEND00218,05-08-2024,15-08-2024,25-09-2024,2351.76,USD,H,FALSE
9360,AP00009360,CO01,2024,1,VEND00488,05-08-2024,18-08-2024,27-09-2024,11674.83,USD,H,FALSE
9361,AP00009361,CO03,2024,1,VEND00435,05-08-2024,02-10-2024,24-09-2024,15375.36,USD,H,FALSE
9362,AP00009362,CO03,2024,1,VEND00430,05-08-2024,12-10-2024,03-10-2024,3055.89,USD,H,FALSE
9363,AP00009363,CO02,2024,1,VEND01312,05-08-2024,31-08-2024,25-09-2024,432,USD,H,FALSE
9364,AP00009364,CO03,2024,1,VEND00894,05-08-2024,10-08-2024,27-09-2024,4585.6,USD,H,FALSE
9365,AP00009365,CO01,2024,1,VEND00452,05-08-2024,16-08-2024,01-10-2024,9121.01,USD,H,FALSE
9366,AP00009366,CO03,2024,1,VEND00277,05-08-2024,19-08-2024,30-09-2024,12923.14,USD,H,FALSE
9367,AP00009367,CO01,2024,1,VEND01438,05-08-2024,29-09-2024,23-09-2024,16027.73,USD,H,FALSE
9368,AP00009368,CO02,2024,1,VEND00391,05-08-2024,25-09-2024,21-09-2024,10181.27,USD,H,FALSE
9369,AP00009369,CO02,2024,1,VEND00231,05-08-2024,22-08-2024,01-10-2024,17252.92,USD,H,FALSE
9370,AP00009370,CO03,2024,1,VEND00058,06-08-2024,11-08-2024,26-09-2024,11178.31,USD,H,FALSE
9371,AP00009371,CO01,2024,1,VEND00069,06-08-2024,16-08-2024,24-09-2024,15626.09,USD,H,FALSE
9372,AP00009372,CO02,2024,1,VEND01483,06-08-2024,22-08-2024,01-10-2024,11370.2,USD,H,FALSE
9373,AP00009373,CO03,2024,1,VEND00737,06-08-2024,01-10-2024,28-09-2024,18209.25,USD,H,FALSE
9374,AP00009374,CO02,2024,1,VEND00899,06-08-2024,14-08-2024,01-10-2024,10601.05,USD,H,FALSE
9375,AP00009375,CO01,2024,1,VEND01347,06-08-2024,27-09-2024,25-09-2024,6578.19,USD,H,FALSE
9376,AP00009376,CO01,2024,1,VEND00489,06-08-2024,26-08-2024,24-09-2024,12426.82,USD,H,FALSE
9377,AP00009377,CO02,2024,1,VEND01368,06-08-2024,02-09-2024,01-10-2024,17490.22,USD,H,FALSE
9378,AP00009378,CO01,2024,1,VEND00876,06-08-2024,19-08-2024,02-10-2024,19426.55,USD,H,FALSE
9379,AP00009379,CO02,2024,1,VEND00720,06-08-2024,14-08-2024,30-09-2024,2220.08,USD,H,FALSE
9380,AP00009380,CO03,2024,1,VEND00410,06-08-2024,17-08-2024,03-10-2024,7505.88,USD,H,FALSE
9381,AP00009381,CO02,2024,1,VEND00101,06-08-2024,11-08-2024,08-10-2024,16315.82,USD,H,FALSE
9382,AP00009382,CO02,2024,1,VEND00944,06-08-2024,03-09-2024,19-09-2024,12764.44,USD,H,FALSE
