customer_id,customer_name,customer_tier,payment_terms
CUST-03070,Williams and Sons,C,NET30
CUST-03071,"Jackson, Lane and Clark",C,NET30
CUST-03072,Welch-Brown,C,NET30
CUST-03073,Garcia and Sons,C,NET30
CUST-03074,Carlson Ltd,B,NET30
CUST-03075,"Williams, Fuller and Holland",C,NET30
CUST-03076,"Tran, Miller and Moreno",A,NET30
CUST-03077,Myers-Hoffman,B,NET30
CUST-03078,"Terrell, White and Payne",A,NET30
CUST-03079,Lowery-Escobar,C,NET45
CUST-03080,White-Lopez,C,NET30
CUST-03081,Morales Inc,C,NET30
CUST-03082,Gibbs-Navarro,B,NET30
CUST-03083,"James, Mullen and Moore",A,NET45
CUST-03084,"Kim, Shea and Sullivan",C,NET30
CUST-03085,"Ferrell, Miranda and Hansen",C,NET30
CUST-03086,Thomas Inc,B,NET30
CUST-03087,White Inc,C,NET60
CUST-03088,Craig-Boyer,A,NET30
CUST-03089,"Garcia, Rodriguez and White",C,NET30
CUST-03090,"Mullins, Smith and Williams",A,NET45
CUST-03091,Campbell-Jenkins,B,NET45
CUST-03092,Williams-Ward,A,NET45
CUST-03093,Sanchez-Terrell,B,NET30
CUST-03094,Oneill-Campos,C,NET30
CUST-03095,"Cobb, Huerta and Alvarado",C,NET30
CUST-03096,Johnson-Payne,C,NET30
CUST-03097,Beck Group,A,NET30
CUST-03098,"Perez, Odom and Robinson",B,NET60
CUST-03099,Church-Davidson,C,NET30
CUST-03100,Cruz Inc,C,NET45
CUST-03101,Cuevas-Meadows,B,NET30
CUST-03102,Carter PLC,C,NET60
CUST-03103,"Palmer, Jones and Sanders",B,NET30
CUST-03104,Rose-Smith,C,NET60
CUST-03105,"Wood, Duncan and Cox",A,NET45
CUST-03106,Joyce PLC,B,NET30
CUST-03107,Daugherty-Henry,B,NET30
CUST-03108,Fields PLC,B,NET60
CUST-03109,Reed LLC,B,NET30
CUST-03110,Sheppard-Nelson,A,NET30
CUST-03111,"Rogers, Alexander and Morrison",C,NET45
CUST-03112,Ramirez-Davis,A,NET45
CUST-03113,Gonzalez LLC,A,NET30
CUST-03114,Contreras-Cook,A,NET30
CUST-03115,Walker PLC,C,NET30
CUST-03116,Harris PLC,C,NET30
CUST-03117,Madden-Sullivan,C,NET30
CUST-03118,"Everett, Francis and Solis",A,NET30
CUST-03119,"Lawson, Conner and Perkins",B,NET45
CUST-03120,"Jackson, Patrick and Wilson",A,NET30
CUST-03121,Miller Inc,B,NET45
CUST-03122,Jones Group,C,NET30
CUST-03123,Morgan Group,B,NET30
CUST-03124,Lowe Group,C,NET45
CUST-03125,James-Garcia,B,NET30
CUST-03126,Roberson-Richardson,C,NET45
CUST-03127,Henderson PLC,B,NET45
CUST-03128,Pham and Sons,C,NET30
CUST-03129,Gregory and Sons,A,NET30
CUST-03130,"Cochran, Clark and Ferguson",A,NET30
CUST-03131,Olson-Carlson,C,NET60
CUST-03132,Miller-Chavez,B,NET30
CUST-03133,"Parker, Best and Chase",C,NET30
CUST-03134,Richards-Mitchell,A,NET30
CUST-03135,"Jones, Lee and Lawson",C,NET30
CUST-03136,Brown LLC,B,NET30
CUST-03137,"Lawson, Scott and Green",A,NET30
CUST-03138,"Vaughan, Jackson and Holland",B,NET30
CUST-03139,Ortega-Griffin,C,NET30
CUST-03140,Ball Inc,A,NET60
CUST-03141,Carter-Johnson,A,NET30
CUST-03142,"Christensen, Mcknight and Schneider",B,NET30
CUST-03143,Freeman-Weaver,C,NET30
CUST-03144,Shelton-Flores,A,NET30
CUST-03145,Hughes-Graham,C,NET30
CUST-03146,"Gray, Johnson and Morris",C,NET30
CUST-03147,Guzman Ltd,A,NET45
CUST-03148,Adams Inc,C,NET45
CUST-03149,"Reynolds, Jensen and Brown",B,NET30
CUST-03150,"Holden, Edwards and Kelly",C,NET30
CUST-03151,Reyes-Burns,C,NET30
CUST-03152,"Anderson, Smith and Daniels",A,NET30
CUST-03153,Aguirre LLC,C,NET60
CUST-03154,Tran-Howard,C,NET30
CUST-03155,Martin-Mcpherson,B,NET30
CUST-03156,Payne PLC,C,NET30
CUST-03157,"Bailey, Williams and Nelson",C,NET30
CUST-03158,Brown-Ray,B,NET30
CUST-03159,Simpson and Sons,C,NET45
CUST-03160,Grant PLC,C,NET30
CUST-03161,"Becker, Lynch and Bell",B,NET30
CUST-03162,"Thomas, Hancock and Yang",B,NET30
CUST-03163,"Robertson, Clark and Harrison",C,NET30
CUST-03164,"Castro, Davis and Carlson",B,NET30
CUST-03165,"Navarro, Wilson and Morris",B,NET45
CUST-03166,Richardson LLC,B,NET60
CUST-03167,"Miller, Blake and Waters",C,NET30
CUST-03168,Day Group,A,NET30
CUST-03169,Odonnell-Kelly,B,NET30
CUST-03170,Rhodes PLC,B,NET30
CUST-03171,Harris-Bell,C,NET60
CUST-03172,"Jones, Gray and Berg",A,NET30
CUST-03173,"Mora, Webster and Melendez",A,NET30
CUST-03174,Navarro Group,A,NET30
CUST-03175,"Dorsey, Peters and Moore",A,NET30
CUST-03176,"Williams, Harris and Hobbs",C,NET30
CUST-03177,Carson-Glass,C,NET30
CUST-03178,Villarreal LLC,B,NET30
CUST-03179,Brooks Group,C,NET30
CUST-03180,Farley-Navarro,A,NET30
CUST-03181,"Cohen, Higgins and Stewart",C,NET60
CUST-03182,Bridges Group,A,NET30
CUST-03183,"Moran, Stewart and Martinez",A,NET60
CUST-03184,"Williams, Pugh and Hutchinson",C,NET30
CUST-03185,Sanchez-Cain,C,NET30
CUST-03186,Davidson Ltd,C,NET30
CUST-03187,Mercer-Elliott,B,NET60
CUST-03188,Campos Inc,C,NET30
CUST-03189,"Hill, Benitez and West",B,NET30
CUST-03190,"Ray, Allen and Gibson",B,NET45
CUST-03191,Munoz PLC,B,NET30
CUST-03192,Sanders Inc,C,NET30
CUST-03193,"Fritz, Stevens and Hunt",C,NET60
CUST-03194,"Taylor, Booker and Cooper",C,NET30
CUST-03195,Parsons-Neal,A,NET30
CUST-03196,"Briggs, Freeman and Martinez",B,NET30
CUST-03197,Underwood Ltd,C,NET45
CUST-03198,"Jackson, Sanchez and Anderson",B,NET45
CUST-03199,Wright Group,B,NET30
CUST-03200,Carter and Sons,B,NET30
CUST-03201,"Johnson, Cooper and Floyd",B,NET45
CUST-03202,White-Davis,A,NET30
CUST-03203,Wood-Wright,C,NET30
CUST-03204,Winters-Wells,C,NET30
CUST-03205,"Kim, Wood and Mosley",B,NET30
CUST-03206,"Rivera, Jennings and Anderson",C,NET30
CUST-03207,Miranda-Roberts,B,NET45
CUST-03208,Hale Inc,A,NET60
CUST-03209,"Berg, Fernandez and Hall",C,NET45
CUST-03210,Summers-Cole,B,NET30
CUST-03211,Munoz Inc,A,NET30
CUST-03212,Walton-Hall,C,NET30
CUST-03213,Vasquez-Bernard,C,NET45
CUST-03214,Cross LLC,C,NET30
CUST-03215,"Johnson, Gonzalez and Obrien",C,NET30
CUST-03216,Vega-Torres,B,NET45
CUST-03217,Blanchard-Archer,C,NET30
CUST-03218,Huang LLC,C,NET60
CUST-03219,Brooks Inc,B,NET30
CUST-03220,Peterson Ltd,B,NET30
CUST-03221,Graham-Rodriguez,C,NET30
CUST-03222,"Cross, Waters and Saunders",C,NET30
CUST-03223,Jackson-Baker,B,NET30
CUST-03224,White-Hart,C,NET30
CUST-03225,Kaufman-Molina,B,NET60
CUST-03226,Alexander-Mcdowell,A,NET30
CUST-03227,Hansen and Sons,A,NET30
CUST-03228,"Barker, Kramer and Sanders",C,NET60
CUST-03229,Wong-Guerra,B,NET30
CUST-03230,"Thompson, Ross and Wall",C,NET30
CUST-03231,Salas-Rogers,A,NET30
CUST-03232,Ramos Inc,C,NET30
CUST-03233,Gonzalez LLC,B,NET30
CUST-03234,Fernandez Ltd,A,NET60
CUST-03235,Woods PLC,B,NET30
CUST-03236,Green-Hayes,B,NET45
CUST-03237,Garner Ltd,B,NET60
CUST-03238,Schaefer-Smith,C,NET30
CUST-03239,Snyder Ltd,B,NET30
CUST-03240,"Williams, Warner and Lawrence",C,NET30
CUST-03241,"Brown, Harris and Contreras",C,NET30
CUST-03242,"Dickson, Chang and Williams",C,NET30
CUST-03243,Phillips LLC,A,NET30
CUST-03244,"Munoz, Robinson and Medina",B,NET45
CUST-03245,"Peters, Murphy and Sheppard",B,NET45
CUST-03246,Jones-Galloway,A,NET30
CUST-03247,"Christensen, Franklin and Maddox",B,NET30
CUST-03248,"Brown, Oneill and Fernandez",B,NET45
CUST-03249,Mejia PLC,C,NET45
CUST-03250,Hunt Ltd,C,NET30
CUST-03251,Krueger-Clay,C,NET30
CUST-03252,Munoz and Sons,B,NET45
CUST-03253,"Johnson, Bradley and Downs",C,NET30
CUST-03254,Haas-Parker,C,NET60
CUST-03255,"Hernandez, Mann and Bentley",C,NET60
CUST-03256,Morse Inc,B,NET30
CUST-03257,Reynolds-Brown,B,NET30
CUST-03258,James-Melton,C,NET45
CUST-03259,Martin-Martinez,C,NET30
CUST-03260,Woods-Rios,A,NET30
CUST-03261,"Johnson, Rowe and Johnson",C,NET30
CUST-03262,"Taylor, Hicks and Taylor",B,NET30
CUST-03263,Roberts-Chandler,C,NET60
CUST-03264,Johnson PLC,C,NET45
CUST-03265,"Tran, Collins and Morgan",B,NET60
CUST-03266,"Martin, Owens and Avila",C,NET30
CUST-03267,"Johnson, Burton and Mendez",B,NET30
CUST-03268,Lowe Inc,B,NET30
CUST-03269,Le-Valdez,B,NET30
CUST-03270,Richmond Ltd,C,NET60
CUST-03271,Barajas-Jones,C,NET30
CUST-03272,Thomas Inc,C,NET30
CUST-03273,"Adams, Willis and Cochran",C,NET60
CUST-03274,Williams-Faulkner,B,NET30
CUST-03275,"Robinson, Davis and Wells",A,NET30
CUST-03276,"Kelley, Zavala and Thomas",C,NET30
CUST-03277,Mann LLC,B,NET45
CUST-03278,Sullivan PLC,B,NET60
CUST-03279,Santana-Hampton,C,NET45
CUST-03280,Winters PLC,A,NET30
CUST-03281,Bullock-King,C,NET30
CUST-03282,Miller-Peterson,A,NET30
CUST-03283,Jackson-Ward,B,NET45
CUST-03284,Guerra LLC,A,NET30
CUST-03285,Smith PLC,C,NET45
CUST-03286,Morris LLC,B,NET30
CUST-03287,"Allen, Schwartz and Rodriguez",B,NET30
CUST-03288,Daniels LLC,C,NET30
CUST-03289,"Ramirez, Guerra and Ross",C,NET30
CUST-03290,"King, Sanchez and Gonzalez",B,NET45
CUST-03291,Avila LLC,C,NET30
CUST-03292,"Moore, Rodgers and Martin",B,NET30
CUST-03293,Rojas-Duran,C,NET45
CUST-03294,Diaz-Oneal,B,NET45
CUST-03295,"Smith, Summers and Robles",B,NET30
CUST-03296,Fitzpatrick-Wright,C,NET45
CUST-03297,Harmon Group,B,NET30
CUST-03298,Davis Inc,C,NET30
CUST-03299,Webb-Ramirez,A,NET30
CUST-03300,Perkins PLC,A,NET30
CUST-03301,"Poole, French and Young",C,NET30
CUST-03302,"Richardson, Pratt and Davis",C,NET30
CUST-03303,Walton-West,C,NET45
CUST-03304,Clark PLC,B,NET45
CUST-03305,"Edwards, Brown and Munoz",C,NET30
CUST-03306,Hoover Inc,C,NET30
CUST-03307,Bright-Eaton,B,NET30
CUST-03308,"Hayden, Ray and Tyler",C,NET30
CUST-03309,Jones PLC,C,NET60
CUST-03310,Cisneros-Ibarra,C,NET45
CUST-03311,Farmer Inc,C,NET30
CUST-03312,Becker Ltd,B,NET30
CUST-03313,Andersen Inc,C,NET30
CUST-03314,"Bryant, Bailey and Edwards",C,NET30
CUST-03315,"Johnson, Smith and Dodson",C,NET45
CUST-03316,Bowers Ltd,B,NET30
CUST-03317,Bauer-Hammond,A,NET30
CUST-03318,"Hayden, Moran and Wade",A,NET30
CUST-03319,Allen and Sons,C,NET30
CUST-03320,"Ibarra, Lynch and Graham",B,NET30
CUST-03321,"Chavez, Watson and Gomez",B,NET45
CUST-03322,Lawrence-Gutierrez,B,NET30
CUST-03323,Patterson Group,C,NET30
CUST-03324,Munoz Ltd,A,NET30
CUST-03325,Smith-Walter,B,NET45
CUST-03326,Williams Group,B,NET30
CUST-03327,"Mathews, Diaz and Clark",C,NET30
CUST-03328,"Smith, Frost and Huber",C,NET30
CUST-03329,Santiago-Keller,B,NET30
CUST-03330,Martin Inc,C,NET30
CUST-03331,"Bryant, Walton and Adams",B,NET30
CUST-03332,Howell LLC,A,NET60
CUST-03333,"Ellis, Rose and Norton",A,NET30
CUST-03334,Brewer-Lee,B,NET30
CUST-03335,Frank and Sons,C,NET30
CUST-03336,Ward Inc,B,NET30
CUST-03337,Rodriguez Group,C,NET30
CUST-03338,Roberts LLC,B,NET45
CUST-03339,Wheeler-Ferrell,C,NET30
CUST-03340,"Mayer, Pugh and Martinez",A,NET30
CUST-03341,"Solomon, Solomon and Smith",A,NET30
CUST-03342,Beck and Sons,A,NET30
CUST-03343,"Mullins, Rodriguez and Moses",B,NET30
CUST-03344,Cunningham-Schmidt,C,NET30
CUST-03345,Kelly LLC,C,NET30
CUST-03346,"Brown, Marsh and Brown",A,NET30
CUST-03347,Ward-Nguyen,C,NET30
CUST-03348,Barnett Inc,C,NET30
CUST-03349,Byrd Inc,B,NET45
CUST-03350,Glass-Miller,A,NET45
CUST-03351,Stephens-Scott,C,NET60
CUST-03352,"Washington, Ross and Moran",A,NET30
CUST-03353,Coleman-Jones,C,NET30
CUST-03354,Lane-Burns,C,NET30
CUST-03355,Preston-Leonard,C,NET30
CUST-03356,"Garza, Stephenson and Thompson",B,NET30
CUST-03357,Stark-Burgess,B,NET45
CUST-03358,"Brown, Berger and Drake",C,NET30
CUST-03359,"Clark, Arnold and Richardson",A,NET30
CUST-03360,Cooper Group,C,NET45
CUST-03361,Singh-Ford,C,NET30
CUST-03362,Lewis PLC,A,NET30
CUST-03363,Black LLC,A,NET30
CUST-03364,Castillo LLC,C,NET30
CUST-03365,Smith-Thomas,C,NET45
CUST-03366,"Ferguson, Gentry and Marsh",C,NET30
CUST-03367,Gamble Inc,C,NET60
CUST-03368,Rodriguez LLC,C,NET30
CUST-03369,Garcia-Castillo,C,NET30
CUST-03370,Peterson Group,B,NET30
CUST-03371,Mcmahon Ltd,C,NET30
CUST-03372,Taylor-Jenkins,B,NET45
CUST-03373,"James, Hancock and Johnston",A,NET45
CUST-03374,Mendoza Inc,C,NET30
CUST-03375,Ramos-Perez,B,NET30
CUST-03376,"Clark, Patton and Hawkins",C,NET30
CUST-03377,Baird-Farley,B,NET60
CUST-03378,Butler-Willis,C,NET60
CUST-03379,"Wright, Carter and Lowe",B,NET45
CUST-03380,Smith and Sons,B,NET45
CUST-03381,Lewis-Mann,A,NET45
CUST-03382,Maldonado Group,A,NET30
CUST-03383,"Stephens, Sawyer and Kerr",C,NET30
CUST-03384,Kelley-Rodriguez,B,NET30
CUST-03385,Buckley PLC,B,NET30
CUST-03386,Meyer-Jones,C,NET30
CUST-03387,Zimmerman Inc,B,NET30
CUST-03388,Ramirez-Francis,B,NET30
CUST-03389,"Schmidt, Pierce and Williams",C,NET30
CUST-03390,"Hughes, Sellers and Andrews",B,NET30
CUST-03391,Moore-Cherry,B,NET30
CUST-03392,Villarreal-Holder,C,NET45
CUST-03393,Gonzalez-Alvarez,C,NET45
CUST-03394,"Brown, Steele and Merritt",C,NET60
CUST-03395,"Stanton, Porter and Ford",C,NET30
CUST-03396,"Jones, Nelson and Hess",B,NET30
CUST-03397,Mcfarland-Wolfe,C,NET30
CUST-03398,Saunders Group,C,NET30
CUST-03399,Thompson Inc,A,NET45
CUST-03400,Cole Inc,C,NET30
CUST-03401,Baker-Camacho,C,NET30
CUST-03402,Bush Inc,C,NET30
CUST-03403,Jones Ltd,C,NET30
CUST-03404,Pena-Woodard,C,NET30
CUST-03405,Lee Inc,C,NET30
CUST-03406,"Hall, Hall and Johnson",C,NET30
CUST-03407,Davis-Goodman,B,NET30
CUST-03408,French-Powell,C,NET30
CUST-03409,Hogan Ltd,B,NET30
CUST-03410,Butler-Gray,C,NET45
CUST-03411,Merritt-Lynch,B,NET30
CUST-03412,"Ingram, Lowe and Robertson",C,NET60
CUST-03413,Galvan LLC,A,NET30
CUST-03414,Mercado-Carroll,C,NET30
CUST-03415,Gibbs Ltd,C,NET30
CUST-03416,"Skinner, Wise and Ross",B,NET30
CUST-03417,Morgan-Cruz,C,NET30
CUST-03418,Hayes-Wallace,B,NET30
CUST-03419,"Knight, Smith and Eaton",C,NET30
CUST-03420,Jacobs-Lee,B,NET45
CUST-03421,"Ward, Price and Harris",A,NET30
CUST-03422,Doyle-Davenport,C,NET30
CUST-03423,"Brennan, Crawford and Williams",B,NET30
CUST-03424,Garcia Ltd,B,NET30
CUST-03425,Smith and Sons,C,NET30
CUST-03426,"Cochran, Sullivan and Mullins",C,NET30
CUST-03427,Burgess-English,C,NET30
CUST-03428,Lester and Sons,C,NET30
CUST-03429,Newton-Garcia,C,NET30
CUST-03430,"Johnson, Sanders and Whitaker",B,NET30
CUST-03431,Yang and Sons,A,NET30
CUST-03432,Mccormick PLC,C,NET45
CUST-03433,"Rosario, Daniels and Ramos",C,NET30
CUST-03434,Dawson and Sons,C,NET45
CUST-03435,Martinez and Sons,B,NET45
CUST-03436,Hill-Ward,B,NET30
CUST-03437,Murray-Ruiz,C,NET45
CUST-03438,Lopez LLC,C,NET30
CUST-03439,Chapman-Gonzalez,C,NET30
CUST-03440,"Gomez, Taylor and Jimenez",C,NET30
CUST-03441,Ramirez Ltd,C,NET45
CUST-03442,Hill LLC,C,NET30
CUST-03443,"Jones, Kelly and Chandler",C,NET30
CUST-03444,"Williams, Hodges and Holmes",B,NET30
CUST-03445,Klein-Merritt,C,NET30
CUST-03446,"Wilson, Gregory and Castaneda",C,NET30
CUST-03447,Franco and Sons,C,NET60
CUST-03448,Taylor-Santos,B,NET30
CUST-03449,Keller-Robinson,A,NET45
CUST-03450,Ho and Sons,A,NET30
CUST-03451,Cook LLC,C,NET30
CUST-03452,"Noble, Mcguire and Diaz",C,NET30
CUST-03453,Payne Group,C,NET30
CUST-03454,Porter Ltd,A,NET30
CUST-03455,Miller-Smith,B,NET60
CUST-03456,Brown Ltd,C,NET60
CUST-03457,Green-Casey,B,NET30
CUST-03458,"Brooks, Perry and Graham",A,NET30
CUST-03459,Adams and Sons,A,NET60
CUST-03460,Rich Group,C,NET30
CUST-03461,Johnson-Jordan,C,NET30
CUST-03462,"Lam, Ward and Mack",C,NET30
CUST-03463,Hartman Inc,C,NET30
CUST-03464,"Estes, Doyle and Cobb",C,NET30
CUST-03465,Allen and Sons,C,NET60
CUST-03466,Carroll and Sons,C,NET30
CUST-03467,Thompson Inc,B,NET30
CUST-03468,"Palmer, Roberts and Mckinney",B,NET30
CUST-03469,Wilson PLC,C,NET30
CUST-03470,Patterson-Hale,B,NET45
CUST-03471,Wilson-Martinez,C,NET45
CUST-03472,Collins-Smith,C,NET30
CUST-03473,"Clark, Stafford and Little",C,NET30
CUST-03474,Smith LLC,A,NET30
CUST-03475,Johnson Group,B,NET30
CUST-03476,"Morrison, Smith and Hall",A,NET30
CUST-03477,Ingram Group,C,NET30
CUST-03478,Paul-White,C,NET30
CUST-03479,Watts-Brown,C,NET30
CUST-03480,Gilbert-Marshall,B,NET30
CUST-03481,Shelton LLC,C,NET30
CUST-03482,James-Morrison,C,NET45
CUST-03483,Norris Inc,C,NET45
CUST-03484,"Perez, Mathews and Ferguson",C,NET45
CUST-03485,Torres LLC,C,NET30
CUST-03486,"Bradford, Allen and Boyer",C,NET30
CUST-03487,"Mcbride, Martinez and Grant",A,NET60
CUST-03488,Mcclain PLC,C,NET60
CUST-03489,Williams-Morales,A,NET30
CUST-03490,"Nguyen, Rodriguez and Wood",B,NET45
CUST-03491,Arnold and Sons,B,NET45
CUST-03492,"Kelly, Cruz and Chandler",B,NET30
CUST-03493,"Henderson, Bradley and Jackson",A,NET60
CUST-03494,"Davis, Graham and Jones",B,NET30
CUST-03495,Mullins Ltd,C,NET45
CUST-03496,Harris-Tucker,A,NET30
CUST-03497,Anderson Group,C,NET30
CUST-03498,Nolan Ltd,B,NET30
CUST-03499,"Harris, Bray and Kim",C,NET30
CUST-03500,"Rivera, Brown and Mitchell",B,NET45
CUST-03501,"Church, Sandoval and Hahn",C,NET30
CUST-03502,"Davis, Goodman and Carter",A,NET30
CUST-03503,"Levine, Forbes and Matthews",C,NET30
CUST-03504,"Harvey, Reyes and Jackson",A,NET30
CUST-03505,Howell-Brown,C,NET45
CUST-03506,"Prince, Brown and Miller",C,NET30
CUST-03507,Mitchell-Moore,B,NET60
CUST-03508,Bullock Ltd,B,NET30
CUST-03509,Johnson and Sons,A,NET45
CUST-03510,Montoya PLC,C,NET60
CUST-03511,Washington-Harding,C,NET45
CUST-03512,"Cisneros, Odonnell and Sanchez",C,NET30
CUST-03513,"Schneider, Moore and Jones",B,NET45
CUST-03514,Hunter Ltd,C,NET30
CUST-03515,"Fox, Jones and Ramirez",B,NET45
CUST-03516,James Group,B,NET30
CUST-03517,Terry and Sons,A,NET30
CUST-03518,Nash-Rice,B,NET30
CUST-03519,Sims Inc,B,NET45
CUST-03520,Banks LLC,C,NET30
CUST-03521,Davis Inc,C,NET30
CUST-03522,Barton and Sons,B,NET30
CUST-03523,Lloyd-Nguyen,C,NET30
CUST-03524,Duarte Inc,B,NET30
CUST-03525,Young-Johnson,A,NET45
CUST-03526,"Williams, Clayton and Castillo",A,NET30
CUST-03527,"Aguilar, Grant and Burton",B,NET30
CUST-03528,Clark-Howell,C,NET30
CUST-03529,"Barnes, Myers and Orr",C,NET30
CUST-03530,Arellano-Martin,C,NET45
CUST-03531,"Dunn, Hudson and Ford",C,NET30
CUST-03532,"Adams, Miller and James",C,NET60
CUST-03533,Sanchez-Vargas,B,NET30
CUST-03534,Torres LLC,A,NET30
CUST-03535,"Harris, Shah and King",A,NET30
CUST-03536,Mcbride LLC,B,NET60
CUST-03537,Hutchinson Ltd,B,NET30
CUST-03538,Sawyer-Jackson,C,NET30
CUST-03539,Nichols-Pierce,C,NET30
CUST-03540,"Smith, Gibson and Garcia",C,NET30
CUST-03541,Schneider PLC,C,NET30
CUST-03542,Poole-Fowler,C,NET30
CUST-03543,Jackson PLC,C,NET30
CUST-03544,Becker Group,A,NET30
CUST-03545,Parker-Ryan,B,NET60
CUST-03546,Clark PLC,C,NET30
CUST-03547,Mejia Ltd,B,NET30
CUST-03548,Smith-Wilson,B,NET45
CUST-03549,Lopez and Sons,B,NET30
CUST-03550,James PLC,C,NET45
CUST-03551,Harrison-Johnson,C,NET30
CUST-03552,Floyd PLC,C,NET30
CUST-03553,Chase Group,B,NET30
CUST-03554,Owens Inc,C,NET30
CUST-03555,"Jones, Phillips and Mendoza",C,NET30
CUST-03556,Lopez LLC,C,NET30
CUST-03557,Cabrera Ltd,A,NET30
CUST-03558,Smith and Sons,B,NET30
CUST-03559,"Jones, Williams and Johnston",C,NET45
CUST-03560,Anderson-Thomas,A,NET30
CUST-03561,"Davis, Ross and Wood",A,NET30
CUST-03562,"Lucas, Alvarez and Herrera",A,NET30
CUST-03563,"Bruce, Walker and King",A,NET30
CUST-03564,"Guerra, Brock and Carney",C,NET45
CUST-03565,"Bell, Flores and Beck",C,NET30
CUST-03566,"Vaughn, Cantrell and Brown",C,NET45
CUST-03567,"Sutton, Robinson and Woods",C,NET45
CUST-03568,"Jones, Hayes and Burke",B,NET30
CUST-03569,Taylor-Rodriguez,C,NET45
CUST-03570,Robertson PLC,C,NET60
CUST-03571,Smith Inc,C,NET30
CUST-03572,Ellis-Boyer,B,NET45
CUST-03573,Johnson Group,B,NET30
CUST-03574,"Gonzalez, Jordan and Simpson",C,NET30
CUST-03575,"Moreno, Welch and Miller",B,NET30
CUST-03576,Brown-Friedman,C,NET30
CUST-03577,Robinson PLC,C,NET30
CUST-03578,Murphy-Glover,A,NET45
CUST-03579,Mckee-Barnes,C,NET30
CUST-03580,Estrada-Delgado,C,NET45
CUST-03581,"Cooper, Shaffer and Thomas",C,NET30
CUST-03582,Cortez PLC,A,NET30
CUST-03583,Thompson-Miller,A,NET30
CUST-03584,Sanchez-Vang,B,NET30
CUST-03585,Mendez Inc,A,NET30
CUST-03586,"King, Bowman and Harvey",B,NET30
CUST-03587,"Little, Miller and Avery",C,NET30
CUST-03588,Curtis-Smith,B,NET60
CUST-03589,Garcia Inc,C,NET30
CUST-03590,Reed PLC,C,NET30
CUST-03591,"Hill, Stewart and James",A,NET30
CUST-03592,Wong PLC,B,NET30
CUST-03593,"Rivera, Perez and Morris",C,NET30
CUST-03594,"Dawson, Hernandez and Williams",B,NET45
CUST-03595,"Cline, Mcdonald and Adams",B,NET45
CUST-03596,Wang-Le,C,NET30
CUST-03597,Martin Inc,C,NET30
CUST-03598,York-Rogers,A,NET30
CUST-03599,Carter and Sons,A,NET45
CUST-03600,Thomas and Sons,C,NET30
CUST-03601,Jacobson Inc,A,NET60
CUST-03602,Camacho-Walker,A,NET45
CUST-03603,Glover LLC,C,NET30
CUST-03604,"Peters, Nguyen and Roberson",B,NET45
CUST-03605,Smith-Moore,C,NET45
CUST-03606,"Gonzalez, Wilson and Pratt",C,NET30
CUST-03607,Gay-Curry,C,NET60
CUST-03608,Jones-Morgan,C,NET30
CUST-03609,"Jimenez, Sexton and Williams",C,NET60
CUST-03610,Moore Group,C,NET45
CUST-03611,"Nelson, Freeman and Gibson",B,NET45
CUST-03612,Cox-Perez,A,NET30
CUST-03613,"Garrett, Brady and Madden",C,NET30
CUST-03614,Meyer Group,C,NET30
CUST-03615,Jordan-Lowe,C,NET45
CUST-03616,"Harris, Jackson and Riddle",A,NET45
CUST-03617,Gonzalez PLC,C,NET30
CUST-03618,Edwards-Morales,C,NET30
CUST-03619,Morgan-Hammond,B,NET30
CUST-03620,Marquez-Vaughn,C,NET30
CUST-03621,"Meyer, Adams and Davis",C,NET30
CUST-03622,Miller-Kirby,C,NET30
CUST-03623,Garrett-Hudson,A,NET45
CUST-03624,Allen LLC,A,NET30
CUST-03625,"Savage, Young and Burgess",C,NET30
CUST-03626,Jones Inc,C,NET30
CUST-03627,"Peters, Jackson and Hardy",B,NET30
CUST-03628,"Stone, Smith and Solomon",C,NET45
CUST-03629,Harrison LLC,C,NET30
CUST-03630,"Small, Taylor and Mullins",A,NET30
CUST-03631,Gomez-Gilmore,C,NET30
CUST-03632,"Harris, Small and Ramos",C,NET30
CUST-03633,Mejia Inc,C,NET30
CUST-03634,Moore-Fitzgerald,B,NET30
CUST-03635,Howe PLC,C,NET30
CUST-03636,Davis-Walker,C,NET30
CUST-03637,Stewart PLC,C,NET30
CUST-03638,"Ortiz, Jones and Rojas",C,NET45
CUST-03639,Manning-Santos,B,NET30
CUST-03640,"Welch, Reynolds and Smith",A,NET30
CUST-03641,Bowman-Hammond,C,NET45
CUST-03642,"Roberts, Thomas and Miller",B,NET45
CUST-03643,Wilkerson-Joyce,A,NET30
CUST-03644,Reyes-Pineda,A,NET45
CUST-03645,Snyder PLC,C,NET30
CUST-03646,Ryan-Valenzuela,B,NET30
CUST-03647,Armstrong-Lopez,B,NET30
CUST-03648,"Woods, Cooper and Richardson",A,NET30
CUST-03649,"Bush, Lewis and Carpenter",C,NET45
CUST-03650,Armstrong PLC,C,NET45
CUST-03651,Black-Robinson,A,NET30
CUST-03652,"Ingram, Dennis and Howe",C,NET60
CUST-03653,"Harris, Hill and Russell",A,NET30
CUST-03654,Scott and Sons,C,NET30
CUST-03655,Smith Inc,B,NET30
CUST-03656,"Neal, Garcia and Wells",C,NET30
CUST-03657,"Richard, Wilkins and Ramirez",C,NET30
CUST-03658,"Douglas, Lewis and Hensley",A,NET30
CUST-03659,Ware Ltd,B,NET30
CUST-03660,Pena LLC,B,NET60
CUST-03661,"Raymond, Anderson and Hahn",C,NET30
