sales_order,order_type,sales_org,distribution_channel,division,order_date,customer_id,fiscal_period
OR202402130000005684,OR,1000,10,0,13-02-2024,CUST-03216,2
OR202402130000003223,OR,1000,10,0,13-02-2024,CUST-01914,2
OR202402130000003272,OR,1000,10,0,13-02-2024,CUST-02794,2
OR202402130000007012,OR,1000,10,0,13-02-2024,CUST-04491,2
OR202402130000008432,OR,1000,10,0,13-02-2024,CUST-00611,2
OR202402130000008825,OR,1000,10,0,13-02-2024,CUST-02525,2
OR202402130000003138,OR,1000,10,0,13-02-2024,CUST-01275,2
OR202402130000002636,OR,1000,10,0,13-02-2024,CUST-01401,2
OR202402130000006328,OR,1000,10,0,13-02-2024,CUST-04018,2
OR202402130000007090,OR,1000,10,0,13-02-2024,CUST-04487,2
OR202402130000008075,OR,1000,10,0,13-02-2024,CUST-00966,2
OR202402130000004845,OR,1000,10,0,13-02-2024,CUST-01064,2
OR202402130000004691,OR,1000,10,0,13-02-2024,CUST-02754,2
OR202402140000007891,OR,1000,10,0,14-02-2024,CUST-03218,2
OR202402140000006258,OR,1000,10,0,14-02-2024,CUST-03686,2
OR202402140000007956,OR,1000,10,0,14-02-2024,CUST-03525,2
OR202402140000004724,OR,1000,10,0,14-02-2024,CUST-04688,2
OR202402140000001844,OR,1000,10,0,14-02-2024,CUST-01053,2
OR202402140000003973,OR,1000,10,0,14-02-2024,CUST-02911,2
OR202402140000007172,OR,1000,10,0,14-02-2024,CUST-03597,2
OR202402140000001269,OR,1000,10,0,14-02-2024,CUST-00319,2
OR202402140000001970,OR,1000,10,0,14-02-2024,CUST-02538,2
OR202402140000008979,OR,1000,10,0,14-02-2024,CUST-00841,2
OR202402140000007855,OR,1000,10,0,14-02-2024,CUST-00676,2
OR202402140000008699,OR,1000,10,0,14-02-2024,CUST-03054,2
OR202402140000007453,OR,1000,10,0,14-02-2024,CUST-04045,2
OR202402140000007554,OR,1000,10,0,14-02-2024,CUST-00664,2
OR202402140000009709,OR,1000,10,0,14-02-2024,CUST-03580,2
OR202402140000001890,OR,1000,10,0,14-02-2024,CUST-01852,2
OR202402140000003865,OR,1000,10,0,14-02-2024,CUST-02950,2
OR202402140000004208,OR,1000,10,0,14-02-2024,CUST-02295,2
OR202402140000004634,OR,1000,10,0,14-02-2024,CUST-00238,2
OR202402140000002750,OR,1000,10,0,14-02-2024,CUST-04138,2
OR202402140000005767,OR,1000,10,0,14-02-2024,CUST-03159,2
OR202402140000003797,OR,1000,10,0,14-02-2024,CUST-04163,2
OR202402140000001181,OR,1000,10,0,14-02-2024,CUST-03197,2
OR202402140000007056,OR,1000,10,0,14-02-2024,CUST-01801,2
OR202402140000006190,OR,1000,10,0,14-02-2024,CUST-02703,2
OR202402140000004118,OR,1000,10,0,14-02-2024,CUST-03032,2
OR202402140000004295,OR,1000,10,0,14-02-2024,CUST-04370,2
OR202402140000002879,OR,1000,10,0,14-02-2024,CUST-00208,2
OR202402140000009060,OR,1000,10,0,14-02-2024,CUST-00363,2
OR202402150000001646,OR,1000,10,0,15-02-2024,CUST-00982,2
OR202402150000007386,OR,1000,10,0,15-02-2024,CUST-01102,2
OR202402150000009799,OR,1000,10,0,15-02-2024,CUST-03404,2
OR202402150000003603,OR,1000,10,0,15-02-2024,CUST-00687,2
OR202402150000006578,OR,1000,10,0,15-02-2024,CUST-00275,2
OR202402150000005220,OR,1000,10,0,15-02-2024,CUST-02768,2
OR202402150000002354,OR,1000,10,0,15-02-2024,CUST-03888,2
OR202402150000007252,OR,1000,10,0,15-02-2024,CUST-03667,2
OR202402150000005337,OR,1000,10,0,15-02-2024,CUST-03528,2
OR202402150000008453,OR,1000,10,0,15-02-2024,CUST-01471,2
OR202402150000008547,OR,1000,10,0,15-02-2024,CUST-00513,2
OR202402150000002627,OR,1000,10,0,15-02-2024,CUST-02615,2
OR202402150000005515,OR,1000,10,0,15-02-2024,CUST-01307,2
OR202402150000002235,OR,1000,10,0,15-02-2024,CUST-00550,2
OR202402150000007113,OR,1000,10,0,15-02-2024,CUST-03254,2
OR202402150000004983,OR,1000,10,0,15-02-2024,CUST-00855,2
OR202402150000007706,OR,1000,10,0,15-02-2024,CUST-01293,2
OR202402150000004337,OR,1000,10,0,15-02-2024,CUST-00384,2
OR202402160000005344,OR,1000,10,0,16-02-2024,CUST-04963,2
OR202402160000008530,OR,1000,10,0,16-02-2024,CUST-02400,2
OR202402160000006257,OR,1000,10,0,16-02-2024,CUST-01250,2
OR202402160000003296,OR,1000,10,0,16-02-2024,CUST-04903,2
OR202402160000005944,OR,1000,10,0,16-02-2024,CUST-04097,2
OR202402160000009543,OR,1000,10,0,16-02-2024,CUST-02086,2
OR202402160000008926,OR,1000,10,0,16-02-2024,CUST-02404,2
OR202402160000008981,OR,1000,10,0,16-02-2024,CUST-01097,2
OR202402160000003381,OR,1000,10,0,16-02-2024,CUST-03795,2
OR202402160000004978,OR,1000,10,0,16-02-2024,CUST-01351,2
OR202402160000002614,OR,1000,10,0,16-02-2024,CUST-01598,2
OR202402160000002302,OR,1000,10,0,16-02-2024,CUST-04022,2
OR202402160000008632,OR,1000,10,0,16-02-2024,CUST-00445,2
OR202402160000005377,OR,1000,10,0,16-02-2024,CUST-04650,2
OR202402160000003075,OR,1000,10,0,16-02-2024,CUST-01517,2
OR202402160000003503,OR,1000,10,0,16-02-2024,CUST-00778,2
OR202402160000008805,OR,1000,10,0,16-02-2024,CUST-00140,2
OR202402160000004277,OR,1000,10,0,16-02-2024,CUST-02997,2
OR202402160000008552,OR,1000,10,0,16-02-2024,CUST-01343,2
OR202402160000002643,OR,1000,10,0,16-02-2024,CUST-02013,2
OR202402160000006203,OR,1000,10,0,16-02-2024,CUST-00538,2
OR202402160000002533,OR,1000,10,0,16-02-2024,CUST-00788,2
OR202402160000008958,OR,1000,10,0,16-02-2024,CUST-01568,2
OR202402190000009869,OR,1000,10,0,19-02-2024,CUST-01823,2
OR202402190000009123,OR,1000,10,0,19-02-2024,CUST-00764,2
OR202402190000007814,OR,1000,10,0,19-02-2024,CUST-00532,2
OR202402190000002880,OR,1000,10,0,19-02-2024,CUST-04207,2
OR202402190000009155,OR,1000,10,0,19-02-2024,CUST-00729,2
OR202402190000007669,OR,1000,10,0,19-02-2024,CUST-02117,2
OR202402190000001794,OR,1000,10,0,19-02-2024,CUST-03146,2
OR202402190000003471,OR,1000,10,0,19-02-2024,CUST-04137,2
OR202402190000003860,OR,1000,10,0,19-02-2024,CUST-03481,2
OR202402190000007285,OR,1000,10,0,19-02-2024,CUST-01816,2
OR202402190000007260,OR,1000,10,0,19-02-2024,CUST-04147,2
OR202402190000003058,OR,1000,10,0,19-02-2024,CUST-02251,2
OR202402190000001234,OR,1000,10,0,19-02-2024,CUST-03615,2
OR202402190000009604,OR,1000,10,0,19-02-2024,CUST-02108,2
OR202402190000005613,OR,1000,10,0,19-02-2024,CUST-00144,2
OR202402200000009181,OR,1000,10,0,20-02-2024,CUST-03803,2
OR202402200000008599,OR,1000,10,0,20-02-2024,CUST-03739,2
OR202402200000007794,OR,1000,10,0,20-02-2024,CUST-04444,2
OR202402200000005350,OR,1000,10,0,20-02-2024,CUST-01050,2
OR202402200000007898,OR,1000,10,0,20-02-2024,CUST-02721,2
OR202402200000002181,OR,1000,10,0,20-02-2024,CUST-01102,2
OR202402200000007054,OR,1000,10,0,20-02-2024,CUST-00622,2
OR202402200000008658,OR,1000,10,0,20-02-2024,CUST-00941,2
OR202402200000007424,OR,1000,10,0,20-02-2024,CUST-03626,2
OR202402200000004851,OR,1000,10,0,20-02-2024,CUST-03746,2
OR202402200000002608,OR,1000,10,0,20-02-2024,CUST-04877,2
OR202402200000007382,OR,1000,10,0,20-02-2024,CUST-02464,2
OR202402200000001554,OR,1000,10,0,20-02-2024,CUST-00228,2
OR202402200000004968,OR,1000,10,0,20-02-2024,CUST-02000,2
OR202402200000009958,OR,1000,10,0,20-02-2024,CUST-00569,2
OR202402200000002797,OR,1000,10,0,20-02-2024,CUST-03259,2
OR202402210000007921,OR,1000,10,0,21-02-2024,CUST-00593,2
OR202402210000009598,OR,1000,10,0,21-02-2024,CUST-03538,2
OR202402210000009247,OR,1000,10,0,21-02-2024,CUST-04981,2
OR202402210000007643,OR,1000,10,0,21-02-2024,CUST-03472,2
OR202402210000004609,OR,1000,10,0,21-02-2024,CUST-01442,2
OR202402210000002248,OR,1000,10,0,21-02-2024,CUST-02519,2
OR202402210000006081,OR,1000,10,0,21-02-2024,CUST-04538,2
OR202402210000004350,OR,1000,10,0,21-02-2024,CUST-03383,2
OR202402210000002592,OR,1000,10,0,21-02-2024,CUST-04746,2
OR202402210000006297,OR,1000,10,0,21-02-2024,CUST-00621,2
OR202402210000007576,OR,1000,10,0,21-02-2024,CUST-01194,2
OR202402210000006358,OR,1000,10,0,21-02-2024,CUST-03269,2
OR202402210000003834,OR,1000,10,0,21-02-2024,CUST-04491,2
OR202402210000001544,OR,1000,10,0,21-02-2024,CUST-04572,2
OR202402210000007642,OR,1000,10,0,21-02-2024,CUST-04387,2
OR202402210000005022,OR,1000,10,0,21-02-2024,CUST-00252,2
OR202402210000002988,OR,1000,10,0,21-02-2024,CUST-00293,2
OR202402210000004393,OR,1000,10,0,21-02-2024,CUST-01143,2
OR202402210000001319,OR,1000,10,0,21-02-2024,CUST-00794,2
OR202402210000009294,OR,1000,10,0,21-02-2024,CUST-03051,2
OR202402210000008959,OR,1000,10,0,21-02-2024,CUST-03264,2
OR202402210000002101,OR,1000,10,0,21-02-2024,CUST-04500,2
OR202402210000002046,OR,1000,10,0,21-02-2024,CUST-03051,2
OR202402210000008991,OR,1000,10,0,21-02-2024,CUST-00690,2
OR202402210000008030,OR,1000,10,0,21-02-2024,CUST-04523,2
OR202402210000004031,OR,1000,10,0,21-02-2024,CUST-03258,2
OR202402210000008940,OR,1000,10,0,21-02-2024,CUST-04646,2
OR202402210000005413,OR,1000,10,0,21-02-2024,CUST-04930,2
OR202402220000003211,OR,1000,10,0,22-02-2024,CUST-03895,2
OR202402220000006638,OR,1000,10,0,22-02-2024,CUST-00601,2
OR202402220000006471,OR,1000,10,0,22-02-2024,CUST-01963,2
OR202402220000004521,OR,1000,10,0,22-02-2024,CUST-00570,2
OR202402220000009791,OR,1000,10,0,22-02-2024,CUST-00776,2
OR202402220000001980,OR,1000,10,0,22-02-2024,CUST-01352,2
OR202402220000007033,OR,1000,10,0,22-02-2024,CUST-01678,2
OR202402220000008677,OR,1000,10,0,22-02-2024,CUST-04422,2
OR202402220000001900,OR,1000,10,0,22-02-2024,CUST-02096,2
OR202402220000006025,OR,1000,10,0,22-02-2024,CUST-02098,2
OR202402220000009149,OR,1000,10,0,22-02-2024,CUST-04292,2
OR202402220000007556,OR,1000,10,0,22-02-2024,CUST-00763,2
OR202402220000001431,OR,1000,10,0,22-02-2024,CUST-01641,2
OR202402220000006473,OR,1000,10,0,22-02-2024,CUST-00630,2
OR202402220000006579,OR,1000,10,0,22-02-2024,CUST-02299,2
OR202402220000005123,OR,1000,10,0,22-02-2024,CUST-01026,2
OR202402220000005304,OR,1000,10,0,22-02-2024,CUST-00384,2
OR202402220000008638,OR,1000,10,0,22-02-2024,CUST-02173,2
OR202402220000002386,OR,1000,10,0,22-02-2024,CUST-03744,2
OR202402220000005533,OR,1000,10,0,22-02-2024,CUST-03076,2
OR202402220000004135,OR,1000,10,0,22-02-2024,CUST-00094,2
OR202402220000003719,OR,1000,10,0,22-02-2024,CUST-03600,2
OR202402220000004211,OR,1000,10,0,22-02-2024,CUST-01809,2
OR202402220000007345,OR,1000,10,0,22-02-2024,CUST-01366,2
OR202402220000008282,OR,1000,10,0,22-02-2024,CUST-02468,2
OR202402220000005812,OR,1000,10,0,22-02-2024,CUST-04304,2
OR202402220000004443,OR,1000,10,0,22-02-2024,CUST-00132,2
OR202402220000003020,OR,1000,10,0,22-02-2024,CUST-03494,2
OR202402220000001893,OR,1000,10,0,22-02-2024,CUST-01730,2
OR202402230000008450,OR,1000,10,0,23-02-2024,CUST-02929,2
OR202402230000007106,OR,1000,10,0,23-02-2024,CUST-03554,2
OR202402230000009657,OR,1000,10,0,23-02-2024,CUST-03562,2
OR202402230000002298,OR,1000,10,0,23-02-2024,CUST-04311,2
OR202402230000009493,OR,1000,10,0,23-02-2024,CUST-00945,2
OR202402230000007190,OR,1000,10,0,23-02-2024,CUST-00578,2
OR202402230000002788,OR,1000,10,0,23-02-2024,CUST-03122,2
OR202402230000002185,OR,1000,10,0,23-02-2024,CUST-01689,2
OR202402230000008035,OR,1000,10,0,23-02-2024,CUST-03860,2
OR202402230000008094,OR,1000,10,0,23-02-2024,CUST-03220,2
OR202402230000004551,OR,1000,10,0,23-02-2024,CUST-01351,2
OR202402230000001313,OR,1000,10,0,23-02-2024,CUST-01841,2
OR202402230000008615,OR,1000,10,0,23-02-2024,CUST-04160,2
OR202402230000005964,OR,1000,10,0,23-02-2024,CUST-00371,2
OR202402230000005712,OR,1000,10,0,23-02-2024,CUST-01589,2
OR202402230000001501,OR,1000,10,0,23-02-2024,CUST-03600,2
OR202402230000002170,OR,1000,10,0,23-02-2024,CUST-01219,2
OR202402230000008607,OR,1000,10,0,23-02-2024,CUST-03873,2
OR202402230000005674,OR,1000,10,0,23-02-2024,CUST-02001,2
OR202402230000004199,OR,1000,10,0,23-02-2024,CUST-01312,2
OR202402230000003840,OR,1000,10,0,23-02-2024,CUST-00668,2
OR202402230000001061,OR,1000,10,0,23-02-2024,CUST-03217,2
OR202402230000005655,OR,1000,10,0,23-02-2024,CUST-00859,2
OR202402230000005142,OR,1000,10,0,23-02-2024,CUST-03748,2
OR202402230000006560,OR,1000,10,0,23-02-2024,CUST-00387,2
OR202402230000005788,OR,1000,10,0,23-02-2024,CUST-03112,2
OR202402230000004700,OR,1000,10,0,23-02-2024,CUST-02425,2
OR202402230000008988,OR,1000,10,0,23-02-2024,CUST-01015,2
OR202402230000007618,OR,1000,10,0,23-02-2024,CUST-01396,2
OR202402260000002216,OR,1000,10,0,26-02-2024,CUST-01067,2
OR202402260000005363,OR,1000,10,0,26-02-2024,CUST-00542,2
OR202402260000004689,OR,1000,10,0,26-02-2024,CUST-01854,2
OR202402260000005045,OR,1000,10,0,26-02-2024,CUST-02305,2
OR202402260000009913,OR,1000,10,0,26-02-2024,CUST-01621,2
OR202402260000006119,OR,1000,10,0,26-02-2024,CUST-02697,2
OR202402260000001988,OR,1000,10,0,26-02-2024,CUST-04617,2
OR202402260000002802,OR,1000,10,0,26-02-2024,CUST-02486,2
OR202402260000005900,OR,1000,10,0,26-02-2024,CUST-00985,2
OR202402260000008830,OR,1000,10,0,26-02-2024,CUST-01328,2
OR202402260000002657,OR,1000,10,0,26-02-2024,CUST-04289,2
OR202402260000003939,OR,1000,10,0,26-02-2024,CUST-02149,2
OR202402260000004507,OR,1000,10,0,26-02-2024,CUST-02363,2
OR202402260000007747,OR,1000,10,0,26-02-2024,CUST-01780,2
OR202402260000009416,OR,1000,10,0,26-02-2024,CUST-00982,2
OR202402260000009022,OR,1000,10,0,26-02-2024,CUST-02412,2
OR202402260000009722,OR,1000,10,0,26-02-2024,CUST-01105,2
OR202402260000005343,OR,1000,10,0,26-02-2024,CUST-04616,2
OR202402260000004236,OR,1000,10,0,26-02-2024,CUST-02130,2
OR202402260000004065,OR,1000,10,0,26-02-2024,CUST-01028,2
OR202402260000005342,OR,1000,10,0,26-02-2024,CUST-03865,2
OR202402260000007772,OR,1000,10,0,26-02-2024,CUST-01511,2
OR202402260000002411,OR,1000,10,0,26-02-2024,CUST-04390,2
OR202402260000003926,OR,1000,10,0,26-02-2024,CUST-04604,2
OR202402260000007475,OR,1000,10,0,26-02-2024,CUST-04015,2
OR202402260000006895,OR,1000,10,0,26-02-2024,CUST-00952,2
OR202402270000004421,OR,1000,10,0,27-02-2024,CUST-04880,2
OR202402270000007339,OR,1000,10,0,27-02-2024,CUST-02688,2
OR202402270000002622,OR,1000,10,0,27-02-2024,CUST-02808,2
OR202402270000008530,OR,1000,10,0,27-02-2024,CUST-03969,2
OR202402270000004198,OR,1000,10,0,27-02-2024,CUST-01445,2
OR202402270000001883,OR,1000,10,0,27-02-2024,CUST-01131,2
OR202402270000007395,OR,1000,10,0,27-02-2024,CUST-00088,2
OR202402270000002563,OR,1000,10,0,27-02-2024,CUST-04207,2
OR202402270000008962,OR,1000,10,0,27-02-2024,CUST-04060,2
OR202402270000004559,OR,1000,10,0,27-02-2024,CUST-01302,2
OR202402270000004114,OR,1000,10,0,27-02-2024,CUST-04363,2
OR202402270000005479,OR,1000,10,0,27-02-2024,CUST-00463,2
OR202402270000009200,OR,1000,10,0,27-02-2024,CUST-03875,2
OR202402270000002764,OR,1000,10,0,27-02-2024,CUST-03918,2
OR202402270000008688,OR,1000,10,0,27-02-2024,CUST-00551,2
OR202402270000002976,OR,1000,10,0,27-02-2024,CUST-01211,2
OR202402270000009179,OR,1000,10,0,27-02-2024,CUST-03100,2
OR202402270000001501,OR,1000,10,0,27-02-2024,CUST-01359,2
OR202402270000002988,OR,1000,10,0,27-02-2024,CUST-03138,2
OR202402270000003691,OR,1000,10,0,27-02-2024,CUST-00156,2
OR202402270000002749,OR,1000,10,0,27-02-2024,CUST-03775,2
OR202402280000001426,OR,1000,10,0,28-02-2024,CUST-03758,2
OR202402280000001400,OR,1000,10,0,28-02-2024,CUST-01647,2
OR202402280000005675,OR,1000,10,0,28-02-2024,CUST-01828,2
OR202402280000006353,OR,1000,10,0,28-02-2024,CUST-02715,2
OR202402280000003584,OR,1000,10,0,28-02-2024,CUST-00573,2
OR202402280000006942,OR,1000,10,0,28-02-2024,CUST-00304,2
OR202402280000004473,OR,1000,10,0,28-02-2024,CUST-03153,2
OR202402280000004627,OR,1000,10,0,28-02-2024,CUST-00791,2
OR202402280000006415,OR,1000,10,0,28-02-2024,CUST-02760,2
OR202402280000004430,OR,1000,10,0,28-02-2024,CUST-01880,2
OR202402280000001515,OR,1000,10,0,28-02-2024,CUST-01539,2
OR202402280000007512,OR,1000,10,0,28-02-2024,CUST-00433,2
OR202402280000009418,OR,1000,10,0,28-02-2024,CUST-03139,2
OR202402280000004951,OR,1000,10,0,28-02-2024,CUST-00957,2
OR202402280000002059,OR,1000,10,0,28-02-2024,CUST-01982,2
OR202402280000009815,OR,1000,10,0,28-02-2024,CUST-01321,2
OR202402280000009275,OR,1000,10,0,28-02-2024,CUST-04342,2
OR202402280000002529,OR,1000,10,0,28-02-2024,CUST-03325,2
OR202402280000003423,OR,1000,10,0,28-02-2024,CUST-01097,2
OR202402280000008434,OR,1000,10,0,28-02-2024,CUST-01705,2
OR202402290000005784,OR,1000,10,0,29-02-2024,CUST-01534,2
OR202402290000004001,OR,1000,10,0,29-02-2024,CUST-02694,2
OR202402290000005071,OR,1000,10,0,29-02-2024,CUST-03445,2
OR202402290000002396,OR,1000,10,0,29-02-2024,CUST-00114,2
OR202402290000003579,OR,1000,10,0,29-02-2024,CUST-01718,2
OR202402290000009179,OR,1000,10,0,29-02-2024,CUST-02585,2
OR202402290000009769,OR,1000,10,0,29-02-2024,CUST-01076,2
OR202402290000008472,OR,1000,10,0,29-02-2024,CUST-02571,2
OR202402290000006855,OR,1000,10,0,29-02-2024,CUST-04899,2
OR202402290000009245,OR,1000,10,0,29-02-2024,CUST-01713,2
OR202402290000009352,OR,1000,10,0,29-02-2024,CUST-02933,2
OR202402290000006491,OR,1000,10,0,29-02-2024,CUST-02633,2
OR202402290000005293,OR,1000,10,0,29-02-2024,CUST-00460,2
OR202402290000002098,OR,1000,10,0,29-02-2024,CUST-00672,2
OR202402290000002039,OR,1000,10,0,29-02-2024,CUST-02699,2
OR202402290000004883,OR,1000,10,0,29-02-2024,CUST-04464,2
OR202402290000009389,OR,1000,10,0,29-02-2024,CUST-00194,2
OR202402290000004954,OR,1000,10,0,29-02-2024,CUST-00565,2
OR202402290000002536,OR,1000,10,0,29-02-2024,CUST-01541,2
OR202402290000007069,OR,1000,10,0,29-02-2024,CUST-04175,2
OR202402290000009204,OR,1000,10,0,29-02-2024,CUST-04570,2
OR202403010000003993,OR,1000,10,0,01-03-2024,CUST-00758,3
OR202403010000005916,OR,1000,10,0,01-03-2024,CUST-02942,3
OR202403010000005529,OR,1000,10,0,01-03-2024,CUST-04754,3
OR202403010000001079,OR,1000,10,0,01-03-2024,CUST-02610,3
OR202403010000005723,OR,1000,10,0,01-03-2024,CUST-02247,3
OR202403010000006667,OR,1000,10,0,01-03-2024,CUST-00684,3
OR202403010000003213,OR,1000,10,0,01-03-2024,CUST-03500,3
OR202403010000008505,OR,1000,10,0,01-03-2024,CUST-02919,3
OR202403010000001910,OR,1000,10,0,01-03-2024,CUST-02616,3
OR202403010000006420,OR,1000,10,0,01-03-2024,CUST-04616,3
OR202403010000003844,OR,1000,10,0,01-03-2024,CUST-02255,3
OR202403010000008140,OR,1000,10,0,01-03-2024,CUST-04216,3
OR202403010000009636,OR,1000,10,0,01-03-2024,CUST-02453,3
OR202403010000001916,OR,1000,10,0,01-03-2024,CUST-00770,3
OR202403010000007035,OR,1000,10,0,01-03-2024,CUST-02537,3
OR202403010000005845,OR,1000,10,0,01-03-2024,CUST-02053,3
OR202403010000008852,OR,1000,10,0,01-03-2024,CUST-04261,3
OR202403010000006818,OR,1000,10,0,01-03-2024,CUST-03381,3
OR202403010000008519,OR,1000,10,0,01-03-2024,CUST-02621,3
OR202403010000003422,OR,1000,10,0,01-03-2024,CUST-02817,3
OR202403010000004985,OR,1000,10,0,01-03-2024,CUST-02064,3
OR202403010000007056,OR,1000,10,0,01-03-2024,CUST-00957,3
OR202403010000007302,OR,1000,10,0,01-03-2024,CUST-01020,3
OR202403040000001824,OR,1000,10,0,04-03-2024,CUST-02222,3
OR202403040000002372,OR,1000,10,0,04-03-2024,CUST-01833,3
OR202403040000008943,OR,1000,10,0,04-03-2024,CUST-01064,3
OR202403040000003674,OR,1000,10,0,04-03-2024,CUST-00958,3
OR202403040000005361,OR,1000,10,0,04-03-2024,CUST-01477,3
OR202403040000007943,OR,1000,10,0,04-03-2024,CUST-01600,3
OR202403040000005691,OR,1000,10,0,04-03-2024,CUST-04109,3
OR202403040000002184,OR,1000,10,0,04-03-2024,CUST-04042,3
OR202403040000005461,OR,1000,10,0,04-03-2024,CUST-00337,3
OR202403040000007992,OR,1000,10,0,04-03-2024,CUST-04591,3
OR202403040000003709,OR,1000,10,0,04-03-2024,CUST-01735,3
OR202403040000006965,OR,1000,10,0,04-03-2024,CUST-01649,3
OR202403040000008013,OR,1000,10,0,04-03-2024,CUST-00971,3
OR202403040000008063,OR,1000,10,0,04-03-2024,CUST-02928,3
OR202403040000005296,OR,1000,10,0,04-03-2024,CUST-00740,3
OR202403040000002625,OR,1000,10,0,04-03-2024,CUST-04494,3
OR202403040000001403,OR,1000,10,0,04-03-2024,CUST-01036,3
OR202403040000005622,OR,1000,10,0,04-03-2024,CUST-04817,3
OR202403040000001913,OR,1000,10,0,04-03-2024,CUST-02050,3
OR202403040000001463,OR,1000,10,0,04-03-2024,CUST-04151,3
OR202403040000002388,OR,1000,10,0,04-03-2024,CUST-00079,3
OR202403040000001271,OR,1000,10,0,04-03-2024,CUST-00222,3
OR202403040000004678,OR,1000,10,0,04-03-2024,CUST-04444,3
OR202403040000001638,OR,1000,10,0,04-03-2024,CUST-02823,3
OR202403040000001529,OR,1000,10,0,04-03-2024,CUST-04724,3
OR202403040000006350,OR,1000,10,0,04-03-2024,CUST-04742,3
OR202403040000002379,OR,1000,10,0,04-03-2024,CUST-02029,3
OR202403050000006519,OR,1000,10,0,05-03-2024,CUST-01940,3
OR202403050000007610,OR,1000,10,0,05-03-2024,CUST-04012,3
OR202403050000003083,OR,1000,10,0,05-03-2024,CUST-04523,3
OR202403050000007066,OR,1000,10,0,05-03-2024,CUST-02805,3
OR202403050000005982,OR,1000,10,0,05-03-2024,CUST-04922,3
OR202403050000003984,OR,1000,10,0,05-03-2024,CUST-02848,3
OR202403050000004911,OR,1000,10,0,05-03-2024,CUST-03019,3
OR202403050000007365,OR,1000,10,0,05-03-2024,CUST-01495,3
OR202403050000001475,OR,1000,10,0,05-03-2024,CUST-00131,3
OR202403050000006058,OR,1000,10,0,05-03-2024,CUST-03716,3
OR202403050000003605,OR,1000,10,0,05-03-2024,CUST-00817,3
OR202403050000004050,OR,1000,10,0,05-03-2024,CUST-00151,3
OR202403050000002966,OR,1000,10,0,05-03-2024,CUST-02167,3
OR202403050000002915,OR,1000,10,0,05-03-2024,CUST-01647,3
OR202403050000003216,OR,1000,10,0,05-03-2024,CUST-04480,3
OR202403050000007788,OR,1000,10,0,05-03-2024,CUST-01954,3
OR202403050000002366,OR,1000,10,0,05-03-2024,CUST-04061,3
OR202403050000006760,OR,1000,10,0,05-03-2024,CUST-00503,3
OR202403050000002073,OR,1000,10,0,05-03-2024,CUST-01411,3
OR202403050000007189,OR,1000,10,0,05-03-2024,CUST-00387,3
OR202403050000001262,OR,1000,10,0,05-03-2024,CUST-01954,3
OR202403050000005513,OR,1000,10,0,05-03-2024,CUST-02138,3
OR202403060000001396,OR,1000,10,0,06-03-2024,CUST-03933,3
OR202403060000005093,OR,1000,10,0,06-03-2024,CUST-03839,3
OR202403060000007298,OR,1000,10,0,06-03-2024,CUST-00148,3
OR202403060000004767,OR,1000,10,0,06-03-2024,CUST-04907,3
OR202403060000005718,OR,1000,10,0,06-03-2024,CUST-00268,3
