material_id,plant_id,storage_location,unrestricted_stock,quality_insp,blocked_stock,safety_stock,last_count_date
MAT-00939,5,A001,1023,18,0,143,
MAT-00939,5,WH01,700,4,0,105,
MAT-00940,1,WH02,708,37,0,97,
MAT-00940,1,A001,1237.5,11,0,165,
MAT-00940,2,B001,283,1,0,40,
MAT-00940,2,C001,944.5,41,0,130,
MAT-00940,3,B001,1286,31,0,176,
MAT-00940,3,WH02,1168,33,0,157,
MAT-00940,4,WH01,913,27,0,126,
MAT-00940,4,WH02,965.5,42,0,131,
MAT-00940,5,WH02,339.5,1,0,50,
MAT-00940,5,C001,136.5,14,0,24,
MAT-00941,1,B001,1561.5,21,0,186,
MAT-00941,1,WH01,241.5,41,0,32,
MAT-00941,2,B001,1498.5,20,0,200,
MAT-00941,2,A001,364.5,16,0,49,
MAT-00941,3,A001,568.5,48,0,76,
MAT-00941,3,WH02,397,2,0,54,
MAT-00941,4,WH01,723,6,0,96,
MAT-00941,4,WH02,1320.5,14,0,185,
MAT-00941,5,B001,401,36,0,56,
MAT-00941,5,C001,543.5,38,0,78,
MAT-00942,1,C001,787.5,3,0,109,
MAT-00942,1,WH01,505,45,0,71,
MAT-00942,2,WH02,1474.5,44,0,197,
MAT-00942,2,WH01,244,1,0,34,
MAT-00942,3,WH02,1357.5,40,0,181,
MAT-00942,3,C001,1098,36,0,159,
MAT-00942,4,B001,232.5,19,0,31,
MAT-00942,4,WH01,1336.5,20,0,178,
MAT-00942,5,B001,982.5,28,0,131,
MAT-00942,5,WH01,752.5,4,0,101,
MAT-00943,1,B001,957.5,31,0,104,
MAT-00943,1,WH01,726.5,9,0,97,
MAT-00943,2,A001,651.5,19,0,89,
MAT-00943,2,B001,1119,20,0,149,
MAT-00943,3,WH01,494.5,46,0,77,
MAT-00943,3,A001,423,7,0,66,
MAT-00943,4,C001,1171.5,32,0,156,
MAT-00943,4,B001,1111.5,12,0,148,
MAT-00943,5,C001,453,4,0,70,
MAT-00943,5,WH02,409,3,0,56,
MAT-00944,1,A001,1429,2,0,138,
MAT-00944,1,C001,584.5,3,0,84,
MAT-00944,2,A001,561,6,0,77,
MAT-00944,2,B001,1189.5,28,0,159,
MAT-00944,3,A001,1061,45,0,103,
MAT-00944,3,B001,450.5,11,0,71,
MAT-00944,4,B001,1260,15,0,168,
MAT-00944,4,WH01,481,4,0,64,
MAT-00944,5,B001,1371,40,0,187,
MAT-00944,5,C001,356,19,0,50,
MAT-00945,1,A001,1111.5,28,0,148,
MAT-00945,1,C001,339,32,0,45,
MAT-00945,2,WH02,1439,25,0,198,
MAT-00945,2,WH01,349,4,0,53,
MAT-00945,3,WH01,1533,42,0,144,
MAT-00945,3,WH02,1401,46,0,187,
MAT-00945,4,C001,1098.5,39,0,151,
MAT-00945,4,B001,563.5,6,0,56,
MAT-00945,5,A001,825,8,0,121,
MAT-00945,5,WH02,899.5,17,0,121,
MAT-00946,1,WH02,246,45,0,36,
MAT-00946,1,B001,589,5,0,90,
MAT-00946,2,WH01,156,46,0,24,
MAT-00946,2,C001,817,43,0,120,
MAT-00946,3,WH02,479.5,5,0,68,
MAT-00946,3,WH01,495,9,0,66,
MAT-00946,4,C001,1167,46,0,156,
MAT-00946,4,A001,509.5,37,0,76,
MAT-00946,5,WH01,1105.5,26,0,147,
MAT-00946,5,A001,1146.5,41,0,163,
MAT-00947,1,C001,1459,25,0,145,
MAT-00947,1,A001,751.5,10,0,100,
MAT-00947,2,WH01,557,22,0,76,
MAT-00947,2,A001,891.5,3,0,119,
MAT-00947,3,WH01,1209,34,0,161,
MAT-00947,3,C001,1207.5,27,0,161,
MAT-00947,4,WH02,1144,49,0,53,
MAT-00947,4,WH01,1450.5,13,0,193,
MAT-00947,5,WH01,1219.5,48,0,163,
MAT-00947,5,C001,805.5,29,0,112,
MAT-00948,1,A001,337.5,11,0,45,
MAT-00948,1,WH01,208.5,36,0,33,
MAT-00948,2,WH02,1444,44,0,195,
MAT-00948,2,B001,1156.5,38,0,154,
MAT-00948,3,A001,732,46,0,98,
MAT-00948,3,WH01,1702,30,0,172,
MAT-00948,4,A001,1106,0,0,150,
MAT-00948,4,WH01,151.5,8,0,20,
MAT-00948,5,B001,1198.5,27,0,138,
MAT-00948,5,WH01,1339.5,10,0,179,
MAT-00949,1,C001,638,11,0,89,
MAT-00949,1,WH02,829.5,32,0,111,
MAT-00949,2,C001,150,44,0,20,
MAT-00949,2,B001,165,14,0,22,
MAT-00949,3,WH02,879,40,0,122,
MAT-00949,3,WH01,1307,2,0,174,
MAT-00949,4,WH01,783.5,21,0,107,
MAT-00949,4,C001,1429.5,36,0,191,
MAT-00949,5,C001,1161,48,0,155,
MAT-00949,5,A001,1401.5,34,0,195,
MAT-00950,1,WH01,1054.5,41,0,143,
MAT-00950,1,C001,933.5,31,0,125,
MAT-00950,2,C001,1489.5,11,0,163,
MAT-00950,2,B001,160.5,13,0,21,
MAT-00950,3,WH02,686,24,0,54,
MAT-00950,3,B001,914,25,0,133,
MAT-00950,4,WH02,149,41,0,25,
MAT-00950,4,WH01,1584.5,13,0,160,
MAT-00950,5,WH01,721.5,47,0,96,
MAT-00950,5,C001,1366.5,31,0,182,
MAT-00951,1,WH02,1356,18,0,181,
MAT-00951,1,C001,652.5,30,0,87,
MAT-00951,2,WH01,650.5,0,0,64,
MAT-00951,2,C001,1039.5,9,0,139,
MAT-00951,3,C001,562,13,0,79,
MAT-00951,3,WH01,164,32,0,24,
MAT-00951,4,A001,273,9,0,46,
MAT-00951,4,B001,366.5,22,0,55,
MAT-00951,5,WH01,178.5,16,0,24,
MAT-00951,5,C001,265.5,8,0,35,
MAT-00952,1,B001,753,19,0,100,
MAT-00952,1,WH01,1530,15,0,174,
MAT-00952,2,C001,1416.5,17,0,137,
MAT-00952,2,A001,1437,20,0,192,
MAT-00952,3,C001,711.5,6,0,67,
MAT-00952,3,WH01,569.5,49,0,79,
MAT-00952,4,WH02,1113.5,27,0,155,
MAT-00952,4,B001,735,11,0,106,
MAT-00952,5,B001,1456.5,28,0,121,
MAT-00952,5,C001,759,0,0,108,
MAT-00953,1,B001,1324,43,0,185,
MAT-00953,1,WH02,916,3,0,123,
MAT-00953,2,WH01,243,3,0,32,
MAT-00953,2,A001,339.5,16,0,49,
MAT-00953,3,C001,568.5,7,0,76,
MAT-00953,3,WH01,1070,29,0,149,
MAT-00953,4,WH02,1018,38,0,142,
MAT-00953,4,B001,1758,24,0,192,
MAT-00953,5,WH02,1456.5,15,0,143,
MAT-00953,5,WH01,1159.5,48,0,155,
MAT-00954,1,B001,526.5,32,0,70,
MAT-00954,1,WH02,426,46,0,60,
MAT-00954,2,B001,1665,27,0,188,
MAT-00954,2,WH01,960.5,32,0,133,
MAT-00954,3,B001,1147,37,0,127,
MAT-00954,3,WH01,1296.5,33,0,182,
MAT-00954,4,B001,1102.5,7,0,125,
MAT-00954,4,C001,820,13,0,112,
MAT-00954,5,WH02,976.5,6,0,130,
MAT-00954,5,WH01,730.5,22,0,97,
MAT-00955,1,B001,521.5,21,0,71,
MAT-00955,1,WH02,195,31,0,28,
MAT-00955,2,WH02,841.5,34,0,118,
MAT-00955,2,B001,903,14,0,120,
MAT-00955,3,C001,297,37,0,43,
MAT-00955,3,B001,1077,33,0,144,
MAT-00955,4,A001,1366,16,0,126,
MAT-00955,4,WH01,1043.5,25,0,142,
MAT-00955,5,A001,419.5,18,0,63,
MAT-00955,5,B001,420,38,0,56,
MAT-00956,1,WH02,210,34,0,32,
MAT-00956,1,C001,943,29,0,101,
MAT-00956,2,B001,777,42,0,104,
MAT-00956,2,WH02,1091,27,0,149,
MAT-00956,3,B001,208.5,28,0,31,
MAT-00956,3,A001,701.5,28,0,103,
MAT-00956,4,WH01,1590.5,49,0,185,
MAT-00956,4,WH02,939.5,26,0,130,
MAT-00956,5,WH01,1227,38,0,164,
MAT-00956,5,B001,841.5,4,0,119,
MAT-00957,1,WH02,1241.5,2,0,145,
MAT-00957,1,A001,607.5,41,0,93,
MAT-00957,2,WH02,631.5,27,0,74,
MAT-00957,2,WH01,919.5,50,0,123,
MAT-00957,3,WH02,471,2,0,64,
MAT-00957,3,B001,705,13,0,94,
MAT-00957,4,WH01,176.5,42,0,29,
MAT-00957,4,C001,801,10,0,107,
MAT-00957,5,C001,745.5,7,0,99,
MAT-00957,5,B001,555,45,0,31,
MAT-00958,1,B001,382.5,17,0,51,
MAT-00958,1,WH02,1211.5,44,0,134,
MAT-00958,2,WH01,554,24,0,58,
MAT-00958,2,WH02,632,6,0,92,
MAT-00958,3,WH02,1710,38,0,180,
MAT-00958,3,C001,319.5,39,0,43,
MAT-00958,4,WH02,1305,25,0,174,
MAT-00958,4,WH01,269.5,13,0,37,
MAT-00958,5,B001,181.5,25,0,24,
MAT-00958,5,C001,767.5,23,0,69,
MAT-00959,1,WH01,830,29,0,74,
MAT-00959,1,B001,682,13,0,102,
MAT-00959,2,WH02,880.5,48,0,117,
MAT-00959,2,C001,375,25,0,50,
MAT-00959,3,WH02,190.5,0,0,27,
MAT-00959,3,C001,1040,8,0,115,
MAT-00959,4,WH02,1444.5,14,0,193,
MAT-00959,4,C001,930,41,0,124,
MAT-00959,5,C001,190.5,37,0,25,
MAT-00959,5,A001,1035,37,0,147,
MAT-00960,1,WH02,816,43,0,109,
MAT-00960,1,WH01,1224,36,0,163,
MAT-00960,2,B001,1108,20,0,152,
MAT-00960,2,C001,1209,1,0,161,
MAT-00960,3,C001,1431,17,0,198,
MAT-00960,3,A001,1096.5,1,0,146,
MAT-00960,4,C001,1295.5,14,0,173,
MAT-00960,4,WH01,642.5,46,0,91,
MAT-00960,5,WH02,648.5,17,0,97,
MAT-00960,5,WH01,719.5,18,0,66,
MAT-00961,1,C001,716,18,0,98,
MAT-00961,1,B001,1047.5,36,0,147,
MAT-00961,2,WH01,1299,3,0,166,
MAT-00961,2,A001,898.5,31,0,120,
MAT-00961,3,WH02,850.5,9,0,113,
MAT-00961,3,WH01,379.5,10,0,51,
MAT-00961,4,B001,621,24,0,83,
MAT-00961,4,WH01,1583.5,43,0,169,
MAT-00961,5,A001,642.5,15,0,69,
MAT-00961,5,C001,347,0,0,27,
MAT-00962,1,B001,166.5,8,0,22,
MAT-00962,1,WH01,1353.5,49,0,114,
MAT-00962,2,C001,1447,30,0,195,
MAT-00962,2,A001,1443,26,0,192,
MAT-00962,3,WH02,1323,44,0,176,
MAT-00962,3,WH01,810.5,44,0,109,
MAT-00962,4,WH02,1414,34,0,195,
MAT-00962,4,B001,1164,2,0,162,
MAT-00962,5,C001,537,22,0,72,
MAT-00962,5,A001,519,35,0,69,
MAT-00963,1,WH01,281.5,27,0,44,
MAT-00963,1,A001,942,4,0,126,
MAT-00963,2,B001,887.5,21,0,122,
MAT-00963,2,A001,1482.5,0,0,199,
MAT-00963,3,A001,703,39,0,102,
MAT-00963,3,WH02,1468.5,49,0,196,
MAT-00963,4,WH02,684,23,0,91,
MAT-00963,4,A001,949,22,0,128,
MAT-00963,5,WH02,1423.5,37,0,197,
MAT-00963,5,B001,1121.5,10,0,155,
MAT-00964,1,B001,543,20,0,72,
MAT-00964,1,C001,696,27,0,93,
MAT-00964,2,C001,475.5,11,0,63,
MAT-00964,2,B001,290,6,0,46,
MAT-00964,3,C001,579,49,0,77,
MAT-00964,3,WH02,277.5,12,0,37,
MAT-00964,4,WH02,1156.5,5,0,154,
MAT-00964,4,C001,835.5,25,0,111,
MAT-00964,5,WH02,469.5,3,0,63,
MAT-00964,5,B001,678,35,0,69,
MAT-00965,1,A001,816,37,0,109,
MAT-00965,1,C001,650,37,0,87,
MAT-00965,2,A001,151.5,22,0,23,
MAT-00965,2,WH01,1282.5,42,0,171,
MAT-00965,3,WH01,1237.5,4,0,165,
MAT-00965,3,C001,213.5,27,0,23,
MAT-00965,4,B001,259,41,0,43,
MAT-00965,4,WH01,1356,4,0,181,
MAT-00965,5,B001,660,2,0,80,
MAT-00965,5,WH01,1141.5,32,0,164,
MAT-00966,1,A001,814,12,0,113,
MAT-00966,1,WH02,294.5,43,0,25,
MAT-00966,2,WH01,1372,33,0,190,
MAT-00966,2,B001,349,4,0,50,
MAT-00966,3,C001,300.5,34,0,47,
MAT-00966,3,WH02,826.5,33,0,110,
MAT-00966,4,WH02,862,32,0,48,
MAT-00966,4,WH01,1133,15,0,138,
MAT-00966,5,A001,967.5,18,0,133,
MAT-00966,5,B001,537.5,23,0,31,
MAT-00967,1,B001,855,22,0,123,
MAT-00967,1,A001,222,20,0,30,
MAT-00967,2,WH01,1370.5,12,0,135,
MAT-00967,2,A001,1242.5,6,0,172,
MAT-00967,3,WH02,379.5,41,0,51,
MAT-00967,3,A001,770,3,0,104,
MAT-00967,4,C001,1271,33,0,172,
MAT-00967,4,WH02,935,26,0,136,
MAT-00967,5,C001,1531.5,35,0,145,
MAT-00967,5,WH02,214.5,35,0,34,
MAT-00968,1,C001,172.5,38,0,23,
MAT-00968,1,WH02,1458,15,0,199,
MAT-00968,2,WH02,672.5,19,0,92,
MAT-00968,2,WH01,855,4,0,114,
MAT-00968,3,WH02,879.5,41,0,122,
MAT-00968,3,B001,1404,3,0,193,
MAT-00968,4,C001,854,29,0,124,
MAT-00968,4,WH02,585.5,33,0,83,
MAT-00968,5,WH01,652,25,0,89,
MAT-00968,5,A001,957.5,9,0,98,
MAT-00969,1,B001,1467,50,0,196,
MAT-00969,1,A001,1746,3,0,169,
MAT-00969,2,C001,92,37,0,21,
MAT-00969,2,WH01,1146,19,0,153,
MAT-00969,3,C001,1659,6,0,198,
MAT-00969,3,WH01,703.5,0,0,94,
MAT-00969,4,A001,1401,49,0,192,
MAT-00969,4,B001,1596,49,0,158,
MAT-00969,5,B001,134.5,26,0,31,
MAT-00969,5,C001,706,40,0,101,
MAT-00970,1,C001,1120.5,3,0,109,
MAT-00970,1,WH01,1359,23,0,193,
MAT-00970,2,A001,1024,1,0,146,
MAT-00970,2,C001,1396,32,0,191,
MAT-00970,3,C001,1218,29,0,162,
MAT-00970,3,WH02,994,21,0,108,
MAT-00970,4,WH01,1417.5,30,0,189,
MAT-00970,4,B001,1029,44,0,137,
MAT-00970,5,B001,1074,19,0,143,
MAT-00970,5,A001,864.5,17,0,120,
MAT-00971,1,B001,370.5,36,0,51,
MAT-00971,1,WH01,1413.5,37,0,193,
MAT-00971,2,A001,882.5,9,0,87,
MAT-00971,2,B001,250,44,0,37,
MAT-00971,3,WH02,1342.5,1,0,185,
MAT-00971,3,WH01,1029,7,0,141,
MAT-00971,4,A001,758,27,0,113,
MAT-00971,4,B001,1300,17,0,180,
MAT-00971,5,WH01,1321,49,0,176,
MAT-00971,5,A001,1485,19,0,198,
MAT-00972,1,B001,1408.5,41,0,158,
MAT-00972,1,C001,496.5,10,0,67,
MAT-00972,2,A001,216,40,0,35,
MAT-00972,2,WH02,1487,3,0,139,
MAT-00972,3,B001,1144.5,26,0,153,
MAT-00972,3,WH01,1319,43,0,176,
MAT-00972,4,B001,871,28,0,119,
MAT-00972,4,WH02,444,40,0,59,
MAT-00972,5,WH02,1345.5,14,0,180,
MAT-00972,5,A001,1416,50,0,195,
MAT-00973,1,B001,1079,34,0,145,
MAT-00973,1,A001,824.5,6,0,70,
MAT-00973,2,C001,361,15,0,53,
MAT-00973,2,WH02,868,34,0,120,
MAT-00973,3,A001,681,24,0,83,
MAT-00973,3,B001,444,12,0,64,
MAT-00973,4,B001,631,40,0,74,
MAT-00973,4,WH01,467.5,23,0,51,
MAT-00973,5,WH01,727.5,35,0,103,
MAT-00973,5,C001,753,26,0,100,
MAT-00974,1,WH02,1294.5,42,0,173,
MAT-00974,1,A001,661.5,35,0,88,
MAT-00974,2,A001,160,45,0,30,
MAT-00974,2,WH02,667,35,0,94,
MAT-00974,3,WH02,1215,48,0,163,
MAT-00974,3,C001,461,34,0,64,
MAT-00974,4,A001,870,23,0,116,
MAT-00974,4,C001,1448.5,3,0,197,
MAT-00974,5,A001,524,14,0,75,
MAT-00974,5,C001,1201.5,34,0,160,
MAT-00975,1,C001,978.5,6,0,131,
MAT-00975,1,WH01,1007.5,40,0,135,
MAT-00975,2,A001,1167,39,0,113,
MAT-00975,2,WH01,1152.5,17,0,166,
MAT-00975,3,WH02,1353,18,0,184,
MAT-00975,3,A001,964.5,33,0,129,
MAT-00975,4,A001,1177.5,48,0,157,
MAT-00975,4,C001,1495.5,40,0,193,
MAT-00975,5,A001,481.5,27,0,75,
MAT-00975,5,C001,774,5,0,103,
MAT-00976,1,WH02,519,7,0,72,
MAT-00976,1,C001,798.5,5,0,113,
MAT-00976,2,A001,1482,26,0,198,
MAT-00976,2,WH02,708,26,0,94,
MAT-00976,3,B001,690,27,0,100,
MAT-00976,3,WH01,958.5,35,0,130,
MAT-00976,4,C001,1465.5,50,0,195,
MAT-00976,4,WH02,1067.5,42,0,84,
MAT-00976,5,C001,1320.5,40,0,179,
MAT-00976,5,B001,1114.5,25,0,160,
MAT-00977,1,B001,1340.5,31,0,184,
MAT-00977,1,WH01,800.5,27,0,107,
MAT-00977,2,C001,1057.5,38,0,147,
MAT-00977,2,WH02,213,10,0,29,
MAT-00977,3,B001,948,49,0,78,
MAT-00977,3,C001,1653,8,0,183,
MAT-00977,4,B001,1505,27,0,191,
MAT-00977,4,A001,414.5,11,0,57,
MAT-00977,5,WH01,559.5,32,0,75,
MAT-00977,5,WH02,1449,19,0,193,
MAT-00978,1,WH02,958.5,41,0,128,
MAT-00978,1,A001,715.5,6,0,100,
MAT-00978,2,C001,396,35,0,53,
MAT-00978,2,WH01,943.5,14,0,126,
MAT-00978,3,WH01,1232.5,21,0,166,
MAT-00978,3,B001,927,3,0,130,
MAT-00978,4,C001,746.5,5,0,61,
MAT-00978,4,B001,1141,23,0,155,
MAT-00978,5,A001,268.5,43,0,36,
MAT-00978,5,B001,451.5,22,0,60,
MAT-00979,1,WH01,1401,6,0,187,
MAT-00979,1,A001,829,0,0,111,
MAT-00979,2,B001,898,18,0,124,
MAT-00979,2,WH01,879,12,0,117,
MAT-00979,3,C001,847.5,36,0,113,
MAT-00979,3,WH02,1312.5,12,0,181,
MAT-00979,4,WH01,1241,11,0,173,
MAT-00979,4,B001,498,49,0,66,
MAT-00979,5,WH02,845,48,0,119,
MAT-00979,5,A001,733.5,4,0,98,
MAT-00980,1,WH02,1005,10,0,134,
MAT-00980,1,WH01,839,22,0,55,
MAT-00980,2,WH02,1379,33,0,156,
MAT-00980,2,C001,1376.5,17,0,187,
MAT-00980,3,B001,452,40,0,64,
MAT-00980,3,A001,1226,48,0,164,
MAT-00980,4,C001,616.5,0,0,82,
MAT-00980,4,WH01,960,28,0,128,
MAT-00980,5,C001,570,1,0,76,
MAT-00980,5,WH01,1479,28,0,197,
MAT-00981,1,B001,324.5,36,0,51,
MAT-00981,1,WH01,1156.5,26,0,149,
MAT-00981,2,A001,659.5,26,0,91,
MAT-00981,2,WH01,671.5,28,0,90,
MAT-00981,3,WH01,1130,7,0,99,
MAT-00981,3,A001,876,15,0,124,
MAT-00981,4,C001,339,21,0,50,
MAT-00981,4,WH02,301.5,5,0,45,
MAT-00981,5,WH02,1349.5,20,0,142,
MAT-00981,5,A001,847,21,0,73,
MAT-00982,1,C001,1375.5,42,0,140,
MAT-00982,1,A001,318.5,18,0,46,
MAT-00982,2,A001,348,32,0,46,
MAT-00982,2,C001,813,15,0,108,
MAT-00982,3,C001,90,4,0,21,
MAT-00982,3,WH02,772,49,0,107,
MAT-00982,4,A001,223.5,41,0,30,
MAT-00982,4,WH01,1174.5,24,0,157,
MAT-00982,5,C001,906.5,19,0,82,
MAT-00982,5,A001,601.5,13,0,87,
MAT-00983,1,B001,1207.5,22,0,161,
MAT-00983,1,WH01,1345.5,11,0,193,
MAT-00983,2,A001,1644,23,0,188,
MAT-00983,2,WH02,691,39,0,98,
MAT-00983,3,A001,817.5,43,0,109,
MAT-00983,3,C001,273.5,24,0,42,
MAT-00983,4,C001,1429.5,30,0,92,
MAT-00983,4,A001,499.5,12,0,67,
MAT-00983,5,WH01,1118,17,0,126,
MAT-00983,5,WH02,87.5,46,0,21,
MAT-00984,1,WH02,558,17,0,61,
MAT-00984,1,A001,205.5,40,0,35,
MAT-00984,2,WH01,613.5,39,0,23,
MAT-00984,2,A001,139.5,31,0,21,
MAT-00984,3,A001,889.5,41,0,119,
MAT-00984,3,C001,274,42,0,41,
MAT-00984,4,C001,269,19,0,41,
MAT-00984,4,WH02,1030,22,0,139,
MAT-00984,5,A001,996,44,0,139,
MAT-00984,5,C001,1098.5,22,0,153,
MAT-00985,1,C001,970.5,31,0,131,
MAT-00985,1,B001,1403,13,0,196,
MAT-00985,2,WH01,1743,29,0,198,
MAT-00985,2,A001,418.5,38,0,56,
MAT-00985,3,WH01,1219.5,4,0,169,
MAT-00985,3,WH02,1798.5,33,0,193,
MAT-00985,4,A001,455.5,33,0,69,
MAT-00985,4,C001,937.5,4,0,126,
MAT-00985,5,WH01,963,8,0,128,
MAT-00985,5,C001,1423,29,0,196,
MAT-00986,1,B001,1472.5,1,0,153,
MAT-00986,1,WH02,1331,38,0,188,
MAT-00986,2,WH02,849,1,0,113,
MAT-00986,2,A001,1320,19,0,181,
MAT-00986,3,WH01,534,21,0,71,
MAT-00986,3,C001,154.5,15,0,21,
MAT-00986,4,A001,729,42,0,97,
MAT-00986,4,WH02,208,16,0,20,
MAT-00986,5,C001,1176,39,0,158,
MAT-00986,5,A001,1054.5,3,0,146,
MAT-00987,1,WH02,1409,32,0,192,
MAT-00987,1,A001,885,14,0,118,
MAT-00987,2,B001,307.5,11,0,26,
MAT-00987,2,A001,895,40,0,121,
MAT-00987,3,WH01,1246.5,8,0,166,
MAT-00987,3,B001,1368.5,29,0,185,
MAT-00987,4,B001,678.5,50,0,62,
MAT-00987,4,WH02,1027,14,0,122,
MAT-00987,5,WH01,199,16,0,32,
MAT-00987,5,C001,1322.5,13,0,190,
MAT-00988,1,B001,115.5,21,0,29,
MAT-00988,1,WH01,987.5,3,0,140,
MAT-00988,2,C001,472.5,22,0,68,
MAT-00988,2,WH01,437.5,20,0,63,
MAT-00988,3,B001,879,48,0,106,
MAT-00988,3,WH02,1416,42,0,189,
MAT-00988,4,C001,1146.5,13,0,141,
MAT-00988,4,WH02,226.5,50,0,31,
MAT-00988,5,C001,985,29,0,135,
MAT-00988,5,B001,441,49,0,59,
MAT-00989,1,C001,274,12,0,40,
MAT-00989,1,WH02,1189.5,42,0,159,
MAT-00989,2,C001,604.5,9,0,81,
MAT-00989,2,WH01,776,3,0,106,
MAT-00989,3,WH01,1234,1,0,166,
MAT-00989,3,A001,1086,35,0,145,
MAT-00989,4,WH02,368,29,0,52,
MAT-00989,4,WH01,459.5,0,0,72,
MAT-00989,5,C001,503,41,0,73,
MAT-00989,5,A001,1367.5,15,0,163,
MAT-00990,1,A001,704.5,5,0,79,
MAT-00990,1,WH01,1365,4,0,182,
MAT-00990,2,WH02,1227,12,0,164,
MAT-00990,2,A001,816,23,0,109,
MAT-00990,3,WH01,1249,3,0,167,
MAT-00990,3,C001,1134,48,0,151,
MAT-00990,4,B001,870.5,11,0,79,
MAT-00990,4,C001,928,2,0,108,
MAT-00990,5,A001,345,34,0,46,
MAT-00990,5,WH01,1549,41,0,174,
MAT-00991,1,WH02,775.5,12,0,54,
MAT-00991,1,B001,949.5,16,0,127,
MAT-00991,2,B001,1417.5,29,0,194,
MAT-00991,2,C001,1084.5,39,0,145,
MAT-00991,3,B001,1029,19,0,137,
MAT-00991,3,C001,709,35,0,95,
MAT-00991,4,WH02,383.5,20,0,52,
MAT-00991,4,B001,247.5,41,0,33,
MAT-00991,5,WH01,1446,31,0,198,
MAT-00991,5,C001,643.5,11,0,86,
MAT-00992,1,WH02,1105.5,28,0,147,
MAT-00992,1,C001,853.5,22,0,114,
MAT-00992,2,WH01,621,6,0,84,
MAT-00992,2,C001,1085,32,0,53,
MAT-00992,3,WH02,795,12,0,109,
MAT-00992,3,C001,958,12,0,130,
MAT-00992,4,WH01,1125.5,27,0,103,
MAT-00992,4,WH02,617.5,49,0,91,
MAT-00992,5,WH01,463.5,5,0,63,
MAT-00992,5,A001,1278,0,0,170,
MAT-00993,1,A001,313,40,0,46,
MAT-00993,1,B001,259.5,15,0,35,
MAT-00993,2,B001,857,50,0,93,
MAT-00993,2,WH01,472.5,41,0,63,
MAT-00993,3,C001,262.5,19,0,35,
MAT-00993,3,B001,557,47,0,79,
MAT-00993,4,WH02,1715,50,0,189,
MAT-00993,4,B001,835.5,18,0,89,
MAT-00993,5,C001,545.5,36,0,79,
MAT-00993,5,WH01,890,33,0,124,
MAT-00994,1,B001,885,12,0,126,
MAT-00994,1,WH01,1246.5,44,0,135,
MAT-00994,2,B001,605,23,0,51,
MAT-00994,2,C001,1482,18,0,198,
MAT-00994,3,B001,1107,12,0,148,
MAT-00994,3,A001,673.5,44,0,90,
MAT-00994,4,B001,390.5,4,0,55,
MAT-00994,4,C001,690,4,0,92,
MAT-00994,5,WH01,1510,18,0,159,
MAT-00994,5,B001,1362,24,0,182,
MAT-00995,1,WH01,1357.5,27,0,181,
MAT-00995,1,A001,963.5,46,0,129,
MAT-00995,2,WH02,1669,16,0,173,
MAT-00995,2,B001,846.5,6,0,116,
MAT-00995,3,C001,1347,20,0,180,
MAT-00995,3,WH01,730.5,6,0,105,
MAT-00995,4,A001,1137,4,0,156,
MAT-00995,4,WH02,283.5,13,0,28,
MAT-00995,5,A001,424.5,6,0,57,
MAT-00995,5,B001,1240,8,0,166,
MAT-00996,1,B001,708,6,0,94,
MAT-00996,1,C001,424.5,6,0,57,
MAT-00996,2,WH01,338.5,12,0,48,
MAT-00996,2,B001,380,35,0,51,
MAT-00996,3,C001,359.5,16,0,40,
MAT-00996,3,WH02,343.5,10,0,46,
MAT-00996,4,WH01,1449,8,0,148,
MAT-00996,4,B001,1016,47,0,104,
MAT-00996,5,B001,582,16,0,80,
MAT-00996,5,A001,640.5,12,0,85,
MAT-00997,1,WH01,630,41,0,89,
MAT-00997,1,A001,694.5,17,0,27,
MAT-00997,2,C001,1777,39,0,191,
MAT-00997,2,A001,788,31,0,100,
MAT-00997,3,WH02,899.5,35,0,121,
MAT-00997,3,WH01,918,2,0,122,
MAT-00997,4,A001,1129,22,0,151,
MAT-00997,4,WH02,1437.5,38,0,176,
MAT-00997,5,A001,389,27,0,56,
MAT-00997,5,B001,937.5,19,0,130,
MAT-00998,1,B001,415.5,45,0,56,
MAT-00998,1,WH02,1272,25,0,160,
MAT-00998,2,B001,1031.5,50,0,93,
MAT-00998,2,C001,562.5,26,0,75,
MAT-00998,3,WH02,452,12,0,62,
MAT-00998,3,A001,1514,24,0,167,
MAT-00998,4,WH02,282,2,0,38,
MAT-00998,4,B001,1495.5,21,0,199,
MAT-00998,5,WH01,1332.5,29,0,136,
MAT-00998,5,A001,501.5,11,0,71,
MAT-00999,1,B001,902,18,0,92,
MAT-00999,1,A001,622,21,0,90,
MAT-00999,2,B001,1008,46,0,134,
MAT-00999,2,WH01,870,27,0,116,
MAT-00999,3,B001,466,11,0,21,
MAT-00999,3,WH01,1466.5,13,0,200,
MAT-00999,4,C001,586.5,1,0,78,
MAT-00999,4,WH01,1188,37,0,158,
MAT-00999,5,B001,1056.5,39,0,147,
MAT-00999,5,A001,1268,39,0,176,
MAT-01000,1,WH02,1366.5,38,0,124,
MAT-01000,1,WH01,705,38,0,36,
MAT-01000,2,C001,889.5,44,0,119,
MAT-01000,2,A001,1011,27,0,135,
MAT-01000,3,WH01,984.5,36,0,137,
MAT-01000,3,WH02,1081.5,36,0,144,
MAT-01000,4,B001,1024.5,41,0,137,
MAT-01000,4,A001,305,40,0,45,
MAT-01000,5,WH02,975.5,43,0,135,
MAT-01000,5,C001,818.5,17,0,114,
