plant_id,material_id,movement_type,quantity,amount,document_date,batch_number,storage_location,fiscal_period
4,MAT-01447,261,-47,-18193.23,16-03-2024,,A001,3
3,MAT-00301,261,-33,-13617.12,15-03-2024,,WH02,3
3,MAT-00626,101,396,31497.840000000004,15-03-2024,BATCH-20240315,B001,3
4,MAT-01199,101,153,8147.25,15-03-2024,BATCH-20240315,WH01,3
5,MAT-00177,101,402,47725.44,15-03-2024,BATCH-20240315,B001,3
4,MAT-00246,101,86,25795.70,15-03-2024,BATCH-20240315,C001,3
2,MAT-00248,101,451,183376.60,15-03-2024,BATCH-20240315,WH01,3
1,MAT-00164,101,63,14049.00,15-03-2024,BATCH-20240315,,3
4,MAT-01174,101,360,80272.80,15-03-2024,,WH02,3
1,MAT-00036,101,159,63138.90,15-03-2024,BATCH-20240315,C001,3
1,MAT-00800,101,47,6481.30,15-03-2024,BATCH-20240315,WH02,3
3,MAT-00838,101,217,79994.87999999999,15-03-2024,BATCH-20240315,WH02,3
2,MAT-00036,101,222,47175.00,15-03-2024,BATCH-20240315,WH02,3
3,MAT-00237,101,466,55398.079999999994,15-03-2024,BATCH-20240315,A001,3
3,MAT-01122,101,153,19825.74,15-03-2024,BATCH-20240315,B001,3
1,MAT-01279,101,93,35094.48,15-03-2024,BATCH-20240315,B001,3
2,MAT-01104,101,177,59691.48,15-03-2024,BATCH-20240315,C001,3
5,MAT-01271,261,-25,-6225.50,18-03-2024,,WH02,3
1,MAT-00857,261,-16,-4258.08,16-03-2024,,B001,3
4,MAT-00727,261,-15,-2485.80,17-03-2024,,A001,3
5,MAT-00120,261,-26,-2209.74,17-03-2024,,WH02,3
2,MAT-00131,261,-11,-326.70,16-03-2024,,C001,3
3,MAT-00750,261,-16,-1457.60,17-03-2024,,A001,3
3,MAT-00142,261,-25,-4227.75,18-03-2024,,A001,3
1,MAT-00447,261,-22,-10279.06,17-03-2024,,WH02,3
5,MAT-00901,261,-34,-11594.00,17-03-2024,,WH02,3
5,MAT-00580,261,-29,-5918.03,16-03-2024,,B001,3
2,MAT-01458,261,-50,-16907.00,16-03-2024,,B001,3
3,MAT-00852,261,-24,-855.84,16-03-2024,,WH02,3
2,MAT-00724,261,-18,-850.50,16-03-2024,,WH02,3
4,MAT-01085,261,-42,-3327.66,17-03-2024,,WH01,3
2,MAT-00263,261,-12,-3735.12,16-03-2024,,B001,3
4,MAT-00662,261,-14,-3109.12,18-03-2024,,B001,3
3,MAT-00843,261,-37,-15189.24,18-03-2024,,A001,3
4,MAT-00759,261,-23,-2610.96,16-03-2024,,B001,3
1,MAT-01483,261,-42,-5200.02,16-03-2024,,WH01,3
2,MAT-00671,261,-11,-4317.83,16-03-2024,,A001,3
2,MAT-01442,261,-39,-15705.30,17-03-2024,,WH02,3
5,MAT-00118,261,-10,-670.80,17-03-2024,,WH01,3
2,MAT-00531,261,-32,-2414.40,18-03-2024,,WH01,3
3,MAT-01385,261,-9,-1578.96,18-03-2024,,WH02,3
4,MAT-01445,261,-9,-3235.41,18-03-2024,,C001,3
4,MAT-00455,261,-6,-969.00,16-03-2024,,C001,3
1,MAT-00665,261,-11,-3759.91,16-03-2024,,C001,3
2,MAT-00194,261,-26,-7659.86,17-03-2024,,WH01,3
1,MAT-00545,261,-6,-2306.88,17-03-2024,,B001,3
5,MAT-01061,261,-10,-4491.60,17-03-2024,,C001,3
4,MAT-01068,261,-34,-16008.90,18-03-2024,,,3
2,MAT-00522,261,-21,-5322.45,16-03-2024,,C001,3
4,MAT-00796,261,-21,-7732.83,17-03-2024,,C001,3
2,MAT-01015,261,-7,-2630.32,16-03-2024,,A001,3
5,MAT-00772,261,-47,-3041.37,16-03-2024,,A001,3
2,MAT-00979,261,-14,-6155.80,16-03-2024,,C001,3
1,MAT-00128,261,-24,-6390.24,16-03-2024,,WH01,3
5,MAT-00465,261,-18,-8291.16,17-03-2024,,B001,3
5,MAT-00525,261,-15,-5303.25,18-03-2024,,B001,3
3,MAT-00550,261,-22,-7455.14,18-03-2024,,WH02,3
2,MAT-01106,261,-20,-9247.00,17-03-2024,,A001,3
5,MAT-01013,261,-45,-2029.05,16-03-2024,,A001,3
1,MAT-00837,261,-30,-1680.30,18-03-2024,,C001,3
2,MAT-00179,261,-35,-4067.70,16-03-2024,,C001,3
1,MAT-01422,261,-46,-2977.12,17-03-2024,,WH02,3
1,MAT-01328,261,-28,-12099.64,18-03-2024,,A001,3
3,MAT-00148,261,-16,-5952.96,16-03-2024,,A001,3
5,MAT-00097,261,-32,-15018.88,17-03-2024,,A001,3
2,MAT-00653,261,-5,-356.50,17-03-2024,,WH01,3
3,MAT-01128,261,-34,-1772.08,16-03-2024,,WH02,3
1,MAT-00957,261,-47,-15256.20,18-03-2024,,B001,3
3,MAT-00870,261,-5,-1977.90,18-03-2024,,WH02,3
5,MAT-01333,261,-2,-801.62,17-03-2024,,WH02,3
2,MAT-00866,261,-10,-2625.00,18-03-2024,,B001,3
2,MAT-01354,261,-10,-262.00,16-03-2024,,A001,3
5,MAT-00366,261,-15,-5063.10,18-03-2024,,A001,3
1,MAT-01329,261,-14,-4473.84,16-03-2024,,WH01,3
2,MAT-01084,261,-8,-250.88,18-03-2024,,C001,3
1,MAT-00078,261,-22,-3291.42,16-03-2024,,WH02,3
3,MAT-00935,261,-9,-3566.25,17-03-2024,,C001,3
4,MAT-00556,261,-33,-10061.70,18-03-2024,,B001,3
1,MAT-00638,261,-50,-3225.00,16-03-2024,,,3
2,MAT-00319,261,-17,-6745.26,18-03-2024,,,3
1,MAT-00094,261,-13,-742.30,18-03-2024,,WH01,3
5,MAT-00860,261,-10,-4560.10,16-03-2024,,WH02,3
4,MAT-00449,261,-6,-2476.56,17-03-2024,,,3
4,MAT-01451,261,-28,-9876.16,18-03-2024,,A001,3
1,MAT-00698,261,-2,-192.84,16-03-2024,,WH01,3
3,MAT-00039,261,-2,-987.62,17-03-2024,,A001,3
4,MAT-01323,261,-19,-9391.51,17-03-2024,,WH01,3
5,MAT-01015,261,-28,-12735.80,17-03-2024,,B001,3
3,MAT-00692,261,-14,-5097.40,17-03-2024,,A001,3
4,MAT-00441,261,-1,-141.60,17-03-2024,,A001,3
4,MAT-01019,261,-11,-2097.81,18-03-2024,,WH02,3
4,MAT-01300,261,-8,-3653.92,17-03-2024,,WH02,3
4,MAT-00637,261,-44,-6728.92,16-03-2024,,C001,3
5,MAT-01346,261,-42,-18102.42,18-03-2024,,A001,3
3,MAT-00498,261,-41,-13885.47,17-03-2024,,C001,3
2,MAT-01243,261,-11,-789.69,16-03-2024,,A001,3
2,MAT-00491,101,320,124019.20,18-03-2024,BATCH-20240318,B001,3
5,MAT-00802,101,410,159043.10,18-03-2024,BATCH-20240318,A001,3
5,MAT-01277,101,432,166592.16,18-03-2024,BATCH-20240318,WH02,3
3,MAT-00056,101,393,35825.88,18-03-2024,BATCH-20240318,WH01,3
5,MAT-00927,101,108,44974.44,18-03-2024,BATCH-20240318,A001,3
4,MAT-00087,101,438,195242.88,18-03-2024,BATCH-20240318,B001,3
2,MAT-00868,101,195,11405.550000000001,18-03-2024,,WH01,3
5,MAT-00062,101,408,123852.48,18-03-2024,BATCH-20240318,A001,3
3,MAT-00584,101,354,129160.44,18-03-2024,BATCH-20240318,WH02,3
4,MAT-00478,101,397,137211.14,18-03-2024,BATCH-20240318,,3
4,MAT-00310,261,-17,-4392.12,19-03-2024,,WH02,3
2,MAT-00489,261,-44,-6386.16,19-03-2024,,B001,3
4,MAT-00631,261,-17,-4031.89,19-03-2024,,WH01,3
4,MAT-00275,261,-20,-4272.80,21-03-2024,,WH01,3
5,MAT-00750,261,-1,-120.44,21-03-2024,,WH01,3
5,MAT-00773,261,-2,-537.14,20-03-2024,,WH01,3
4,MAT-01049,261,-18,-7994.52,20-03-2024,,C001,3
1,MAT-00430,261,-50,-4398.50,20-03-2024,,C001,3
2,MAT-01347,261,-14,-2191.28,19-03-2024,,WH01,3
1,MAT-00345,261,-17,-4813.89,19-03-2024,,A001,3
1,MAT-00215,261,-12,-4106.88,20-03-2024,,C001,3
5,MAT-00445,261,-33,-13981.44,20-03-2024,,B001,3
4,MAT-00953,261,-35,-10191.30,19-03-2024,,WH01,3
2,MAT-00440,261,-5,-2031.85,19-03-2024,,B001,3
1,MAT-01242,261,-35,-16763.25,21-03-2024,,WH02,3
3,MAT-00517,261,-43,-19338.39,20-03-2024,,A001,3
5,MAT-00106,261,-12,-2454.24,20-03-2024,,B001,3
5,MAT-00672,261,-29,-11963.08,20-03-2024,,WH01,3
3,MAT-01055,261,-2,-857.60,21-03-2024,,A001,3
4,MAT-01241,261,-41,-15547.61,20-03-2024,,C001,3
5,MAT-00525,261,-15,-5303.25,19-03-2024,,B001,3
3,MAT-00276,261,-11,-923.56,19-03-2024,,C001,3
4,MAT-01287,261,-38,-13554.60,21-03-2024,,WH02,3
1,MAT-00175,261,-18,-8277.30,21-03-2024,,B001,3
1,MAT-00999,261,-20,-4631.40,21-03-2024,,WH01,3
2,MAT-00499,261,-24,-460.08,20-03-2024,,WH02,3
5,MAT-00391,261,-14,-6975.64,21-03-2024,,WH01,3
3,MAT-00718,261,-10,-1709.90,20-03-2024,,WH01,3
2,MAT-01464,261,-32,-2235.52,19-03-2024,,A001,3
3,MAT-00980,261,-28,-6751.92,19-03-2024,,B001,3
1,MAT-00220,261,-21,-5554.92,21-03-2024,,WH01,3
1,MAT-01424,261,-12,-5163.96,19-03-2024,,C001,3
3,MAT-01164,261,-50,-2806.50,19-03-2024,,WH02,3
3,MAT-00381,261,-4,-1641.00,21-03-2024,,A001,3
1,MAT-00617,261,-28,-2714.60,20-03-2024,,B001,3
1,MAT-00994,261,-47,-2616.96,20-03-2024,,WH02,3
1,MAT-00446,261,-15,-6422.85,20-03-2024,,WH02,3
4,MAT-01255,261,-39,-10062.39,20-03-2024,,B001,3
1,MAT-01460,261,-4,-1803.72,20-03-2024,,WH02,3
5,MAT-00961,261,-28,-7749.28,21-03-2024,,B001,3
1,MAT-00460,261,-10,-2658.80,19-03-2024,,B001,3
1,MAT-00459,261,-37,-16564.53,20-03-2024,,B001,3
2,MAT-00988,261,-30,-7796.10,20-03-2024,,WH02,3
4,MAT-01451,261,-4,-1410.88,21-03-2024,,WH01,3
4,MAT-00212,261,-9,-4202.28,19-03-2024,,A001,3
4,MAT-00928,261,-43,-7105.32,21-03-2024,,A001,3
4,MAT-00556,261,-34,-10366.60,20-03-2024,,A001,3
3,MAT-00688,261,-33,-1564.86,19-03-2024,,B001,3
2,MAT-00219,261,-2,-837.28,19-03-2024,,C001,3
5,MAT-00917,261,-17,-6386.22,21-03-2024,,A001,3
4,MAT-01496,261,-1,-12.14,20-03-2024,,WH02,3
5,MAT-01470,261,-10,-3681.10,21-03-2024,,WH01,3
4,MAT-01368,261,-17,-4323.78,21-03-2024,,WH02,3
4,MAT-01424,261,-49,-9806.37,21-03-2024,,WH02,3
4,MAT-01182,261,-42,-10307.22,20-03-2024,,WH01,3
2,MAT-00772,261,-6,-2110.26,19-03-2024,,B001,3
1,MAT-01071,261,-7,-2274.44,19-03-2024,,WH02,3
2,MAT-00340,261,-38,-10007.68,21-03-2024,,WH01,3
2,MAT-00329,261,-1,-138.00,19-03-2024,,WH01,3
1,MAT-00944,261,-41,-15759.17,21-03-2024,,WH01,3
1,MAT-00292,261,-29,-7626.42,21-03-2024,,WH01,3
3,MAT-00367,261,-19,-2974.45,19-03-2024,,WH01,3
3,MAT-01175,261,-25,-1886.00,21-03-2024,,B001,3
4,MAT-00396,261,-44,-6798.88,19-03-2024,,WH01,3
3,MAT-01136,261,-3,-589.74,19-03-2024,,A001,3
2,MAT-01107,261,-38,-16117.70,19-03-2024,,B001,3
5,MAT-00223,261,-15,-2833.35,20-03-2024,,WH01,3
2,MAT-00201,261,-23,-7557.57,21-03-2024,,WH02,3
4,MAT-00687,261,-24,-11519.76,21-03-2024,,C001,3
5,MAT-00011,101,336,65499.84,19-03-2024,,B001,3
2,MAT-00249,101,383,35281.96,19-03-2024,BATCH-20240319,B001,3
5,MAT-01030,101,102,43054.200000000004,19-03-2024,BATCH-20240319,C001,3
4,MAT-00507,101,85,34838.95,19-03-2024,BATCH-20240319,B001,3
3,MAT-00456,101,191,66702.93000000001,19-03-2024,BATCH-20240319,WH02,3
2,MAT-01244,101,108,45253.08,19-03-2024,BATCH-20240319,C001,3
3,MAT-00437,101,140,66595.20,19-03-2024,BATCH-20240319,,3
2,MAT-00901,101,432,97454.88,19-03-2024,BATCH-20240319,C001,3
1,MAT-01019,101,210,46139.10,19-03-2024,BATCH-20240319,,3
3,MAT-00240,101,284,54221.28,19-03-2024,BATCH-20240319,C001,3
4,MAT-00927,101,381,131997.44999999998,19-03-2024,BATCH-20240319,C001,3
1,MAT-01088,101,170,75539.50,19-03-2024,BATCH-20240319,C001,3
2,MAT-00594,101,406,110021.94,19-03-2024,,WH02,3
4,MAT-01261,101,444,103207.79999999999,19-03-2024,BATCH-20240319,C001,3
4,MAT-00403,101,274,60258.079999999994,19-03-2024,BATCH-20240319,A001,3
1,MAT-01178,101,387,22097.70,19-03-2024,BATCH-20240319,WH02,3
4,MAT-00053,261,-19,-3333.17,22-03-2024,,WH02,3
2,MAT-00910,261,-1,-54.33,21-03-2024,,WH01,3
5,MAT-00850,261,-33,-15103.11,21-03-2024,,A001,3
4,MAT-00801,261,-3,-391.62,22-03-2024,,C001,3
3,MAT-01109,261,-16,-5295.20,22-03-2024,,C001,3
1,MAT-00189,261,-4,-805.56,21-03-2024,,WH02,3
4,MAT-01296,261,-12,-2961.00,22-03-2024,,WH01,3
2,MAT-00582,261,-27,-7600.77,20-03-2024,,B001,3
4,MAT-01039,261,-40,-6628.00,20-03-2024,,A001,3
2,MAT-00099,261,-20,-7149.60,20-03-2024,,WH01,3
5,MAT-00210,261,-9,-805.77,22-03-2024,,C001,3
5,MAT-00493,261,-1,-31.03,20-03-2024,,WH02,3
5,MAT-00088,261,-20,-5966.60,20-03-2024,,WH01,3
2,MAT-00114,261,-46,-17736.68,21-03-2024,,C001,3
1,MAT-01189,261,-28,-9154.32,20-03-2024,,C001,3
1,MAT-00576,261,-2,-791.76,20-03-2024,,WH02,3
3,MAT-00938,261,-29,-1363.29,21-03-2024,,C001,3
2,MAT-00463,261,-4,-1906.20,21-03-2024,,C001,3
3,MAT-00339,261,-47,-4543.49,21-03-2024,,B001,3
4,MAT-00020,261,-19,-8912.71,20-03-2024,,B001,3
4,MAT-01074,261,-9,-3384.27,21-03-2024,,WH01,3
2,MAT-01317,261,-44,-17747.40,20-03-2024,,WH01,3
5,MAT-01446,261,-28,-4354.28,20-03-2024,,WH02,3
2,MAT-00684,261,-5,-1859.55,20-03-2024,,A001,3
3,MAT-01231,261,-41,-19699.68,21-03-2024,,B001,3
4,MAT-00933,261,-37,-3618.97,21-03-2024,,C001,3
1,MAT-01001,261,-17,-7707.12,20-03-2024,,WH02,3
3,MAT-01307,261,-9,-808.47,22-03-2024,,B001,3
4,MAT-00389,261,-43,-5102.81,21-03-2024,,B001,3
4,MAT-00399,261,-41,-4721.15,21-03-2024,,WH02,3
5,MAT-01282,261,-33,-3784.44,22-03-2024,,,3
4,MAT-00098,261,-11,-4708.00,20-03-2024,,A001,3
3,MAT-00171,261,-33,-7118.10,22-03-2024,,C001,3
3,MAT-00463,261,-2,-237.82,22-03-2024,,WH02,3
5,MAT-00135,261,-10,-3868.40,21-03-2024,,C001,3
3,MAT-00138,261,-43,-18592.34,21-03-2024,,WH01,3
1,MAT-00846,261,-30,-10897.80,20-03-2024,,C001,3
2,MAT-00273,261,-22,-1400.30,21-03-2024,,B001,3
2,MAT-00885,261,-31,-14407.56,20-03-2024,,A001,3
2,MAT-00876,261,-35,-14434.70,21-03-2024,,WH01,3
2,MAT-00348,261,-22,-8457.68,20-03-2024,,A001,3
4,MAT-00315,261,-37,-6412.84,22-03-2024,,WH02,3
1,MAT-01366,261,-10,-347.30,22-03-2024,,WH01,3
2,MAT-00610,261,-6,-251.10,21-03-2024,,WH01,3
5,MAT-00295,261,-10,-690.40,21-03-2024,,B001,3
1,MAT-00876,261,-12,-2970.60,20-03-2024,,WH02,3
2,MAT-00600,261,-30,-926.10,22-03-2024,,WH02,3
3,MAT-00408,261,-10,-1937.30,20-03-2024,,WH01,3
3,MAT-01417,261,-29,-815.48,20-03-2024,,C001,3
5,MAT-00336,101,241,24177.12,20-03-2024,BATCH-20240320,B001,3
4,MAT-00248,101,221,85909.33,20-03-2024,BATCH-20240320,,3
3,MAT-00198,101,425,26813.25,20-03-2024,BATCH-20240320,A001,3
1,MAT-01137,101,362,39946.70,20-03-2024,BATCH-20240320,A001,3
1,MAT-01015,101,443,9112.51,20-03-2024,BATCH-20240320,C001,3
2,MAT-00077,101,267,5898.03,20-03-2024,BATCH-20240320,WH02,3
1,MAT-01343,101,394,29467.260000000002,20-03-2024,BATCH-20240320,A001,3
5,MAT-00002,101,141,24006.66,20-03-2024,BATCH-20240320,B001,3
5,MAT-01121,101,474,7143.18,20-03-2024,BATCH-20240320,WH02,3
4,MAT-01292,101,408,141453.60,20-03-2024,BATCH-20240320,WH02,3
3,MAT-01307,101,196,17606.68,20-03-2024,BATCH-20240320,C001,3
3,MAT-00518,101,378,7756.5599999999995,20-03-2024,BATCH-20240320,C001,3
4,MAT-00261,101,466,32275.160000000003,20-03-2024,BATCH-20240320,A001,3
3,MAT-01317,261,-37,-2497.87,21-03-2024,,A001,3
5,MAT-00322,261,-27,-849.42,21-03-2024,,C001,3
4,MAT-00013,261,-27,-10990.89,21-03-2024,,WH01,3
5,MAT-01214,261,-8,-1128.72,23-03-2024,,,3
5,MAT-00733,261,-30,-11967.90,23-03-2024,,B001,3
1,MAT-01286,261,-29,-3534.52,23-03-2024,,WH02,3
2,MAT-01467,261,-1,-390.38,22-03-2024,,,3
3,MAT-00670,261,-15,-1008.30,22-03-2024,,B001,3
4,MAT-01473,261,-7,-2981.65,21-03-2024,,A001,3
1,MAT-00573,261,-10,-554.50,23-03-2024,,C001,3
1,MAT-00587,261,-48,-15516.48,22-03-2024,,A001,3
2,MAT-00749,261,-20,-7760.60,22-03-2024,,WH02,3
1,MAT-00266,261,-12,-1824.24,22-03-2024,,C001,3
1,MAT-00089,261,-20,-8524.60,21-03-2024,,WH01,3
4,MAT-00299,261,-9,-4241.88,21-03-2024,,A001,3
4,MAT-00515,261,-19,-655.50,21-03-2024,,WH02,3
4,MAT-00984,261,-14,-192.50,22-03-2024,,WH02,3
4,MAT-00439,261,-38,-1452.74,22-03-2024,,B001,3
1,MAT-01205,261,-7,-367.57,21-03-2024,,WH01,3
4,MAT-00748,261,-41,-6432.49,23-03-2024,,WH01,3
1,MAT-00357,261,-41,-10040.08,21-03-2024,,B001,3
3,MAT-00219,261,-47,-20694.57,23-03-2024,,WH01,3
3,MAT-01246,261,-43,-11706.32,21-03-2024,,A001,3
4,MAT-00152,261,-7,-1890.84,22-03-2024,,,3
2,MAT-00354,261,-14,-4973.36,22-03-2024,,WH02,3
3,MAT-00523,261,-19,-4604.46,22-03-2024,,C001,3
3,MAT-01426,261,-17,-7040.21,23-03-2024,,A001,3
4,MAT-00493,261,-1,-71.57,21-03-2024,,C001,3
5,MAT-01481,261,-19,-8285.52,22-03-2024,,A001,3
2,MAT-01003,261,-37,-4381.91,23-03-2024,,C001,3
3,MAT-01231,261,-47,-22582.56,21-03-2024,,B001,3
5,MAT-00083,261,-23,-6166.07,22-03-2024,,A001,3
5,MAT-01449,261,-16,-4297.28,23-03-2024,,WH02,3
5,MAT-00883,261,-8,-2316.56,22-03-2024,,A001,3
4,MAT-01017,261,-47,-16199.96,21-03-2024,,B001,3
4,MAT-01389,261,-29,-9736.75,21-03-2024,,WH01,3
1,MAT-00213,261,-42,-19694.64,23-03-2024,,WH02,3
1,MAT-01317,261,-34,-9998.04,23-03-2024,,C001,3
5,MAT-01061,261,-5,-2245.80,21-03-2024,,WH01,3
2,MAT-00498,261,-26,-10819.12,22-03-2024,,WH02,3
5,MAT-01461,261,-1,-152.17,23-03-2024,,WH02,3
3,MAT-01278,261,-13,-625.82,21-03-2024,,WH02,3
4,MAT-00486,261,-45,-14137.65,23-03-2024,,WH01,3
4,MAT-00194,261,-34,-15916.42,23-03-2024,,A001,3
3,MAT-00415,261,-1,-442.33,22-03-2024,,B001,3
1,MAT-00040,261,-46,-5539.32,21-03-2024,,C001,3
2,MAT-00319,261,-6,-2380.68,23-03-2024,,B001,3
4,MAT-00750,261,-7,-2720.41,21-03-2024,,C001,3
5,MAT-01144,261,-5,-2089.95,22-03-2024,,WH02,3
5,MAT-00632,261,-6,-382.02,23-03-2024,,WH01,3
1,MAT-01009,261,-39,-14415.18,22-03-2024,,C001,3
2,MAT-01338,261,-37,-6163.09,22-03-2024,,A001,3
3,MAT-00711,261,-17,-894.71,21-03-2024,,A001,3
3,MAT-00070,261,-5,-1039.55,22-03-2024,,WH02,3
5,MAT-01417,261,-5,-1133.75,22-03-2024,,WH02,3
4,MAT-00860,261,-47,-15460.65,22-03-2024,,WH01,3
4,MAT-00619,261,-12,-326.64,23-03-2024,,A001,3
2,MAT-00295,261,-6,-1612.68,21-03-2024,,A001,3
5,MAT-00903,261,-17,-580.04,22-03-2024,,A001,3
5,MAT-01082,261,-12,-937.80,21-03-2024,,C001,3
2,MAT-01493,261,-40,-1843.60,23-03-2024,,A001,3
1,MAT-00284,261,-12,-2612.28,23-03-2024,,B001,3
2,MAT-00223,261,-8,-3757.76,21-03-2024,,A001,3
4,MAT-00225,261,-13,-1087.71,23-03-2024,,WH02,3
3,MAT-01116,261,-28,-12838.56,21-03-2024,,WH02,3
4,MAT-00848,261,-1,-422.94,22-03-2024,,B001,3
4,MAT-00594,261,-16,-5227.20,23-03-2024,,WH02,3
5,MAT-00738,261,-47,-6510.44,22-03-2024,,A001,3
4,MAT-00278,261,-31,-14368.81,22-03-2024,,WH01,3
2,MAT-00593,261,-46,-15537.88,21-03-2024,,B001,3
4,MAT-00067,261,-40,-17166.00,22-03-2024,,B001,3
4,MAT-01026,261,-7,-1660.26,22-03-2024,,C001,3
2,MAT-00173,261,-5,-153.70,22-03-2024,,A001,3
3,MAT-01099,261,-29,-13392.78,21-03-2024,,B001,3
4,MAT-01145,261,-3,-186.48,21-03-2024,,A001,3
4,MAT-00789,261,-17,-7709.33,21-03-2024,,C001,3
2,MAT-00524,261,-38,-1938.76,22-03-2024,,WH02,3
5,MAT-01116,261,-41,-3559.62,23-03-2024,,WH02,3
2,MAT-01190,261,-8,-391.52,23-03-2024,,B001,3
1,MAT-00773,261,-17,-7334.14,21-03-2024,,C001,3
5,MAT-00804,261,-45,-8158.95,23-03-2024,,C001,3
1,MAT-01073,261,-8,-3991.60,22-03-2024,,A001,3
2,MAT-00866,261,-4,-1050.00,21-03-2024,,C001,3
5,MAT-01042,261,-41,-13749.76,22-03-2024,,WH02,3
4,MAT-00898,261,-2,-465.04,23-03-2024,,A001,3
1,MAT-00738,261,-1,-396.15,23-03-2024,,B001,3
2,MAT-00995,261,-39,-12119.25,21-03-2024,,C001,3
3,MAT-01442,261,-35,-7710.85,22-03-2024,,A001,3
5,MAT-01071,261,-31,-15259.13,23-03-2024,,,3
1,MAT-00078,261,-28,-4189.08,21-03-2024,,WH02,3
5,MAT-00849,261,-41,-485.85,22-03-2024,,A001,3
3,MAT-00055,261,-14,-6687.66,22-03-2024,,C001,3
5,MAT-01495,261,-19,-6233.14,23-03-2024,,WH01,3
5,MAT-00648,101,389,40611.600000000006,21-03-2024,BATCH-20240321,WH02,3
4,MAT-00546,101,428,60151.119999999995,21-03-2024,BATCH-20240321,WH01,3
5,MAT-01003,101,216,64221.119999999995,21-03-2024,BATCH-20240321,C001,3
5,MAT-01227,101,290,108062.70,21-03-2024,BATCH-20240321,A001,3
3,MAT-00606,101,57,18073.559999999998,21-03-2024,BATCH-20240321,B001,3
5,MAT-00429,101,76,23406.480000000003,21-03-2024,BATCH-20240321,B001,3
3,MAT-00483,101,157,32858.53,21-03-2024,BATCH-20240321,WH01,3
4,MAT-00205,101,222,45587.70,21-03-2024,BATCH-20240321,B001,3
1,MAT-01080,101,274,78676.36,21-03-2024,BATCH-20240321,WH01,3
4,MAT-00235,101,365,137156.05,21-03-2024,BATCH-20240321,B001,3
2,MAT-00927,261,-17,-3178.83,23-03-2024,,B001,3
4,MAT-01073,261,-50,-6490.50,23-03-2024,,WH02,3
3,MAT-01172,261,-27,-3980.34,24-03-2024,,A001,3
1,MAT-01234,261,-19,-2871.66,22-03-2024,,A001,3
3,MAT-01283,261,-21,-2160.69,23-03-2024,,,3
1,MAT-00666,261,-20,-9932.20,24-03-2024,,B001,3
4,MAT-00521,261,-46,-11898.82,22-03-2024,,C001,3
5,MAT-00538,261,-26,-7005.44,24-03-2024,,B001,3
1,MAT-00664,261,-31,-11098.93,24-03-2024,,B001,3
4,MAT-00206,261,-42,-15902.88,23-03-2024,,B001,3
2,MAT-00984,261,-6,-544.32,24-03-2024,,C001,3
4,MAT-00320,261,-5,-1091.05,23-03-2024,,A001,3
2,MAT-00249,261,-10,-921.20,23-03-2024,,A001,3
1,MAT-00316,261,-46,-13556.66,22-03-2024,,WH01,3
5,MAT-01107,261,-9,-709.11,24-03-2024,,C001,3
5,MAT-00120,261,-20,-1699.80,22-03-2024,,WH01,3
4,MAT-00282,261,-32,-11956.16,22-03-2024,,C001,3
5,MAT-00221,261,-28,-680.12,23-03-2024,,C001,3
3,MAT-00374,261,-16,-2791.20,24-03-2024,,WH02,3
4,MAT-00354,261,-45,-17112.15,24-03-2024,,B001,3
5,MAT-00172,261,-45,-8270.55,24-03-2024,,WH02,3
2,MAT-01193,261,-12,-3634.80,23-03-2024,,A001,3
1,MAT-01214,261,-26,-2856.36,23-03-2024,,A001,3
4,MAT-00022,261,-28,-3598.00,24-03-2024,,WH02,3
1,MAT-01134,261,-34,-7431.38,22-03-2024,,B001,3
4,MAT-00181,261,-16,-390.56,22-03-2024,,B001,3
2,MAT-01500,261,-9,-900.27,23-03-2024,,B001,3
1,MAT-00985,261,-24,-11247.36,23-03-2024,,WH01,3
4,MAT-00107,261,-10,-2558.60,23-03-2024,,WH02,3
2,MAT-00050,261,-38,-15520.34,24-03-2024,,C001,3
4,MAT-01137,261,-39,-15279.42,23-03-2024,,C001,3
3,MAT-01361,261,-31,-7736.36,23-03-2024,,C001,3
2,MAT-00173,261,-50,-1537.00,22-03-2024,,WH01,3
5,MAT-01371,261,-30,-4857.90,23-03-2024,,WH01,3
3,MAT-00942,261,-49,-16381.68,23-03-2024,,C001,3
1,MAT-00583,261,-17,-6036.53,23-03-2024,,WH01,3
3,MAT-01334,261,-41,-3899.10,22-03-2024,,B001,3
3,MAT-01380,261,-24,-4730.16,24-03-2024,,WH01,3
3,MAT-00889,261,-7,-2857.05,24-03-2024,,A001,3
2,MAT-00806,261,-3,-338.64,24-03-2024,,A001,3
3,MAT-01198,261,-30,-6022.50,23-03-2024,,B001,3
4,MAT-00669,261,-2,-914.18,22-03-2024,,WH02,3
5,MAT-00390,261,-27,-2272.86,22-03-2024,,A001,3
5,MAT-01004,261,-31,-9066.26,24-03-2024,,,3
4,MAT-00374,261,-1,-479.10,23-03-2024,,B001,3
2,MAT-00804,261,-43,-698.32,22-03-2024,,WH02,3
2,MAT-01379,261,-8,-1677.92,23-03-2024,,B001,3
2,MAT-01393,261,-26,-12820.60,24-03-2024,,WH01,3
3,MAT-00774,261,-3,-401.31,24-03-2024,,C001,3
3,MAT-00290,261,-39,-8687.25,24-03-2024,,B001,3
4,MAT-00088,261,-3,-753.03,22-03-2024,,WH02,3
4,MAT-00732,261,-33,-4775.76,24-03-2024,,WH01,3
3,MAT-01012,261,-18,-1184.40,22-03-2024,,B001,3
